 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,1.13592,2.31082,0.564782,2.27829,6.28981,18.0596,36.7392,8.97932,36.2219
 sarp-10-10-A-2,0.924794,1.90839,0.550073,3.15186,6.53512,14.1511,29.2021,8.41718,48.2296
 sarp-10-10-B-1,1.49158,0.524308,0.335505,2.41342,4.76482,31.3041,11.0037,7.0413,50.6508
 sarp-10-10-B-2,0.981629,1.68925,0.547063,2.10794,5.32588,18.4313,31.7177,10.2718,39.5792
 sarp-10-10-C-1,2.71011,2.46396,2.68205,2.49854,10.3547,26.1729,23.7956,25.9019,24.1296
 sarp-10-10-C-2,2.48935,2.78121,1.93898,1.97706,9.1866,27.0976,30.2747,21.1066,21.5211
 sarp-10-15-A-1,1.03523,1.06321,0.479376,3.13942,5.71724,18.1071,18.5965,8.38475,54.9116
 sarp-10-15-A-2,1.15971,1.47874,0.417856,2.73518,5.79149,20.0244,25.533,7.215,47.2276
 sarp-10-15-B-1,1.73468,1.20703,0.313868,2.49002,5.7456,30.1915,21.0079,5.46274,43.3379
 sarp-10-15-B-2,1.01414,1.26052,0.510852,2.51749,5.303,19.1239,23.77,9.63327,47.4728
 sarp-10-15-C-1,1.58055,3.32451,2.849,1.75406,9.50811,16.6232,34.965,29.9639,18.448
 sarp-10-15-C-2,1.28045,1.7847,3.48517,0.677463,7.22779,17.7157,24.6922,48.2191,9.37304
 sarp-20-30-A-1,1.77607,1.73647,0.599147,4.62509,8.73678,20.3286,19.8754,6.85776,52.9382
 sarp-20-30-A-2,1.75793,1.88849,0.669961,4.44523,8.76161,20.064,21.5542,7.64656,50.7353
 sarp-20-30-B-1,1.93282,1.91843,0.800819,4.02857,8.68065,22.2659,22.1001,9.22534,46.4087
 sarp-20-30-B-2,1.84134,2.73455,1.23409,4.53444,10.3444,17.8003,26.435,11.93,43.8346
 sarp-20-30-C-1,2.81041,5.30297,6.84124,1.62831,16.5829,16.9476,31.9785,41.2547,9.81918
 sarp-30-10-A-1,3.05362,2.75245,0.907419,5.4284,12.1419,25.1495,22.669,7.47345,44.708
 sarp-30-10-A-2,2.341,4.9962,1.62026,4.89011,13.8476,16.9055,36.08,11.7007,35.3139
 sarp-30-10-B-1,3.54066,2.59761,1.20712,6.28023,13.6256,25.9853,19.0641,8.8592,46.0913
 sarp-30-10-C-1,8.22496,4.30195,5.97456,4.51723,23.0187,35.7316,18.6889,25.9553,19.6242
 sarp-30-15-A-1,3.0222,1.72097,0.668368,6.76381,12.1753,24.8223,14.1349,5.48952,55.5533
 sarp-30-15-B-1,3.13084,2.63387,1.0028,5.14194,11.9095,26.2887,22.1158,8.42021,43.1753
 sarp-30-15-B-2,3.53553,1.69441,0.639164,4.98966,10.8588,32.5592,15.6041,5.88616,45.9505
 sarp-30-15-C-1,6.53565,5.97475,8.21006,5.05579,25.7763,25.3553,23.1793,31.8513,19.6141
 sarp-30-15-C-2,8.25596,5.62878,5.7218,4.42637,24.0329,34.3527,23.4211,23.8082,18.4179
