
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-13-0.tsp ,9,4,4,71.8188,37.852,89.1572,4,32.63,20.5136,Optimal,20.5136,20.5154,0.0087739
grubhub-13-1.tsp ,9,4,4,82.968,48.3432,97.934,3,34.96,33.3772,Optimal,33.3772,33.3772,0
grubhub-13-2.tsp ,9,4,3,82.0332,31.958,74.5936,4,182.47,39.3976,Optimal,39.3976,39.3976,0
grubhub-13-3.tsp ,9,4,3,82.056,28.6048,82.0916,4,5.73,28.5692,Optimal,28.5692,28.5692,0
grubhub-13-4.tsp ,9,4,4,84.051,37.188,73.4068,3,30.8,47.8322,Optimal,47.8322,47.835,0.00585345
grubhub-13-5.tsp ,9,4,2,82.9566,30.7784,76.4704,5,9.46,37.2646,Optimal,37.2646,37.2646,0
grubhub-13-6.tsp ,9,4,3,76.8576,43.0302,105.625,5,8.79,14.2626,Optimal,14.2626,14.2626,0
grubhub-13-7.tsp ,9,4,4,88.6794,38.3666,92.2944,4,47.45,34.7516,Optimal,34.7516,34.7547,0.00891966
grubhub-13-8.tsp ,9,4,3,82.6488,33.7176,79.8468,4,40.75,36.5196,Optimal,36.5196,36.5211,0.00410721

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-13-0.tsp ,8,5,3,65.364,28.8704,71.5852,3,21.76,22.6492,Optimal,22.6492,22.6492,0
grubhub-13-1.tsp ,8,5,4,72.147,48.6752,82.8828,3,27.47,37.9394,Optimal,37.9394,37.9425,0.00817026
grubhub-13-2.tsp ,8,5,4,71.8278,45.0232,79.1844,4,22.95,37.6666,Optimal,37.6666,37.67,0.00902575
grubhub-13-3.tsp ,8,5,4,72.2838,40.8566,78.0528,4,2.25,35.0876,Optimal,35.0876,35.0896,0.00569969
grubhub-13-4.tsp ,8,5,5,74.8374,48.6264,76.084,3,62.13,47.3798,Optimal,47.3798,47.384,0.00886375
grubhub-13-5.tsp ,8,5,3,70.1976,47.3794,78.9084,4,51.99,38.6686,Optimal,38.6686,38.6712,0.00672335
grubhub-13-6.tsp ,8,5,4,65.5806,57.4732,106.472,5,4.68,16.5822,Optimal,16.5822,16.5822,0
grubhub-13-7.tsp ,8,5,5,80.184,48.7592,101.412,3,990.22,27.5316,Optimal,27.5316,27.534,0.0087165
grubhub-13-8.tsp ,8,5,4,74.1534,44.1102,70.6376,4,9.18,47.626,Optimal,47.626,47.6292,0.00671857
