
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-0.tsp ,11,4,4,103.846,56.0456,108.726,6,338.76,51.1662,Optimal,51.1662,51.171,0.00938031
grubhub-15-1.tsp ,11,4,4,97.3368,44.7244,78.1172,4,207.85,63.944,Optimal,63.944,63.9495,0.00860054
grubhub-15-2.tsp ,11,4,3,104.245,32.5722,91.678,3,690.71,45.1394,Optimal,45.1394,45.1416,0.00487355
grubhub-15-3.tsp ,11,4,2,102.729,32.3886,86.848,6,21.47,48.2696,Optimal,48.2696,48.2696,0
grubhub-15-4.tsp ,11,4,3,83.2122,47.0972,97.2624,3,81.62,33.047,Optimal,33.047,33.047,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-0.tsp ,9,6,4,85.704,58.3696,99.3232,5,7199.07,44.7504,Feasible,44.7504,56.1853,20.3521
grubhub-15-1.tsp ,9,6,5,75.2958,66.7536,73.9864,4,876.3,68.063,Optimal,68.063,68.0697,0.00984285
grubhub-15-2.tsp ,9,6,5,84.1308,57.358,97.2532,3,1896.75,44.2356,Optimal,44.2356,44.2399,0.00971973
grubhub-15-3.tsp ,9,6,4,83.1504,56.942,84.7504,5,283.79,55.342,Optimal,55.342,55.3473,0.0095759
grubhub-15-4.tsp ,9,6,4,68.4102,57.4566,92.9108,3,630.6,32.956,Optimal,32.956,32.9593,0.0100123
