
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-8-7-A-1.txt ,1.99328,0,0,2.99893,19.0078,0,24,8.30533,0,0,12.4955,79.1991,0

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-8-7-A-1.txt ,1.99328,1.73006,0,3.51192,19.2596,5.50513,32,6.229,5.40645,0,10.9747,60.1863,17.2035
sarp-8-7-A-2.txt ,1.96779,0,0,2.26168,14.8322,0,19.0617,10.3232,0,0,11.865,77.8117,0
sarp-8-7-A-2.txt ,1.96779,0,0,1.70543,23.3885,0,27.0617,7.27148,0,0,6.30199,86.4265,0
sarp-8-7-A-3.txt ,2.04083,0,0,2.39285,18.828,0,23.2617,8.77338,0,0,10.2867,80.94,0
sarp-8-7-A-3.txt ,2.04083,1.6747,0,2.48381,16.8255,2.14273e-14,23.0249,8.86361,7.27344,0,10.7875,73.0755,9.30616e-14
sarp-8-7-A-4.txt ,2.25496,0,0,2.68011,16.2152,0,21.1503,10.6616,0,0,12.6717,76.6667,0
sarp-8-7-A-4.txt ,2.25496,2.71348,0,2.74284,18.7195,5.01921,31.45,7.16998,8.62791,0,8.72129,59.5215,15.9594
sarp-8-7-B-1.txt ,2.20237,0,0,2.18261,17.6664,0,22.0514,9.98747,0,0,9.89786,80.1147,0
sarp-8-7-B-1.txt ,2.20237,3.15855,0,2.23769,20.1251,4.78638,32.5101,6.77442,9.71559,0,6.88305,61.9042,14.7227
sarp-8-7-B-2.txt ,2.65863,0,0,2.52547,26.8159,0,32,8.30823,0,0,7.89209,83.7997,0
sarp-8-7-B-2.txt ,2.65863,3.10749,0,3.14633,17.7955,5.85643e-15,26.708,9.95446,11.6351,0,11.7805,66.63,2.19276e-14
sarp-8-7-B-3.txt ,2.20857,0,0,2.64146,15.7915,0,20.6415,10.6996,0,0,12.7968,76.5035,0
sarp-8-7-B-3.txt ,2.20857,3.08581,0,3.64538,11.2477,3.95485,24.1423,9.14813,12.7818,0,15.0996,46.5891,16.3814
sarp-8-7-B-4.txt ,2.92844,2.23491,0,2.82216,21.4193,5.46389,34.8687,8.39849,6.4095,0,8.09368,61.4284,15.6699
sarp-8-7-C-1.txt ,5.16732,0,0,2.01437,14.5304,0,21.7121,23.7993,0,0,9.27764,66.9231,0
sarp-8-7-C-1.txt ,5.16732,4.00024,0,1.98548,16.5133,3.97862,31.645,16.329,12.641,0,6.27422,52.1831,12.5727
sarp-8-7-C-2.txt ,4.35526,0,0,2.12187,16.0606,0,22.5377,19.3243,0,0,9.41476,71.261,0
sarp-8-7-C-2.txt ,4.35526,3.57645,0,2.18198,17.5229,3.66304e-14,27.6366,15.759,12.941,0,7.89527,63.4047,1.32543e-13
sarp-8-7-C-3.txt ,4.28183,0,0,2.49734,18.4563,0,25.2354,16.9675,0,0,9.89618,73.1363,0
sarp-8-7-C-3.txt ,4.28183,3.77939,0,2.66067,25.1438,4.13434,40,10.7046,9.44848,0,6.65166,62.8594,10.3359
sarp-8-7-C-4.txt ,4.335,0,0,2.26576,21.1143,0,27.715,15.6413,0,0,8.17519,76.1835,0
sarp-8-7-C-4.txt ,4.335,3.6217,0,2.46825,15.1697,4.19368,29.7884,14.5527,12.1581,0,8.28595,50.925,14.0783

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-8-7-A-1.txt ,1.99328,2.05703,0,3.16606,10.0637,4.94838,22.2285,8.96723,9.25405,0,14.2433,45.274,22.2614
sarp-8-7-A-2.txt ,1.96779,1.69946,0,2.63217,5.69259,3.42564,15.4176,12.7632,11.0228,0,17.0725,36.9226,22.219
sarp-8-7-A-3.txt ,2.04083,1.96241,0,2.60212,8.8017,2.13548,17.5425,11.6336,11.1866,0,14.8332,50.1734,12.1732
sarp-8-7-A-4.txt ,2.25496,2.47352,0,2.49099,12.9633,2.61417,22.797,9.89148,10.8502,0,10.9268,56.8643,11.4672
sarp-8-7-B-1.txt ,2.20237,2.73604,0,2.2518,6.46012,10.0102,23.6605,9.3082,11.5637,0,9.51712,27.3034,42.3076
sarp-8-7-B-2.txt ,2.65863,2.86851,0,2.34051,15.3717,0.958549,24.1979,10.987,11.8544,0,9.67235,63.525,3.96129
sarp-8-7-B-3.txt ,2.20857,2.73647,0,2.33811,6.27795,4.39289,17.954,12.3013,15.2416,0,13.0228,34.9669,24.4675
sarp-8-7-B-4.txt ,2.92844,2.24244,0,2.44466,19.137,5.02293,31.7755,9.21605,7.05715,0,7.69356,60.2257,15.8076
sarp-8-7-C-1.txt ,5.16732,3.9426,0,1.93183,6.78389,5.16405,22.9897,22.4767,17.1494,0,8.40301,29.5084,22.4625
sarp-8-7-C-2.txt ,4.35526,3.62887,0,2.13609,11.7138,2.16593,24,18.1469,15.1203,0,8.90037,48.8077,9.02472
sarp-8-7-C-3.txt ,4.28183,3.92826,0,2.53822,16.0815,2.21585,29.0457,14.7417,13.5244,0,8.73872,55.3663,7.62885
sarp-8-7-C-4.txt ,4.335,3.61591,0,2.28852,18.5792,2.83332e-07,28.8187,15.0423,12.5471,0,7.94109,64.4695,9.83156e-07
