10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,143.56,15.62,11.04,233.9,404.12,35.5241,3.86519,2.73186,57.8788
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,102.42,78.42,23.8,177.7,382.34,26.7877,20.5105,6.22483,46.477
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,73.62,108.26,46.04,128.1,356.02,20.6786,30.4084,12.9319,35.9811
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,56.96,108.58,42.24,107.34,315.12,18.0757,34.4567,13.4044,34.0632
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,143.56,15.62,11.04,233.9,404.12,35.5241,3.86519,2.73186,57.8788
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,102.42,78.42,23.8,177.7,382.34,26.7877,20.5105,6.22483,46.477
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,73.62,108.26,46.04,128.1,356.02,20.6786,30.4084,12.9319,35.9811
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,59.74,83.26,39.46,100.32,282.78,21.126,29.4434,13.9543,35.4763
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,143.56,15.62,11.04,233.9,404.12,35.5241,3.86519,2.73186,57.8788
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,94.58,103.64,31.64,150.9,380.76,24.8398,27.2192,8.3097,39.6313
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,88.02,123.24,31.64,106.66,349.56,25.1802,35.2558,9.05138,30.5126
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,80.14,64.36,19.06,142.26,305.82,26.205,21.0451,6.23242,46.5176
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,143.56,15.62,11.04,233.9,404.12,35.5241,3.86519,2.73186,57.8788
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,94.58,103.64,31.64,150.9,380.76,24.8398,27.2192,8.3097,39.6313
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-0.tsp ,88.02,123.24,31.64,106.66,349.56,25.1802,35.2558,9.05138,30.5126
