10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,140.52,13.1,11.62,236.2,401.44,35.004,3.26325,2.89458,58.8382
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,96.24,57.28,31.86,211.94,397.32,24.2223,14.4166,8.01873,53.3424
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,82.18,70.88,42.9,186.82,382.78,21.4693,18.5172,11.2075,48.8061
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,55.22,71.36,52.32,163.98,342.88,16.1048,20.8119,15.259,47.8243
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,127.62,23.12,24.52,225.9,401.16,31.8127,5.76329,6.11227,56.3117
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,96.24,57.28,31.86,211.94,397.32,24.2223,14.4166,8.01873,53.3424
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,82.18,70.88,42.9,186.82,382.78,21.4693,18.5172,11.2075,48.8061
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,55.22,71.36,52.32,163.98,342.88,16.1048,20.8119,15.259,47.8243
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,140.52,13.1,11.62,236.2,401.44,35.004,3.26325,2.89458,58.8382
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,109.7,54.78,18.4,209.76,392.64,27.9391,13.9517,4.68623,53.423
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,88.96,73.46,36.12,170.44,368.98,24.1097,19.9089,9.78915,46.1922
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,56.04,92.1,51.5,133.84,333.48,16.8046,27.6178,15.4432,40.1343
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,127.62,23.12,24.52,225.9,401.16,31.8127,5.76329,6.11227,56.3117
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,109.7,54.78,18.4,209.76,392.64,27.9391,13.9517,4.68623,53.423
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-9.tsp ,88.96,73.46,36.12,170.44,368.98,24.1097,19.9089,9.78915,46.1922
