
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-13-0.tsp ,4.09382,0.331057,0.350081,4.37805,18.311,0.977724,28.4417,14.3937,1.16398,1.23087,15.3931,64.3807,3.43764
grubhub-13-1.tsp ,4.31496,1.33154,0.771382,4.11122,16.7416,0.728293,27.999,15.4111,4.75568,2.75503,14.6834,59.7936,2.60114
grubhub-13-2.tsp ,4.16228,0.797886,0.797724,3.8361,21.127,3.27516e-15,30.721,13.5486,2.5972,2.59667,12.4869,68.7706,1.0661e-14
grubhub-13-3.tsp ,4.55675,0.35252,0.370081,3.97171,22.7489,9.54792e-15,32,14.2398,1.10163,1.1565,12.4116,71.0904,2.98372e-14
grubhub-13-4.tsp ,4.41675,0.675935,0.478862,3.10049,20.2125,0.0765041,28.9611,15.2506,2.33394,1.65347,10.7057,69.7921,0.264162
grubhub-13-5.tsp ,4.3735,0.774959,0.680163,5.24,18.5541,4.95439,34.5771,12.6485,2.24125,1.96709,15.1546,53.66,14.3285
grubhub-13-6.tsp ,4.12618,1.18179,0.775772,5.12,27.3202,0.203415,38.7274,10.6544,3.05156,2.00316,13.2206,70.545,0.525248
grubhub-13-7.tsp ,5.20049,0.318374,0,5.37561,15.6633,0.613984,27.1718,19.1393,1.17171,0,19.7838,57.6456,2.25964
grubhub-13-8.tsp ,5.03805,0.316911,0,4.0322,20.8642,4.03236,34.2837,14.6952,0.924376,0,11.7612,60.8575,11.7617

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-13-0.tsp ,2.81919,1.11626,1.23561,3.39756,12.1305,2.79854,23.4976,11.9977,4.75052,5.25844,14.4592,51.6243,11.9099
grubhub-13-1.tsp ,4.22,1.59528,0.523577,4.19073,9.92195,1.33488,21.7864,19.3699,7.32238,2.40323,19.2355,45.5419,6.12711
grubhub-13-2.tsp ,4.53772,1.05089,0,3.90683,18.2839,8.40994e-15,27.7793,16.3349,3.78301,0,14.0638,65.8183,3.02741e-14
grubhub-13-3.tsp ,4.55675,0.601626,0,3.85756,18.1458,4.13496,31.2967,14.5599,1.92233,0,12.3258,57.9799,13.2121
grubhub-13-4.tsp ,4.51041,0.775772,0,3.29317,17.2712,-1.44329e-15,25.8506,17.448,3.00099,0,12.7393,66.8118,-5.5832e-15
grubhub-13-5.tsp ,4.09073,1.05772,0.680163,4.6761,17.8894,0.16187,28.556,14.3253,3.70403,2.38185,16.3752,62.6468,0.56685
grubhub-13-6.tsp ,3.26407,1.63431,1.14195,4.88049,22.8841,2.69187,36.4968,8.94343,4.47795,3.12891,13.3724,62.7017,7.37563
grubhub-13-7.tsp ,4.86455,0.654309,0,4.58,12.938,1.70846,24.7454,19.6584,2.64417,0,18.5085,52.2847,6.90414
grubhub-13-8.tsp ,4.26862,1.00504,0.462764,3.57024,26.8385,1.2352,37.3803,11.4194,2.68869,1.23799,9.55113,71.7983,3.30442

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-13-0.tsp ,3.02114,1.52959,0.304228,3.23366,11.9122,6.15202e-08,20.0008,15.1051,7.64766,1.52108,16.1676,59.5586,3.07589e-07
grubhub-13-1.tsp ,2.32846,2.49545,1.47398,3.22537,5.22358,6.03512,20.782,11.2042,12.0078,7.09261,15.52,25.1352,29.0402
grubhub-13-2.tsp ,2.78569,2.2413,0.976748,2.74146,13.3556,1.70285,23.8037,11.7028,9.41578,4.10335,11.517,56.1074,7.15371
grubhub-13-3.tsp ,3.76341,1.39496,0,3.50683,11.0436,5.78114,25.4899,14.7643,5.47259,0,13.7577,43.3253,22.6801
grubhub-13-4.tsp ,1.86163,2.25886,1.98715,1.9922,7.41049,4.4613,19.9716,9.32135,11.3104,9.94989,9.97513,37.1051,22.3382
grubhub-13-5.tsp ,3.18033,1.82764,0.621626,3.69561,10.7812,4.27415,24.3806,13.0445,7.49631,2.54968,15.158,44.2205,17.531
grubhub-13-6.tsp ,1.96846,2.8574,1.57252,2.9522,23.0437,7.03398,39.4282,4.9925,7.24709,3.98831,7.48752,58.4446,17.84
grubhub-13-7.tsp ,3.65528,1.57789,0.391545,3.58829,7.27309,3.3052,19.7913,18.4691,7.97262,1.97837,18.1307,36.7489,16.7003
grubhub-13-8.tsp ,3.32602,1.84764,0.462764,3.36,20.8107,0.853252,30.6604,10.8479,6.02615,1.50932,10.9588,67.8749,2.78291

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-13-0.tsp ,2.13561,2.22992,0.885528,2.45366,8.03902,3.92033,19.6641,10.8605,11.3401,4.50328,12.4779,40.8818,19.9365
grubhub-13-1.tsp ,1.70894,3.21528,1.60244,2.20293,8.28187,3.07919,20.0907,8.50616,16.0039,7.97604,10.9649,41.2225,15.3265
grubhub-13-2.tsp ,2.32098,2.66407,0.976748,2.4522,12.4289,2.96081,23.8037,9.7505,11.1918,4.10335,10.3018,52.2141,12.4385
grubhub-13-3.tsp ,2.80228,1.77577,0.514959,3.16195,12.2132,7.63244,28.1006,9.97231,6.31935,1.83256,11.2523,43.4624,27.1612
grubhub-13-4.tsp ,2.4239,1.92846,1.0026,2.56341,2.60862,11.9378,22.4648,10.7898,8.58434,4.46299,11.4108,11.612,53.1401
grubhub-13-5.tsp ,2.09333,2.57431,1.13463,3.20927,11.4255,8.8635,29.3006,7.14434,8.78587,3.8724,10.9529,38.9942,30.2503
grubhub-13-6.tsp ,1.45789,3.12699,1.57252,2.82195,26.7013,1.52398,37.2046,3.91856,8.40485,4.22668,7.58495,71.7687,4.09622
grubhub-13-7.tsp ,2.31089,2.53285,1.34439,2.87415,5.17837,2.75382,16.9945,13.5979,14.9039,7.91075,16.9122,30.4709,16.2042
grubhub-13-8.tsp ,2.03431,2.48846,1.36293,2.43659,9.89959,5.22366,23.4455,8.67675,10.6138,5.81316,10.3925,42.2238,22.28
