
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-10-10-A-1.txt ,24.1825,52.8185,8.04197,95.2293,180.272,13.4144,29.2993,4.46101,52.8253
sarp-10-10-A-2.txt ,19.4461,49.3843,12.3749,92.8981,174.103,11.1693,28.3649,7.10777,53.358
sarp-10-10-A-3.txt ,22.7509,46.6754,17.8097,94.557,181.793,12.5147,25.675,9.79671,52.0135
sarp-10-10-A-4.txt ,6.47153,99.0987,31.955,65.2571,202.782,3.19137,48.8695,15.7583,32.1808
sarp-10-10-B-1.txt ,20.6114,94.2448,32.3823,91.8412,239.08,8.62115,39.4198,13.5446,38.4144
sarp-10-10-B-2.txt ,9.77571,109.237,37.3402,75.3676,231.721,4.21875,47.1417,16.1143,32.5252
sarp-10-10-B-3.txt ,6.11249,91.5998,33.296,96.4078,227.416,2.6878,40.2785,14.641,42.3927
sarp-10-10-B-4.txt ,13.0119,91.3598,32.0353,72.8913,209.298,6.21693,43.6505,15.306,34.8265
sarp-10-10-C-1.txt ,25.0575,166.17,148.515,74.4407,414.184,6.04986,40.1199,35.8574,17.9729
sarp-10-10-C-2.txt ,9.45804,156.057,156.055,87.1274,408.697,2.31419,38.184,38.1835,21.3183
sarp-10-10-C-3.txt ,15.2852,177.026,128.707,92.3803,413.399,3.69745,42.8222,31.1338,22.3465
sarp-10-10-C-4.txt ,54.5887,142.49,75.6009,29.5549,302.235,18.0617,47.1455,25.014,9.7788
sarp-7-5-A-1.txt ,13.3672,63.1028,25.3565,51.7485,153.575,8.70403,41.0892,16.5108,33.6959
