30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.48114,1.74293,1.13854,4.4278,6.92032e-310,6.92032e-310,10.7904,32.2614,16.1526,10.5514,41.0346,6.4134e-309,6.4134e-309
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.16374,2.50732,1.45593,3.62341,10.5593,2.23699,23.5467,13.436,10.6483,6.18317,15.3882,44.8442,9.50022
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.47089,2.01171,1.14878,4.09024,13.4366,0.812358,24.9706,13.8999,8.05631,4.60054,16.3803,53.8097,3.25326
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-6.tsp ,3.52943,2.43707,1.09024,3.64,13.6866,0.241382,24.6247,14.3329,9.89686,4.42744,14.7819,55.5807,0.980243
