
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-15-5-A-1.txt ,39.3806,12.3543,7.7624,130.057,189.555,20.7753,6.51752,4.09507,68.6121
sarp-15-5-A-2.txt ,45.3955,30.3979,8.17942,97.3045,181.277,25.042,16.7687,4.5121,53.6772
sarp-15-5-A-3.txt ,24.9543,43.3494,12.5932,129.137,210.034,11.8811,20.6392,5.99578,61.4839
sarp-15-5-A-4.txt ,38.3736,85.0285,18.2405,120.137,261.78,14.6587,32.4809,6.96789,45.8925
sarp-15-5-B-1.txt ,55.0066,59.1417,11.8977,117.36,243.406,22.5987,24.2976,4.888,48.2157
sarp-15-5-B-2.txt ,77.0706,87.4397,14.2464,134.845,313.601,24.576,27.8824,4.54284,42.9988
sarp-15-5-B-3.txt ,40.3526,65.1168,29.558,100.726,235.753,17.1165,27.6207,12.5377,42.7252
sarp-15-5-B-4.txt ,57.3082,69.9057,22.2367,117.775,267.226,21.4456,26.1598,8.32133,44.0733
sarp-15-5-C-1.txt ,137.993,54.5068,70.4764,178.554,441.53,31.2533,12.345,15.9619,40.4398
sarp-15-5-C-2.txt ,133.511,68.8003,53.7296,121.687,377.728,35.3458,18.2142,14.2244,32.2155
sarp-15-5-C-3.txt ,166.623,76.9495,41.3348,104.285,389.192,42.8125,19.7716,10.6207,26.7952
sarp-15-5-C-4.txt ,121.554,117.157,88.99,104.984,432.685,28.0929,27.0768,20.5669,24.2634
