6	5	40	20
0	   3.8799	  22.0286	3	560	560
1	  12.1610	  11.9096	3	733	733
2	   7.6463	   0.1732	3	587	587
3	  17.4192	   3.1674	3	635	635
4	   3.6653	  24.3156	3	977	977
5	  20.4986	   6.7962	3	694	694
6	  17.9789	   9.8586	3	609	609
7	   7.9525	  22.5638	3	853	853
8	  21.2583	   4.7797	3	659	659
9	   9.7372	  22.3075	3	846	846
10	   8.3200	  13.1148	3	565	565
11	  10.5963	   5.2576	3	727	727
12	  21.6509	  14.4762	3	930	930
13	   2.2861	   8.8118	3	980	980
14	   1.3858	   8.8602	3	723	723
15	  14.4369	   9.0321	3	616	616
16	   9.0334	   6.8561	3	977	977
17	  12.1995	  12.6987	3	871	871
18	   6.1717	   7.6981	3	850	850
19	  19.4949	  14.0077	3	891	891
20	  23.8663	  18.5474	3	828	828
21	  10.0376	  20.1246	3	876	876
22	  17.4321	   6.6471	3	821	821
23	  19.2480	  18.4859	3	695	695
24	   4.0806	  15.8988	3	808	808
25	  24.7106	   9.3478	3	788	788
26	  15.2269	  14.1475	3	720	720
27	  18.3799	  24.2603	3	946	946
28	  11.9590	   2.1753	3	888	888
29	  13.2775	   6.4539	3	939	939
30	  16.1830	  23.8724	3	775	775
31	  18.9276	  15.0493	3	889	889
32	  17.4198	   3.9652	3	632	632
33	  10.1739	  15.7470	3	674	674
34	  23.7399	   2.6060	3	836	836
35	  22.3941	   6.6295	3	570	570
36	   1.4290	  16.6420	3	680	680
37	   7.5408	   8.0775	3	885	885
38	   1.3635	  17.4026	3	735	735
39	  16.3846	  13.3225	3	651	651
40	   0.8102	  20.9544	-3	560	560
41	  15.1241	  12.1370	-3	733	733
42	   7.8361	   2.8969	-3	587	587
43	  17.4253	   2.1032	-3	635	635
44	   3.1424	  22.5821	-3	977	977
45	  21.0036	   5.5794	-3	694	694
46	  17.6691	  10.9841	-3	609	609
47	   7.8896	  23.8230	-3	853	853
48	  21.0323	   7.9643	-3	659	659
49	   8.9952	  21.1513	-3	846	846
50	   6.3909	  12.6009	-3	565	565
51	  11.8763	   7.2515	-3	727	727
52	  23.0386	  15.0192	-3	930	930
53	   2.4522	   7.7701	-3	980	980
54	   0.1154	   5.5096	-3	723	723
55	  13.5902	   9.0954	-3	616	616
56	   9.6700	   9.0433	-3	977	977
57	  10.5469	  14.6983	-3	871	871
58	   4.7388	   7.4366	-3	850	850
59	  21.3563	  12.9191	-3	891	891
60	  23.3271	  19.7748	-3	828	828
61	  10.5694	  19.2167	-3	876	876
62	  15.5087	   8.6512	-3	821	821
63	  17.1777	  15.1858	-3	695	695
64	   3.3775	  14.1361	-3	808	808
65	  21.3990	  10.8052	-3	788	788
66	  13.2372	  15.8615	-3	720	720
67	  15.5297	  23.6568	-3	946	946
68	  10.8470	   1.9218	-3	888	888
69	  14.1609	   7.0743	-3	939	939
70	  17.6945	  24.2273	-3	775	775
71	  20.1602	  15.9001	-3	889	889
72	  18.6463	   3.8274	-3	632	632
73	   9.4534	  19.1086	-3	674	674
74	  23.6343	   6.8418	-3	836	836
75	  20.3811	   6.8398	-3	570	570
76	   0.7945	  14.7913	-3	680	680
77	   6.0220	   6.3829	-3	885	885
78	   2.5655	  19.0640	-3	735	735
79	  16.7527	  10.0545	-3	651	651
80	  19.7763	  10.7609	1	771	831
81	   3.5346	  13.7039	1	820	880
82	   0.7374	  23.1540	1	628	688
83	  20.5288	   8.2782	1	671	731
84	   6.2315	   7.4051	1	852	912
85	   9.5083	  11.9286	1	882	942
86	   9.4620	  10.8718	1	939	999
87	   4.3312	   0.8467	1	642	702
88	  24.1943	  23.9091	1	915	975
89	   5.5088	  18.9706	1	930	990
90	   7.6746	  10.4802	1	853	913
91	   4.9977	   0.3437	1	654	714
92	  21.4643	  16.6991	1	568	628
93	   0.0737	   1.5319	1	777	837
94	  12.9454	  20.6025	1	611	671
95	  17.8337	  12.5160	1	856	916
96	  12.2684	   2.2957	1	967	1027
97	  23.3878	  16.5997	1	971	1031
98	  16.5527	   0.1787	1	752	812
99	  10.6589	  22.6922	1	926	986
100	  24.3734	   8.8721	-1	840	1140
101	   4.8588	  13.9429	-1	889	1140
102	   4.4540	  21.8618	-1	700	1140
103	  24.5709	   7.1232	-1	738	1140
104	   6.1973	  11.4882	-1	923	1140
105	   5.7357	  11.5090	-1	963	1140
106	   5.0064	  11.3992	-1	1022	1140
107	   5.7340	   1.1388	-1	730	1140
108	  22.7399	  22.7767	-1	981	1140
109	   8.0669	  20.0523	-1	996	1140
110	   3.2256	  12.4356	-1	919	1140
111	   1.8815	   0.4632	-1	720	1140
112	  18.5857	  12.9257	-1	634	1140
113	   3.0076	   0.3398	-1	843	1140
114	   9.8101	  19.1769	-1	677	1140
115	  16.7177	  19.0604	-1	922	1140
116	  12.8539	   1.5279	-1	1051	1140
117	  21.4232	  12.8547	-1	1056	1140
118	  15.2267	   1.3371	-1	837	1140
119	   5.4459	  23.1560	-1	1010	1140
120	  11.7014	  16.4091	0	540	1140
121	  10.5950	  12.4738	0	540	1140
122	   6.9897	  22.8763	0	540	1140
123	  19.5779	   4.6621	0	540	1140
124	   7.9620	   6.3667	0	540	1140
125	   6.5741	   5.6251	0	540	1140
