
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-20-A-1,7.19335,40.3909,13.2428,77.305,138.132,5.20759,29.2408,9.58704,55.9646
 sarp-10-20-A-2,7.59173,54.5501,12.402,78.7806,153.324,4.95141,35.5782,8.08876,51.3816
 sarp-10-20-B-1,8.49674,86.9756,24.6486,44.0826,164.204,5.17452,52.9681,15.011,26.8463
 sarp-10-20-B-2,0,102.446,30.4417,50.1487,183.036,0,55.9703,16.6315,27.3982
 sarp-10-20-C-1,0,182.263,130.962,66.3484,379.574,0,48.0179,34.5024,17.4797
 sarp-10-20-C-2,31.1302,131.216,129.089,92.0176,383.453,8.11839,34.2195,33.665,23.9971
 sarp-10-30-A-1,0,65.3418,12.7856,79.1795,157.307,0,41.5378,8.12781,50.3344
 sarp-10-30-A-2,4.13057,67.7094,15.0748,65.777,152.692,2.70517,44.3438,9.87268,43.0783
 sarp-10-30-B-1,2.23644,61.4874,20.1871,65.9754,149.886,1.49209,41.0227,13.4683,44.0169
 sarp-10-30-B-2,0,81.8216,28.9546,50.9032,161.679,0,50.6073,17.9086,31.484
 sarp-10-30-C-1,2.768,174.177,122.32,44.9327,344.198,0.804188,50.6039,35.5376,13.0543
 sarp-10-30-C-2,0,176.949,138.717,57.2029,372.869,0,47.456,37.2027,15.3413
 sarp-20-15-A-1,18.8321,73.1013,22.728,122.685,237.347,7.93444,30.7993,9.57588,51.6903
 sarp-20-15-A-2,13.845,93.8129,19.2398,91.9562,218.854,6.32612,42.8655,8.79115,42.0172
 sarp-20-15-B-1,20.4581,91.6079,39.9308,121.102,273.099,7.49109,33.5439,14.6214,44.3437
 sarp-20-15-B-2,24.2203,127.434,35.5817,107.995,295.231,8.20384,43.1641,12.0522,36.5799
 sarp-20-15-C-1,106.677,140.902,139.074,202.388,589.041,18.1104,23.9205,23.6102,34.3589
 sarp-20-15-C-2,69.2037,260.614,218.726,123.469,672.013,10.298,38.7811,32.5479,18.373
 sarp-20-20-A-1,19.9207,75.756,19.0865,110.487,225.251,8.8438,33.6319,8.47347,49.0508
 sarp-20-20-A-2,9.11353,127.247,23.2008,105.719,265.281,3.43543,47.9669,8.74575,39.8519
 sarp-20-20-B-1,7.46614,164.338,48.42,129.095,349.32,2.13734,47.0452,13.8612,36.9562
 sarp-20-20-B-2,15.929,136.822,34.572,127.507,314.83,5.05957,43.4589,10.9812,40.5003
 sarp-20-20-C-1,29.0346,238.574,216.538,104.741,588.888,4.93042,40.5127,36.7707,17.7862
 sarp-20-20-C-2,49.1328,236.266,195.646,126.585,607.63,8.08598,38.8832,32.1982,20.8326
