 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-5-1,1.36887,0.823956,0.39457,1.85545,4.44285,30.8106,18.5457,8.88102,41.7627
 sfsarp-10-5-2,0.347563,1.22945,0.656294,1.43724,3.67055,9.46898,33.495,17.88,39.156
 sfsarp-10-5-3,0.597457,1.48323,0.928099,1.12933,4.13811,14.4379,35.8431,22.4281,27.2909
 sfsarp-10-5-4,0.537908,1.73401,0.993,1.36486,4.62978,11.6184,37.4535,21.4481,29.48
 sfsarp-10-5-5,0.843437,1.90487,1.06817,1.50164,5.31812,15.8597,35.8186,20.0854,28.2363
 sfsarp-5-10-1,0.194431,1.01208,0.303222,0.576236,2.08597,9.32089,48.5185,14.5362,27.6243
 sfsarp-5-10-2,0.668836,0.834193,0.482373,0.778766,2.76417,24.1966,30.1788,17.4509,28.1736
 sfsarp-5-10-3,0.187424,0.640375,0.264257,0.559721,1.65178,11.3468,38.7688,15.9984,33.886
 sfsarp-5-10-4,0.138786,0.886805,0.699883,0.583225,2.3087,6.01142,38.4115,30.315,25.2621
 sfsarp-5-10-5,0.745615,0.45173,0.244425,0.731016,2.17279,34.3161,20.7904,11.2494,33.6442
 sfsarp-5-5-1,0.693395,0.703394,0.484165,1.9325,3.81346,18.1828,18.445,12.6962,50.6759
 sfsarp-5-5-2,0.107172,1.13977,0.486069,0.554044,2.28706,4.68601,49.8358,21.253,24.2252
 sfsarp-5-5-3,0.301448,0.464337,0.272499,0.856401,1.89468,15.9102,24.5073,14.3823,45.2002
 sfsarp-5-5-4,0.287396,0.329182,0.212267,0.693265,1.52211,18.8814,21.6267,13.9456,45.5463
 sfsarp-5-5-5,0.171096,1.39957,0.807411,1.49398,3.87206,4.41874,36.1453,20.8522,38.5837
 sfsarp-5-6-1,0.611135,0.695805,0.275201,1.08645,2.66859,22.9011,26.0739,10.3126,40.7124
 sfsarp-5-6-2,0.0883368,0.86283,0.481439,0.610533,2.04314,4.32358,42.2306,23.5637,29.8821
 sfsarp-5-6-3,0.609123,0.438399,0.193222,0.972277,2.21302,27.5245,19.81,8.73114,43.9344
 sfsarp-5-6-4,0.733071,0.82901,0.569088,1.10923,3.2404,22.6228,25.5835,17.5623,34.2314
 sfsarp-5-6-5,0.4735,0.794074,0.277883,0.910292,2.45575,19.2813,32.3353,11.3156,37.0678
 sfsarp-5-7-1,0.234014,0.90714,0.573599,0.718469,2.43322,9.61744,37.2814,23.5736,29.5275
 sfsarp-5-7-2,0.258352,1.49865,0.379141,1.07665,3.21279,8.04135,46.6464,11.801,33.5112
 sfsarp-5-7-3,0.6296,1.10079,0.732659,1.02958,3.49263,18.0265,31.5175,20.9773,29.4786
 sfsarp-5-7-4,0.166667,1.10607,0.547621,0.788371,2.60873,6.3888,42.3989,20.9918,30.2205
 sfsarp-5-7-5,0.0848599,1.35027,0.914725,0.563597,2.91345,2.9127,46.346,31.3966,19.3447
 sfsarp-5-8-1,0.206822,0.832935,0.326295,0.79175,2.1578,9.58484,38.6011,15.1216,36.6924
 sfsarp-5-8-2,0.636741,0.761594,0.320642,0.962327,2.68131,23.7474,28.4039,11.9584,35.8903
 sfsarp-5-8-3,0.282199,0.88017,0.333588,0.795471,2.29143,12.3154,38.4114,14.5581,34.7151
 sfsarp-5-8-4,0.0882244,0.954802,0.697463,0.531586,2.27208,3.88299,42.0233,30.6972,23.3965
 sfsarp-5-8-5,0.23083,0.682642,0.333761,0.661333,1.90857,12.0944,35.7673,17.4875,34.6508
 sfsarp-5-9-1,0.131032,1.53018,1.37081,1.15995,4.19197,3.12578,36.5026,32.7009,27.6708
 sfsarp-5-9-2,0.227666,0.833544,0.543894,1.1484,2.7535,8.26823,30.2721,19.7528,41.7069
 sfsarp-5-9-3,0.791068,0.462581,0.212888,1.0369,2.50344,31.5993,18.4778,8.50381,41.4191
 sfsarp-5-9-4,0.40467,0.504319,0.193568,0.741659,1.84422,21.9427,27.346,10.4959,40.2154
 sfsarp-5-9-5,0.900201,0.677943,0.342116,0.985476,2.90574,30.9801,23.3312,11.7738,33.9149
 sfsarp-6-5-1,0.177667,0.879725,0.387428,1.04184,2.48666,7.14479,35.3777,15.5802,41.8972
 sfsarp-6-5-2,0.359473,0.723132,0.261305,0.752996,2.09691,17.143,34.4857,12.4614,35.9099
 sfsarp-6-5-3,0.0937978,0.866699,0.616906,0.551539,2.12894,4.40584,40.7103,28.9771,25.9067
 sfsarp-6-5-4,0.184165,1.06964,0.761744,1.01752,3.03307,6.07191,35.266,25.1146,33.5475
 sfsarp-6-5-5,0.335781,0.871121,0.310002,0.721443,2.23835,15.0013,38.918,13.8496,32.2311
 sfsarp-6-6-1,0.92656,0.618504,0.315352,1.78642,3.64684,25.4072,16.96,8.64728,48.9855
 sfsarp-6-6-2,0.119184,1.28622,0.578327,0.856049,2.83978,4.19694,45.2929,20.3652,30.1449
 sfsarp-6-6-3,0.470277,0.666883,0.440856,0.954655,2.53267,18.5684,26.3312,17.4068,37.6936
 sfsarp-6-6-4,0.112204,1.44819,0.900533,1.24644,3.70737,3.02651,39.0625,24.2904,33.6206
 sfsarp-6-6-5,0.764716,0.7335,0.427159,1.2459,3.17128,24.1138,23.1295,13.4696,39.2871
 sfsarp-6-7-1,0.32903,1.32304,1.03338,0.753398,3.43885,9.56803,38.4734,30.0502,21.9084
 sfsarp-6-7-2,0.150106,0.957783,0.5342,0.646232,2.28832,6.55965,41.8553,23.3446,28.2404
 sfsarp-6-7-3,0.535804,0.901378,0.474627,1.26451,3.17631,16.8687,28.3781,14.9427,39.8105
 sfsarp-6-7-4,0.72755,1.10229,0.764701,0.89964,3.49418,20.8218,31.5464,21.885,25.7468
 sfsarp-6-7-5,0.69436,1.42055,1.27262,0.795123,4.18265,16.6009,33.9628,30.4262,19.01
 sfsarp-6-8-1,0.332183,1.18817,1.35693,0.887741,3.76502,8.82287,31.558,36.0405,23.5786
 sfsarp-6-8-2,0.179999,0.937526,0.394227,0.667521,2.17927,8.25959,43.0201,18.0898,30.6304
 sfsarp-6-8-3,0.86691,1.08546,0.543734,0.835915,3.33202,26.0176,32.5766,16.3185,25.0873
 sfsarp-6-8-4,0.273007,0.936316,0.674358,1.64039,3.52407,7.74692,26.5692,19.1358,46.5481
 sfsarp-6-8-5,0.633911,0.660225,0.476812,1.20258,2.97353,21.3185,22.2034,16.0352,40.4428
 sfsarp-6-9-1,0.202445,1.63527,0.677982,1.22249,3.73819,5.41558,43.745,18.1366,32.7027
 sfsarp-6-9-2,0.0878335,1.53922,0.971824,0.746592,3.34547,2.62544,46.0091,29.0489,22.3165
 sfsarp-6-9-3,0.619481,0.695639,0.353847,1.64296,3.31192,18.7046,21.0041,10.684,49.6073
 sfsarp-6-9-4,0.720549,0.710048,0.305592,1.54082,3.27701,21.988,21.6676,9.32533,47.0191
 sfsarp-6-9-5,0.175371,1.29212,0.875102,1.02843,3.37103,5.20229,38.3302,25.9595,30.508
 sfsarp-7-5-1,0.208295,1.56085,0.585769,1.12617,3.48108,5.98362,44.8381,16.8272,32.3511
 sfsarp-7-5-2,0.322003,0.991622,0.393109,1.19149,2.89822,11.1104,34.2149,13.5638,41.111
 sfsarp-7-5-3,0.376005,0.990049,0.643502,0.952242,2.9618,12.6952,33.4273,21.7267,32.1508
 sfsarp-7-5-4,1.10977,0.664778,0.440856,1.25404,3.46944,31.9869,19.161,12.7069,36.1452
 sfsarp-7-5-5,0.300531,0.955185,0.470867,1.48369,3.21028,9.36153,29.754,14.6675,46.217
 sfsarp-7-6-1,0.718484,0.751068,0.283542,1.42306,3.17616,22.6212,23.6471,8.92719,44.8046
 sfsarp-7-6-2,0.375093,1.31458,0.82175,1.07809,3.58951,10.4497,36.6228,22.8931,30.0344
 sfsarp-7-6-3,0.422467,1.39623,0.303817,1.20051,3.32303,12.7133,42.0169,9.14278,36.127
 sfsarp-7-6-4,0.226257,1.44537,0.536605,1.15034,3.35857,6.73671,43.0353,15.9772,34.2508
 sfsarp-7-6-5,0.446246,0.636577,0.270745,0.915391,2.26896,19.6674,28.0559,11.9326,40.3441
 sfsarp-7-7-1,0.457056,0.880964,0.586765,1.22781,3.1526,14.4978,27.944,18.6121,38.9461
 sfsarp-7-7-2,0.479607,1.3147,0.40647,1.27424,3.47501,13.8016,37.8329,11.6969,36.6685
 sfsarp-7-7-3,0.382853,0.998422,0.420931,0.899504,2.70171,14.1708,36.9552,15.5802,33.2939
 sfsarp-7-7-4,0.257277,1.11776,0.606645,0.974916,2.9566,8.70181,37.8056,20.5184,32.9743
 sfsarp-7-7-5,0.279546,0.97091,0.49066,0.939886,2.681,10.4269,36.2144,18.3014,35.0573
 sfsarp-7-8-1,0.651882,0.923465,0.536472,1.02978,3.1416,20.75,29.3947,17.0764,32.7789
 sfsarp-7-8-2,0.396099,1.16996,0.642137,1.14171,3.34991,11.8242,34.9252,19.1688,34.0818
 sfsarp-7-8-3,0.772718,1.17113,0.918754,1.60976,4.47236,17.2776,26.1859,20.5429,35.9936
 sfsarp-7-8-4,0.352558,0.930922,0.396183,0.930584,2.61025,13.5067,35.6641,15.178,35.6512
