 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-5-1,35.6237,9.86554,2.51072,45.3236,93.3236,38.1722,10.5713,2.69034,48.5661
 sfsarp-10-5-2,4.0001,12.8241,2.9914,35.0102,54.8258,7.29601,23.3907,5.45619,63.8571
 sfsarp-10-5-3,7.41242,30.0624,20.9687,15.5524,73.9959,10.0173,40.6271,28.3377,21.0179
 sfsarp-10-5-4,4.97091,36.9279,23.6296,21.7925,87.321,5.69269,42.2898,27.0607,24.9568
 sfsarp-10-5-5,20.9142,40.5165,23.2948,30.8173,115.543,18.1009,35.0662,20.1612,26.6717
 sfsarp-5-10-1,1.13835,20.9954,2.1821,6.54236,30.8582,3.68896,68.0383,7.07135,21.2013
 sfsarp-5-10-2,20.5889,13.7019,9.52731,14.8461,58.6643,35.0962,23.3565,16.2404,25.3069
 sfsarp-5-10-3,0.851056,5.75536,0.584549,5.86523,13.0562,6.51841,44.0814,4.47718,44.923
 sfsarp-5-10-4,2.27355,12.4424,15.0285,10.2456,39.99,5.68529,31.1137,37.5807,25.6203
 sfsarp-5-10-5,20.3202,4.85427,3.18809,12.8883,41.2509,49.2601,11.7677,7.72853,31.2437
 sfsarp-5-5-1,18.1792,15.1725,13.0174,62.1493,108.518,16.7522,13.9815,11.9956,57.2707
 sfsarp-5-5-2,0.97737,22.814,6.26215,9.04914,39.1027,2.4995,58.3439,16.0146,23.142
 sfsarp-5-5-3,2.10936,5.37115,4.33913,18.0291,29.8487,7.06682,17.9946,14.5371,60.4015
 sfsarp-5-5-4,1.53323,3.24645,1.8696,14.7572,21.4065,7.16245,15.1657,8.73381,68.938
 sfsarp-5-5-5,0.181606,36.8823,22.8538,44.1699,104.088,0.174474,35.4339,21.9563,42.4353
 sfsarp-5-6-1,18.2232,8.02799,1.03323,27.461,54.7454,33.2872,14.6642,1.88734,50.1613
 sfsarp-5-6-2,0.205143,11.4594,6.07233,11.3652,29.102,0.70491,39.3765,20.8657,39.0529
 sfsarp-5-6-3,14.724,4.3077,1.08877,22.78,42.9005,34.3213,10.0411,2.53789,53.0997
 sfsarp-5-6-4,19.8059,20.3227,16.4993,28.3952,85.0232,23.2947,23.9026,19.4056,33.3971
 sfsarp-5-6-5,12.5802,12.0571,1.1432,20.2387,46.0191,27.3368,26.2001,2.48419,43.9789
 sfsarp-5-7-1,2.76123,16.6927,13.2675,12.3739,45.0954,6.12308,37.0165,29.421,27.4394
 sfsarp-5-7-2,3.75909,40.9448,5.29479,27.0591,77.0578,4.87827,53.1352,6.8712,35.1154
 sfsarp-5-7-3,18.9803,24.6324,19.789,25.1294,88.5311,21.4391,27.8235,22.3526,28.3848
 sfsarp-5-7-4,0,24.849,12.2025,15.2399,52.2913,0,47.5203,23.3355,29.1442
 sfsarp-5-7-5,0.0625905,31.4443,23.837,9.44079,64.7847,0.0966131,48.5366,36.7942,14.5726
 sfsarp-5-8-1,1.64636,13.6503,3.12808,15.3784,33.8032,4.87044,40.3818,9.25381,45.494
 sfsarp-5-8-2,19.2731,10.7254,2.89634,22.3721,55.2669,34.8727,19.4065,5.24065,40.4801
 sfsarp-5-8-3,4.73684,15.587,3.42712,15.531,39.2819,12.0586,39.6798,8.72442,39.5372
 sfsarp-5-8-4,0.200532,15.2302,14.9293,8.12834,38.4884,0.52102,39.5709,38.7892,21.1189
 sfsarp-5-8-5,2.63069,7.48833,3.43421,10.0313,23.5846,11.1543,31.751,14.5613,42.5334
 sfsarp-5-9-1,1.95564,38.8206,42.5366,33.8913,117.204,1.66857,33.1222,36.2927,28.9165
 sfsarp-5-9-2,2.50098,13.6753,12.0496,30.0011,58.227,4.29522,23.4862,20.6942,51.5244
 sfsarp-5-9-3,22.1838,5.29915,1.89506,25.4296,54.8076,40.4758,9.66863,3.45765,46.398
 sfsarp-5-9-4,6.34148,7.0104,1.10295,13.3247,27.7795,22.8279,25.2359,3.97037,47.9658
 sfsarp-5-9-5,30.0749,7.29564,3.77674,23.3212,64.4685,46.6506,11.3166,5.85827,36.1746
 sfsarp-6-5-1,0.451006,8.73538,2.21787,22.2155,33.6198,1.34149,25.9829,6.59691,66.0787
 sfsarp-6-5-2,4.48837,9.14842,0.463489,10.3729,24.4731,18.34,37.3815,1.89387,42.3846
 sfsarp-6-5-3,0.429045,8.20134,8.20983,8.94644,25.7867,1.66382,31.8046,31.8375,34.6941
 sfsarp-6-5-4,0.717447,19.9386,17.5648,24.635,62.856,1.14141,31.7212,27.9446,39.1928
 sfsarp-6-5-5,3.517,18.6326,2.46007,12.4958,37.1055,9.47838,50.2152,6.62994,33.6765
 sfsarp-6-6-1,27.739,4.85867,2.67945,52.7434,88.0204,31.5142,5.51993,3.04412,59.9217
 sfsarp-6-6-2,1.46986,25.4015,6.62809,21.4313,54.9308,2.67584,46.2428,12.0662,39.0151
 sfsarp-6-6-3,12.448,3.42554,4.40844,22.0575,42.3396,29.4005,8.09065,10.4121,52.0968
 sfsarp-6-6-4,1.18369,32.0424,19.8385,37.4374,90.502,1.30791,35.4052,21.9205,41.3663
 sfsarp-6-6-5,21.1034,9.5735,7.26351,30.582,68.5224,30.7978,13.9713,10.6002,44.6307
 sfsarp-6-7-1,3.24025,33.7447,32.1186,10.3893,79.4929,4.07615,42.45,40.4043,13.0695
 sfsarp-6-7-2,2.73767,11.9358,4.81887,12.8288,32.3211,8.47022,36.9287,14.9093,39.6918
 sfsarp-6-7-3,8.30128,23.2898,12.6264,31.3448,75.5622,10.986,30.8221,16.7099,41.482
 sfsarp-6-7-4,19.5795,24.6938,21.1028,16.3853,81.7613,23.9472,30.2023,25.8102,20.0403
 sfsarp-6-7-5,18.2187,41.159,41.9275,15.5167,116.822,15.5953,35.2323,35.8901,13.2823
 sfsarp-6-8-1,6.78618,28.2148,41.9677,22.7307,99.6993,6.80664,28.2999,42.0942,22.7993
 sfsarp-6-8-2,0.546624,14.5219,2.49664,10.285,27.8502,1.96273,52.1429,8.96456,36.9298
 sfsarp-6-8-3,25.2933,24.0038,12.0431,13.7725,75.1127,33.6738,31.957,16.0333,18.3358
 sfsarp-6-8-4,0.943283,17.889,17.3987,46.7559,82.9868,1.13667,21.5564,20.9656,56.3413
 sfsarp-6-8-5,19.157,6.56923,5.88262,35.639,67.2479,28.4871,9.76868,8.74767,52.9965
 sfsarp-6-9-1,4.88357,39.7129,10.7139,36.4554,91.7658,5.32177,43.2763,11.6753,39.7266
 sfsarp-6-9-2,0.184507,32.3581,22.7614,13.5269,68.831,0.268058,47.011,33.0686,19.6524
 sfsarp-6-9-3,15.1487,8.02122,4.25772,46.8612,74.2889,20.3917,10.7973,5.73129,63.0797
 sfsarp-6-9-4,19.2925,8.61196,2.27926,42.6735,72.8572,26.4799,11.8203,3.12839,58.5714
 sfsarp-6-9-5,0.356858,29.0602,22.2125,25.0824,76.7121,0.465191,37.8822,28.9557,32.6969
 sfsarp-7-5-1,1.70676,33.2449,6.93319,25.6729,67.5578,2.52637,49.2096,10.2626,38.0014
 sfsarp-7-5-2,2.95211,16.7398,2.45081,28.3509,50.4937,5.84649,33.1523,4.85369,56.1475
 sfsarp-7-5-3,5.16622,13.2587,12.7169,15.1252,46.267,11.1661,28.6569,27.4859,32.6912
 sfsarp-7-5-4,31.8337,10.1726,7.82512,30.9155,80.7469,39.4241,12.5981,9.69092,38.2869
