 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 ghsarp-10-5-0,10,5,3,88.813,29.4947,80.3663,3,0.02,37.9414,Optimal,17.9509,17.9509,0
 ghsarp-10-5-1,10,5,4,97.5057,29.9708,67.0663,5,0.01,60.4102,Optimal,15.6513,15.6513,0
 ghsarp-10-5-2,10,5,0,83.8348,0,67.4877,4,0,16.3472,Optimal,16.3472,16.3472,0
 ghsarp-10-5-3,10,5,3,68.2302,23.4941,53.4307,3,0.02,38.2936,Optimal,20.4732,20.4732,0
 ghsarp-10-5-4,10,5,3,64.2532,30.3432,61.5884,4,0.01,33.0079,Optimal,17.1081,17.1081,0
 ghsarp-10-5-5,10,5,5,83.1502,32.8562,73.1594,4,0.01,42.847,Optimal,19.8003,19.8003,0
 ghsarp-10-5-6,10,5,4,83.2041,21.2834,59.7712,4,0.01,44.7163,Optimal,14.4695,14.4695,0
 ghsarp-10-5-7,10,5,5,88.1685,30.0501,66.5814,5,0.02,51.6372,Optimal,18.3738,18.3738,0
 ghsarp-10-5-8,10,5,4,89.5018,31.7355,56.2738,3,0.01,64.9634,Optimal,26.0564,26.0564,0
 ghsarp-10-5-9,10,5,0,80.3333,0,59.7036,3,0,20.6298,Optimal,20.6298,20.6298,0
 ghsarp-5-10-0,5,10,2,55.268,17.438,42.046,3,0.01,30.6599,Optimal,14.2013,14.2013,0
 ghsarp-5-10-1,5,10,2,48.7565,23.3796,35.3745,2,0.03,36.7615,Optimal,15.1757,15.1757,0
 ghsarp-5-10-2,5,10,3,46.5942,24.0536,54.7159,3,0.01,15.9319,Optimal,15.3641,15.3641,0
 ghsarp-5-10-3,5,10,4,33.1825,25.7897,40.8034,4,0,18.1688,Optimal,12.1004,12.1004,0
 ghsarp-5-10-4,5,10,3,29.9652,22.6601,33.0026,2,0.02,19.6227,Optimal,19.1763,19.1763,0
 ghsarp-5-10-5,5,10,3,38.99,24.9805,39.3138,2,0.02,24.6567,Optimal,11.5886,11.5886,0
 ghsarp-5-10-6,5,10,0,45.9775,0,35.5183,3,0,10.4593,Optimal,10.4593,10.4593,0
 ghsarp-5-10-7,5,10,3,41.2946,26.4363,36.4567,3,0.01,31.2742,Optimal,15.9134,15.9134,0
 ghsarp-5-10-8,5,10,3,45.8827,24.9997,35.4115,3,0.01,35.4709,Optimal,16.5757,16.5757,0
 ghsarp-5-10-9,5,10,3,42.2593,23.3872,44.8508,3,0.02,20.7957,Optimal,14.5847,14.5847,0
 ghsarp-5-5-0,5,5,2,38.2104,13.9602,36.6479,2,0,15.5227,Optimal,10.6347,10.6347,0
 ghsarp-5-5-1,5,5,3,34.9518,19.5774,28.0927,3,0.01,26.4365,Optimal,14.9101,14.9101,0
 ghsarp-5-5-2,5,5,2,44.0368,25.0923,38.4286,2,0.01,30.7005,Optimal,15.9684,15.9684,0
 ghsarp-5-5-3,5,5,2,36.245,18.0806,38.8468,3,0.01,15.4788,Optimal,11.1905,11.1905,0
 ghsarp-5-5-4,5,5,3,49.4787,24.3713,45.3058,2,0.01,28.5441,Optimal,21.918,21.918,0
 ghsarp-5-5-5,5,5,2,34.0669,11.9117,24.2877,3,0.01,21.6909,Optimal,8.76437,8.76437,0
 ghsarp-5-5-6,5,5,0,49.631,0,35.3178,3,0.01,14.3132,Optimal,14.3132,14.3132,0
 ghsarp-5-5-7,5,5,2,30.7337,9.58341,25.0396,2,0,15.2776,Optimal,7.18824,7.18824,0
 ghsarp-5-5-8,5,5,2,63.5089,17.481,54.2219,3,0.01,26.768,Optimal,13.3337,13.3337,0
 ghsarp-5-5-9,5,5,3,44.3021,19.5422,39.3018,3,0.01,24.5425,Optimal,8.62497,8.62497,0
 ghsarp-5-6-0,5,6,3,45.498,27.0792,43.2198,2,0.01,29.3573,Optimal,13.7548,13.7548,0
 ghsarp-5-6-1,5,6,2,36.9548,13.951,28.2626,3,0,22.6432,Optimal,7.08541,7.08541,0
 ghsarp-5-6-2,5,6,2,37.7061,13.4056,37.3667,2,0.01,13.745,Optimal,5.94899,5.94899,0
 ghsarp-5-6-3,5,6,2,45.2868,11.1817,33.1297,3,0.01,23.3388,Optimal,9.77441,9.77441,0
 ghsarp-5-6-4,5,6,3,53.1988,23.2358,44.8004,3,0.01,31.6342,Optimal,14.8875,14.8875,0
 ghsarp-5-6-5,5,6,0,49.0249,0,44.6345,2,0,4.39049,Optimal,4.39049,4.39049,0
 ghsarp-5-6-6,5,6,1,44.0142,10.1758,35.3843,2,0.01,18.8057,Optimal,6.43426,6.43426,0
 ghsarp-5-6-7,5,6,3,45.2019,27.1326,55.1404,3,0.01,17.1941,Optimal,16.6173,16.6173,0
 ghsarp-5-6-8,5,6,0,41.06,0,25.9941,2,0,15.0659,Optimal,15.0659,15.0659,0
 ghsarp-5-6-9,5,6,3,41.9421,21.2173,35.9952,3,0.01,27.1642,Optimal,12.3609,12.3609,0
 ghsarp-5-7-0,5,7,3,36.1544,19.5632,34.4378,3,0.01,21.2798,Optimal,13.1357,13.1357,0
 ghsarp-5-7-1,5,7,3,37.1896,19.1455,38.1496,2,0.01,18.1855,Optimal,12.2477,12.2477,0
 ghsarp-5-7-2,5,7,3,40.1929,19.6472,36.4958,2,0.01,23.3443,Optimal,12.7891,12.7891,0
 ghsarp-5-7-3,5,7,3,41.1868,26.9681,48.9136,4,0.01,19.2414,Optimal,9.49455,9.49455,0
 ghsarp-5-7-4,5,7,2,32.9638,13.4986,25.937,2,0,20.5255,Optimal,5.54606,5.54606,0
 ghsarp-5-7-5,5,7,2,39.2925,12.6612,22.3967,2,0.02,29.557,Optimal,9.11012,9.11012,0
 ghsarp-5-7-6,5,7,3,38.0241,22.4506,39.4944,3,0.01,20.9803,Optimal,13.3312,13.3312,0
 ghsarp-5-7-7,5,7,2,40.5635,21.3155,33.575,2,0.01,28.304,Optimal,9.71591,9.71591,0
 ghsarp-5-7-8,5,7,3,34.2404,35.9753,44.1616,3,0.01,26.0541,Optimal,28.0327,28.0327,0
 ghsarp-5-7-9,5,7,4,39.6891,29.1999,49.9584,4,0,18.9306,Optimal,14.1035,14.1035,0
 ghsarp-5-8-0,5,8,3,38.0922,19.9498,29.5851,3,0.01,28.4569,Optimal,11.4765,11.4765,0
 ghsarp-5-8-1,5,8,3,43.7642,21.0743,37.4045,3,0.01,27.4341,Optimal,10.0294,10.0294,0
 ghsarp-5-8-2,5,8,3,43.1961,28.1168,49.817,3,0.01,21.496,Optimal,13.0718,13.0718,0
 ghsarp-5-8-3,5,8,2,41.4792,24.2456,39.7421,2,0,25.9827,Optimal,15.1117,15.1117,0
 ghsarp-5-8-4,5,8,3,52.2359,22.2825,39.8119,3,0.01,34.7066,Optimal,11.657,11.657,0
 ghsarp-5-8-5,5,8,2,35.3259,16.4135,27.6328,3,0.01,24.1066,Optimal,9.91296,9.91296,0
 ghsarp-5-8-6,5,8,4,42.7643,33.7122,50.486,4,0.01,25.9906,Optimal,19.0221,19.0221,0
 ghsarp-5-8-7,5,8,3,45.4641,20.1101,39.7364,2,0.01,25.8378,Optimal,14.6297,14.6297,0
 ghsarp-5-8-8,5,8,2,45.8741,15.0551,41.0482,2,0.01,19.881,Optimal,10.5029,10.5029,0
 ghsarp-5-8-9,5,8,3,37.0461,23.4985,36.5736,3,0.01,23.971,Optimal,11.6123,11.6123,0
 ghsarp-5-9-0,5,9,1,37.4457,9.4758,30.47,2,0.01,16.4514,Optimal,6.86409,6.86409,0
 ghsarp-5-9-1,5,9,3,36.962,20.8696,33.6083,2,0.01,24.2233,Optimal,14.8535,14.8535,0
 ghsarp-5-9-2,5,9,2,41.0206,10.2446,29.4458,2,0.02,21.8194,Optimal,8.33837,8.33837,-1.06517e-13
 ghsarp-5-9-3,5,9,0,41.7496,0,33.5579,3,0,8.19166,Optimal,8.19166,8.19166,0
 ghsarp-5-9-4,5,9,3,38.2992,26.5741,40.044,3,0.01,24.8293,Optimal,20.3486,20.3486,0
 ghsarp-5-9-5,5,9,3,48.1644,27.5614,48.7034,2,0.01,27.0224,Optimal,15.8372,15.8372,0
 ghsarp-5-9-6,5,9,3,40.6313,23.2894,40.551,3,0.01,23.3697,Optimal,18.2737,18.2737,0
 ghsarp-5-9-7,5,9,3,38.19,19.9536,34.2589,2,0,23.8847,Optimal,13.4011,13.4011,0
