cabid lati longi timestamp sequence
1.0 37.7860 -122.4090 607.0 1.0
1.0 37.6156 -122.3885 682.0 2.0
1.0 37.5880 -122.3573 728.0 3.0
1.0 37.5538 -122.3006 734.0 4.0
1.0 37.6298 -122.4024 764.0 5.0
1.0 37.6510 -122.3837 770.0 6.0
1.0 37.6465 -122.4063 801.0 7.0
1.0 37.7851 -122.4049 817.0 8.0
1.0 37.7892 -122.4032 827.0 9.0
1.0 37.7877 -122.4437 835.0 10.0
1.0 37.7797 -122.4185 848.0 11.0
1.0 37.7846 -122.4039 854.0 12.0
1.0 37.7685 -122.4164 888.0 13.0
1.0 37.7453 -122.4176 896.0 14.0
1.0 37.7624 -122.4194 903.0 15.0
1.0 37.7538 -122.3988 914.0 16.0
1.0 37.7727 -122.4028 919.0 17.0
1.0 37.7788 -122.4149 923.0 18.0
1.0 37.7953 -122.4033 951.0 19.0
1.0 37.7783 -122.4403 960.0 20.0
1.0 37.7795 -122.4387 962.0 21.0
1.0 37.7839 -122.4438 965.0 22.0
1.0 37.7874 -122.4527 970.0 23.0
1.0 37.7460 -122.4158 992.0 24.0
2.0 37.7828 -122.4122 543.0 1.0
2.0 37.7760 -122.4027 546.0 2.0
2.0 37.7645 -122.4186 557.0 3.0
2.0 37.7584 -122.4188 560.0 4.0
2.0 37.7574 -122.4190 562.0 5.0
2.0 37.7642 -122.4653 576.0 6.0
2.0 37.7663 -122.4540 580.0 7.0
2.0 37.7699 -122.4537 582.0 8.0
2.0 37.7727 -122.4410 584.0 9.0
2.0 37.7551 -122.4041 829.0 10.0
2.0 37.7966 -122.4243 847.0 11.0
2.0 37.7847 -122.4089 885.0 12.0
2.0 37.7880 -122.4187 891.0 13.0
2.0 37.7909 -122.4176 894.0 14.0
2.0 37.7641 -122.4570 910.0 15.0
2.0 37.7638 -122.4572 911.0 16.0
2.0 37.7824 -122.4022 927.0 17.0
2.0 37.7847 -122.4090 933.0 18.0
2.0 37.7804 -122.3899 941.0 19.0
2.0 37.8008 -122.4014 957.0 20.0
2.0 37.7917 -122.4097 963.0 21.0
2.0 37.7922 -122.3947 983.0 22.0
2.0 37.7799 -122.4321 1003.0 23.0
2.0 37.7781 -122.4351 1014.0 24.0
3.0 37.6159 -122.3888 644.0 1.0
3.0 37.7898 -122.4034 665.0 2.0
3.0 37.7925 -122.3981 714.0 3.0
3.0 37.7904 -122.4274 720.0 4.0
3.0 37.7855 -122.4003 772.0 5.0
3.0 37.7850 -122.4093 777.0 6.0
3.0 37.7926 -122.4036 801.0 7.0
3.0 37.7891 -122.4081 805.0 8.0
3.0 37.7931 -122.3973 820.0 9.0
3.0 37.7883 -122.4466 833.0 10.0
3.0 37.7919 -122.4096 843.0 11.0
3.0 37.6164 -122.3884 870.0 12.0
3.0 37.7917 -122.4074 980.0 13.0
3.0 37.8077 -122.4190 989.0 14.0
3.0 37.8077 -122.4190 990.0 15.0
3.0 37.7919 -122.4125 998.0 16.0
3.0 37.7918 -122.4073 1003.0 17.0
3.0 37.7968 -122.3994 1010.0 18.0
4.0 37.8000 -122.4075 984.0 1.0
4.0 37.7996 -122.4361 993.0 2.0
4.0 37.7813 -122.4609 1003.0 3.0
4.0 37.7875 -122.4624 1009.0 4.0
lati longi low_tw
37.6891 -122.4432 681.0
37.7581 -122.4571 708.0
37.6986 -122.4181 650.0
37.6974 -122.4498 503.0
37.6804 -122.4926 881.0
37.7956 -122.4818 685.0
37.6524 -122.4689 740.0
37.7658 -122.4158 574.0
37.7131 -122.4682 672.0
37.7187 -122.4805 706.0
37.7337 -122.3935 904.0
37.6597 -122.4114 516.0
37.7443 -122.4879 902.0
37.7715 -122.4471 693.0
37.6924 -122.4336 608.0
37.6788 -122.4083 501.0
37.795 -122.4237 612.0
37.7631 -122.4331 528.0
37.7566 -122.4472 870.0
37.7609 -122.4618 719.0
37.7004 -122.4703 509.0
37.7991 -122.4891 597.0
37.7502 -122.4492 854.0
37.7694 -122.4771 640.0
37.7613 -122.4283 941.0
37.6506 -122.4575 798.0
37.6998 -122.3974 568.0
37.7354 -122.4356 621.0
37.6666 -122.4413 545.0
37.7569 -122.4061 786.0
37.7625 -122.4503 631.0
37.7578 -122.4858 588.0
37.7634 -122.4601 510.0
37.687 -122.4075 659.0
37.6544 -122.4461 517.0
37.7727 -122.4236 644.0
37.7797 -122.4275 543.0
37.7002 -122.461 490.0
37.7769 -122.4424 597.0
37.6619 -122.3944 751.0
37.7439 -122.4416 778.0
37.7245 -122.4058 540.0
37.7557 -122.4332 955.0
37.6874 -122.4102 750.0
37.7019 -122.3919 904.0
37.6647 -122.4742 626.0
37.7516 -122.4756 943.0
37.8 -122.4864 922.0
37.6899 -122.3902 833.0
37.7386 -122.435 867.0
37.7961 -122.4746 482.0
37.742 -122.4686 737.0
37.7641 -122.4083 863.0
37.7462 -122.4625 557.0
37.7383 -122.4158 541.0
37.7176 -122.4409 515.0
37.7659 -122.4214 659.0
37.7953 -122.4814 719.0
37.7482 -122.4939 776.0
37.658 -122.4041 500.0
37.7442 -122.4923 484.0
37.7728 -122.4684 948.0
37.6967 -122.4444 583.0
37.7276 -122.4127 714.0
37.751 -122.4972 951.0
37.744 -122.4378 542.0
37.7618 -122.3923 754.0
37.7718 -122.4317 710.0
37.6593 -122.4762 859.0
37.7421 -122.4142 850.0
37.7711 -122.4695 592.0
37.7175 -122.4941 594.0
37.6899 -122.4823 939.0
37.7184 -122.419 666.0
37.7777 -122.4647 783.0
37.8 -122.4255 906.0
37.6948 -122.4451 503.0
37.7517 -122.4725 771.0
37.7184 -122.397 589.0
37.683 -122.4151 530.0
37.6727 -122.3967 681.0
37.6855 -122.4993 708.0
37.6688 -122.4129 650.0
37.7762 -122.4219 503.0
37.7378 -122.4304 881.0
37.6585 -122.3951 685.0
37.6532 -122.4299 740.0
37.703 -122.4841 574.0
37.693 -122.3901 672.0
37.7139 -122.3917 706.0
37.7324 -122.3933 904.0
37.6994 -122.474 516.0
37.7977 -122.4194 902.0
37.7714 -122.462 693.0
37.6881 -122.4416 608.0
37.668 -122.4765 501.0
37.7111 -122.4386 612.0
37.7032 -122.4057 528.0
37.7746 -122.4938 870.0
37.7274 -122.4611 719.0
37.7715 -122.4144 509.0
37.7765 -122.4462 597.0
37.7364 -122.3969 854.0
37.7444 -122.4382 640.0
37.7931 -122.4718 941.0
37.7598 -122.3961 798.0
37.7707 -122.4162 568.0
37.6869 -122.4223 621.0
37.7369 -122.4141 545.0
37.7355 -122.4536 786.0
