cabid lati longi timestamp sequence
1.0 37.7638 -122.4566 563.0 1.0
1.0 37.7523 -122.3972 579.0 2.0
1.0 37.7549 -122.4075 585.0 3.0
1.0 37.7863 -122.4040 598.0 4.0
1.0 37.7873 -122.4068 601.0 5.0
1.0 37.7890 -122.4123 606.0 6.0
1.0 37.7905 -122.4221 608.0 7.0
1.0 37.7804 -122.4203 613.0 8.0
1.0 37.7735 -122.4193 620.0 9.0
1.0 37.7638 -122.5039 654.0 10.0
1.0 37.7637 -122.4568 666.0 11.0
1.0 37.7901 -122.4090 679.0 12.0
1.0 37.7898 -122.4342 694.0 13.0
1.0 37.7925 -122.4047 703.0 14.0
1.0 37.7923 -122.4032 710.0 15.0
1.0 37.7782 -122.3964 719.0 16.0
1.0 37.7882 -122.3919 736.0 17.0
1.0 37.7866 -122.4036 742.0 18.0
1.0 37.7877 -122.3914 747.0 19.0
1.0 37.7921 -122.4035 751.0 20.0
1.0 37.7871 -122.4095 762.0 21.0
1.0 37.8029 -122.4357 773.0 22.0
1.0 37.8026 -122.4381 776.0 23.0
1.0 37.7894 -122.4070 789.0 24.0
1.0 37.7950 -122.4216 795.0 25.0
1.0 37.7975 -122.4099 798.0 26.0
2.0 37.7893 -122.4019 543.0 1.0
2.0 37.7900 -122.4008 544.0 2.0
2.0 37.7956 -122.4023 552.0 3.0
2.0 37.7867 -122.4503 611.0 4.0
2.0 37.7764 -122.4433 617.0 5.0
2.0 37.7637 -122.4572 627.0 6.0
2.0 37.7798 -122.5090 643.0 7.0
2.0 37.7850 -122.4797 649.0 8.0
2.0 37.7719 -122.4372 665.0 9.0
2.0 37.7709 -122.4402 666.0 10.0
2.0 37.7637 -122.4571 674.0 11.0
2.0 37.7230 -122.4413 693.0 12.0
2.0 37.7456 -122.4226 705.0 13.0
2.0 37.7863 -122.4384 724.0 14.0
2.0 37.7881 -122.4254 726.0 15.0
2.0 37.7854 -122.4197 729.0 16.0
2.0 37.7877 -122.4061 748.0 17.0
2.0 37.8001 -122.4561 764.0 18.0
2.0 37.7478 -122.4207 814.0 19.0
2.0 37.7880 -122.4126 843.0 20.0
2.0 37.7874 -122.4083 850.0 21.0
2.0 37.7639 -122.4574 866.0 22.0
2.0 37.7686 -122.4534 870.0 23.0
2.0 37.7767 -122.3945 883.0 24.0
2.0 37.7786 -122.4166 936.0 25.0
2.0 37.7911 -122.4210 944.0 26.0
2.0 37.7853 -122.4012 966.0 27.0
2.0 37.7877 -122.4083 970.0 28.0
3.0 37.7835 -122.4167 873.0 1.0
3.0 37.7802 -122.3944 906.0 2.0
3.0 37.7871 -122.4149 912.0 3.0
3.0 37.7878 -122.4008 920.0 4.0
3.0 37.7983 -122.4335 932.0 5.0
3.0 37.7956 -122.4237 936.0 6.0
3.0 37.7855 -122.4300 945.0 7.0
3.0 37.7857 -122.4284 946.0 8.0
3.0 37.7868 -122.4116 954.0 9.0
3.0 37.7883 -122.4018 967.0 10.0
3.0 37.7777 -122.3935 975.0 11.0
3.0 37.7884 -122.4017 982.0 12.0
3.0 37.7925 -122.3923 986.0 13.0
3.0 37.7877 -122.4018 998.0 14.0
3.0 37.7931 -122.3926 1003.0 15.0
3.0 37.7950 -122.3971 1009.0 16.0
lati longi low_tw
37.7477 -122.4944 680.0
37.7947 -122.4316 943.0
37.6665 -122.4127 675.0
37.6675 -122.4115 806.0
37.7733 -122.4908 529.0
37.6697 -122.4071 541.0
37.7737 -122.4934 481.0
37.7921 -122.4302 738.0
37.7946 -122.4284 792.0
37.7882 -122.4291 506.0
37.7926 -122.4295 840.0
37.7231 -122.4251 850.0
37.7499 -122.4864 852.0
37.7804 -122.4866 713.0
37.722 -122.4292 749.0
37.7439 -122.4854 746.0
37.7192 -122.4285 619.0
37.6676 -122.4105 492.0
37.668 -122.4093 693.0
37.7857 -122.4336 749.0
37.7869 -122.4336 849.0
37.786 -122.4299 670.0
37.79 -122.4338 702.0
37.7902 -122.4288 666.0
37.7168 -122.4292 735.0
37.7525 -122.4887 798.0
37.6657 -122.4125 868.0
37.772 -122.4898 648.0
37.7875 -122.4301 674.0
37.7853 -122.4312 597.0
37.7175 -122.4237 702.0
37.7514 -122.4903 922.0
37.7451 -122.4848 807.0
37.7232 -122.4246 547.0
37.785 -122.4356 875.0
37.7174 -122.4306 512.0
37.7501 -122.489 586.0
37.7246 -122.4249 620.0
37.7859 -122.4355 527.0
37.7765 -122.4941 830.0
37.7918 -122.4288 657.0
37.7932 -122.4297 658.0
37.6658 -122.4147 609.0
37.7858 -122.4277 656.0
37.7225 -122.427 939.0
37.7246 -122.4306 697.0
37.793 -122.4346 910.0
37.7495 -122.4879 692.0
37.7858 -122.4362 902.0
37.7938 -122.4337 669.0
37.7866 -122.4318 535.0
37.6693 -122.4091 554.0
37.7931 -122.4304 727.0
37.6639 -122.4076 563.0
37.785 -122.4306 597.0
37.7725 -122.4857 818.0
37.7785 -122.485 624.0
37.7864 -122.4337 575.0
37.6654 -122.4105 950.0
37.671 -122.4057 650.0
37.7921 -122.4349 785.0
37.7161 -122.4291 761.0
37.789 -122.4339 514.0
37.7861 -122.4312 539.0
37.7779 -122.4932 828.0
37.7731 -122.4878 904.0
37.7234 -122.4247 535.0
37.6704 -122.41 916.0
37.6692 -122.4057 746.0
37.7221 -122.4257 657.0
37.6668 -122.4128 680.0
37.7474 -122.4871 943.0
37.7237 -122.424 675.0
37.7248 -122.429 806.0
37.7873 -122.4329 529.0
37.7174 -122.4234 541.0
37.7859 -122.4284 481.0
37.75 -122.4945 738.0
37.7458 -122.4897 792.0
37.7474 -122.4937 506.0
37.7458 -122.4881 840.0
37.7785 -122.4927 850.0
37.6657 -122.4064 852.0
37.7902 -122.4368 713.0
37.7776 -122.4938 749.0
37.6689 -122.4118 746.0
37.772 -122.487 619.0
37.7212 -122.4242 492.0
37.7171 -122.4261 693.0
37.7474 -122.4908 749.0
37.7486 -122.4923 849.0
37.7448 -122.4877 670.0
37.7523 -122.4885 702.0
37.7507 -122.4868 666.0
37.7765 -122.4916 735.0
37.6633 -122.4101 798.0
37.7206 -122.4286 868.0
37.7897 -122.4346 648.0
37.7466 -122.4943 674.0
37.7507 -122.487 597.0
37.7731 -122.494 702.0
37.6691 -122.4106 922.0
37.6654 -122.4066 807.0
37.7796 -122.4882 547.0
37.7514 -122.4867 875.0
37.7765 -122.4872 512.0
37.6686 -122.4053 586.0
37.7781 -122.4897 620.0
37.7493 -122.4848 527.0
37.79 -122.4353 830.0
