cabid lati longi timestamp sequence
1.0 37.6247 -122.4011 613.0 1.0
1.0 37.8067 -122.4106 633.0 2.0
1.0 37.8060 -122.4179 639.0 3.0
1.0 37.7965 -122.4022 646.0 4.0
1.0 37.7929 -122.3961 659.0 5.0
1.0 37.7989 -122.4083 668.0 6.0
1.0 37.7945 -122.3998 683.0 7.0
1.0 37.8012 -122.4018 688.0 8.0
1.0 37.7947 -122.3977 709.0 9.0
1.0 37.7953 -122.2695 726.0 10.0
1.0 37.7949 -122.3976 759.0 11.0
1.0 37.7892 -122.4106 766.0 12.0
1.0 37.7885 -122.4056 769.0 13.0
1.0 37.7914 -122.3943 775.0 14.0
1.0 37.7909 -122.4041 789.0 15.0
1.0 37.7897 -122.4137 792.0 16.0
1.0 37.7885 -122.4047 795.0 17.0
1.0 37.7725 -122.4041 805.0 18.0
2.0 37.7575 -122.4090 577.0 1.0
2.0 37.6820 -122.3888 619.0 2.0
2.0 37.7833 -122.4404 712.0 3.0
2.0 37.7239 -122.4359 740.0 4.0
2.0 37.7577 -122.4191 755.0 5.0
2.0 37.7927 -122.4334 768.0 6.0
2.0 37.7859 -122.4333 772.0 7.0
2.0 37.7408 -122.4310 790.0 8.0
2.0 37.7422 -122.4252 803.0 9.0
2.0 37.7226 -122.4442 809.0 10.0
2.0 37.7209 -122.4355 821.0 11.0
2.0 37.7613 -122.4277 833.0 12.0
2.0 37.7926 -122.4031 994.0 13.0
2.0 37.7858 -122.4249 1002.0 14.0
2.0 37.7854 -122.4164 1006.0 15.0
2.0 37.7671 -122.4002 1015.0 16.0
3.0 37.6132 -122.3842 616.0 1.0
3.0 37.7449 -122.4400 642.0 2.0
3.0 37.7882 -122.4034 662.0 3.0
3.0 37.7910 -122.3994 664.0 4.0
3.0 37.6150 -122.3851 683.0 5.0
3.0 37.6172 -122.3875 773.0 6.0
3.0 37.7831 -122.4178 790.0 7.0
3.0 37.7873 -122.4168 794.0 8.0
3.0 37.7764 -122.4179 799.0 9.0
3.0 37.7882 -122.4030 811.0 10.0
3.0 37.7869 -122.3881 820.0 11.0
3.0 37.7831 -122.3892 825.0 12.0
3.0 37.6180 -122.3865 842.0 13.0
3.0 37.7886 -122.4056 999.0 14.0
3.0 37.7858 -122.4211 1003.0 15.0
3.0 37.7721 -122.4141 1018.0 16.0
4.0 37.7576 -122.4189 625.0 1.0
4.0 37.7624 -122.4351 638.0 2.0
4.0 37.7945 -122.4029 654.0 3.0
4.0 37.7929 -122.4009 656.0 4.0
4.0 37.7890 -122.4117 661.0 5.0
4.0 37.7848 -122.4001 694.0 6.0
4.0 37.7742 -122.4294 700.0 7.0
4.0 37.7738 -122.4396 710.0 8.0
4.0 37.8057 -122.4130 727.0 9.0
4.0 37.8054 -122.4119 728.0 10.0
4.0 37.7968 -122.4049 734.0 11.0
4.0 37.7930 -122.3928 760.0 12.0
4.0 37.6548 -122.3817 779.0 13.0
4.0 37.7900 -122.4040 823.0 14.0
4.0 37.7855 -122.4380 832.0 15.0
4.0 37.7912 -122.4020 875.0 16.0
4.0 37.7802 -122.3899 881.0 17.0
4.0 37.7484 -122.3968 916.0 18.0
4.0 37.7484 -122.3968 918.0 19.0
4.0 37.7036 -122.3941 937.0 20.0
lati longi low_tw
37.7523 -122.4256 668.0
37.7864 -122.4036 621.0
37.7833 -122.4062 796.0
37.7051 -122.4381 899.0
37.7847 -122.4217 677.0
37.7748 -122.4173 629.0
37.7648 -122.4236 931.0
37.7929 -122.3983 943.0
37.7598 -122.3929 515.0
37.7785 -122.4295 897.0
37.7141 -122.4568 631.0
37.7234 -122.4239 700.0
37.7754 -122.4116 702.0
37.7649 -122.401 643.0
37.7987 -122.4834 580.0
37.6864 -122.4186 721.0
37.7982 -122.401 653.0
37.7926 -122.4277 734.0
37.7319 -122.4686 814.0
37.7991 -122.419 684.0
37.7879 -122.4769 910.0
37.7784 -122.3987 577.0
37.7772 -122.3993 864.0
37.7813 -122.4248 677.0
37.7784 -122.4002 710.0
37.7505 -122.4068 684.0
37.6944 -122.4327 918.0
37.7471 -122.4979 681.0
37.7708 -122.3932 631.0
37.7737 -122.4094 893.0
37.7708 -122.4278 535.0
37.7739 -122.4056 657.0
37.7706 -122.4217 833.0
37.7531 -122.4052 681.0
37.7514 -122.4087 797.0
37.7589 -122.4795 831.0
37.7955 -122.4127 654.0
37.664 -122.4439 739.0
37.7886 -122.4125 779.0
37.7477 -122.4217 511.0
37.7508 -122.4028 781.0
37.783 -122.4246 553.0
37.6889 -122.4288 824.0
37.7381 -122.4968 885.0
37.6731 -122.4346 595.0
37.7801 -122.4258 737.0
37.7591 -122.4253 773.0
37.7659 -122.4748 631.0
37.7965 -122.4941 836.0
37.7483 -122.4903 739.0
37.7766 -122.4021 853.0
37.7527 -122.4014 502.0
37.7767 -122.4227 909.0
37.7771 -122.4226 932.0
37.7852 -122.4025 680.0
37.7706 -122.4126 862.0
37.7866 -122.4152 929.0
37.7638 -122.4287 585.0
37.7779 -122.4193 905.0
37.7697 -122.4393 541.0
37.7565 -122.3961 856.0
37.7412 -122.4082 537.0
37.783 -122.4273 518.0
37.7308 -122.4098 677.0
37.741 -122.4943 528.0
37.731 -122.4801 665.0
37.7945 -122.4221 678.0
37.7653 -122.3924 612.0
37.7951 -122.3934 487.0
37.7835 -122.4125 637.0
37.7751 -122.4029 658.0
37.6571 -122.4524 635.0
37.7676 -122.3974 722.0
37.7698 -122.4779 842.0
37.7829 -122.4228 697.0
37.7796 -122.4015 831.0
37.7751 -122.3919 584.0
37.7847 -122.4807 754.0
37.766 -122.414 913.0
37.7541 -122.3903 900.0
37.7901 -122.3981 668.0
37.7684 -122.4159 621.0
37.7614 -122.4255 796.0
37.7968 -122.4166 899.0
37.7565 -122.3979 677.0
37.7584 -122.4422 629.0
37.7891 -122.4287 931.0
37.7709 -122.391 943.0
37.7957 -122.3991 515.0
37.7677 -122.4042 897.0
37.7831 -122.4181 631.0
37.7768 -122.417 700.0
37.7556 -122.4972 702.0
37.7524 -122.4179 643.0
37.6837 -122.4238 580.0
37.7217 -122.4646 721.0
37.6729 -122.3995 653.0
37.7568 -122.3989 734.0
37.7799 -122.3994 814.0
37.7993 -122.4005 684.0
37.7685 -122.3931 910.0
37.7657 -122.4708 577.0
37.7749 -122.4859 864.0
37.7792 -122.4182 677.0
37.7923 -122.4064 710.0
37.7095 -122.4665 684.0
37.7828 -122.4203 918.0
37.7911 -122.4293 681.0
37.7937 -122.3908 631.0
37.7693 -122.391 893.0
37.7585 -122.3936 535.0
37.7678 -122.3927 657.0
37.7705 -122.4082 833.0
37.7289 -122.4139 681.0
37.7951 -122.4112 797.0
37.6546 -122.411 831.0
37.7813 -122.4275 654.0
37.7939 -122.4287 739.0
37.7213 -122.4249 779.0
37.7804 -122.4063 511.0
37.783 -122.4035 781.0
37.7769 -122.4088 553.0
37.7387 -122.4337 824.0
37.7712 -122.4003 885.0
37.7716 -122.4708 595.0
37.7791 -122.4174 737.0
37.7717 -122.4107 773.0
37.795 -122.4034 631.0
37.7838 -122.4163 836.0
37.7912 -122.4251 739.0
37.7134 -122.425 853.0
37.7814 -122.428 502.0
37.76 -122.4066 909.0
37.6761 -122.4419 932.0
37.7504 -122.4097 680.0
37.6855 -122.456 862.0
37.7735 -122.3915 929.0
37.7679 -122.4122 585.0
37.776 -122.4203 905.0
37.7744 -122.4055 541.0
37.7677 -122.4181 856.0
37.7642 -122.4058 537.0
37.7465 -122.3985 518.0
37.7608 -122.4153 677.0
37.7901 -122.4714 528.0
37.7796 -122.4249 665.0
37.7848 -122.4596 678.0
37.7799 -122.4151 612.0
37.7897 -122.3973 487.0
37.6816 -122.391 637.0
37.7489 -122.4237 658.0
37.7799 -122.4846 635.0
37.787 -122.4179 722.0
37.7686 -122.3969 842.0
37.7675 -122.3987 697.0
37.7858 -122.404 831.0
37.7045 -122.4598 584.0
37.7895 -122.4255 754.0
37.7514 -122.3999 913.0
37.7516 -122.4009 900.0
