
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-13-0.tsp ,92.68,6.74,7.52,179.5,286.44,32.3558,2.35302,2.62533,62.6658
grubhub-13-1.tsp ,108.58,47.76,17.96,168.56,342.86,31.6689,13.9299,5.23829,49.1629
grubhub-13-2.tsp ,102.32,25.88,19.04,157.28,304.52,33.6004,8.49862,6.25246,51.6485
grubhub-13-3.tsp ,111.66,7.62,8.34,162.84,290.46,38.4425,2.62342,2.87131,56.0628
grubhub-13-4.tsp ,105.92,20.88,12.8,127.12,266.72,39.7121,7.82843,4.79904,47.6605
grubhub-13-5.tsp ,110.98,24.94,14.22,214.84,364.98,30.4071,6.83325,3.8961,58.8635
grubhub-13-6.tsp ,100.84,41.62,18.14,209.92,370.52,27.2158,11.2329,4.89582,56.6555
grubhub-13-7.tsp ,131.22,6.22,0,220.4,357.84,36.67,1.73821,0,61.5918
grubhub-13-8.tsp ,124.56,6.16,0,165.32,296.04,42.0754,2.0808,0,55.8438

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-13-0.tsp ,60.92,32.1,30.16,139.3,262.48,23.2094,12.2295,11.4904,53.0707
grubhub-13-1.tsp ,111.52,51.74,7.8,171.82,342.88,32.5245,15.0898,2.27485,50.1108
grubhub-13-2.tsp ,110.88,29.42,0,160.18,300.48,36.901,9.791,0,53.308
grubhub-13-3.tsp ,111.66,11,0,158.16,280.82,39.7621,3.9171,0,56.3208
grubhub-13-4.tsp ,109.76,18.14,0,135.02,262.92,41.7465,6.89944,0,51.354
grubhub-13-5.tsp ,106.22,29.7,14.22,191.72,341.86,31.0712,8.68777,4.1596,56.0814
grubhub-13-6.tsp ,79.16,53.34,26.32,200.1,358.92,22.0551,14.8613,7.33311,55.7506
grubhub-13-7.tsp ,124.28,13.16,0,187.78,325.22,38.2141,4.04649,0,57.7394
grubhub-13-8.tsp ,106.68,27.54,12.14,146.38,292.74,36.4419,9.40767,4.14702,50.0034

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-13-0.tsp ,69.2,35.38,5.64,132.58,242.8,28.5008,14.5717,2.3229,54.6046
grubhub-13-1.tsp ,61.3,74.98,33.1,132.24,301.62,20.3236,24.8591,10.9741,43.8432
grubhub-13-2.tsp ,66.38,64.56,26.38,112.4,269.72,24.6107,23.9359,9.78051,41.6728
grubhub-13-3.tsp ,92.8,29.86,0,143.78,266.44,34.8296,11.207,0,53.9634
grubhub-13-4.tsp ,42.16,65.28,54.14,81.68,243.26,17.3313,26.8355,22.256,33.5772
grubhub-13-5.tsp ,82.56,47.6,11.82,151.52,293.5,28.1295,16.2181,4.02726,51.6252
grubhub-13-6.tsp ,46.54,89.82,37.14,121.04,294.54,15.8009,30.495,12.6095,41.0946
grubhub-13-7.tsp ,95.2,37.36,9.22,147.12,288.9,32.9526,12.9318,3.19142,50.9242
grubhub-13-8.tsp ,81.7,48.42,12.14,137.76,280.02,29.1765,17.2916,4.3354,49.1965

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-13-0.tsp ,46.56,57.26,22.64,100.6,227.06,20.5056,25.218,9.97093,44.3055
grubhub-13-1.tsp ,35.9,97.66,45.2,90.32,269.08,13.3418,36.294,16.798,33.5662
grubhub-13-2.tsp ,54.16,75.06,26.38,100.54,256.14,21.1447,29.3043,10.2991,39.252
grubhub-13-3.tsp ,67.06,38.64,14.28,129.64,249.62,26.8648,15.4795,5.7207,51.9349
grubhub-13-4.tsp ,58.38,44.9,27.44,105.1,235.82,24.7562,19.0399,11.636,44.5679
grubhub-13-5.tsp ,51.66,71.38,26.02,131.58,280.64,18.4079,25.4347,9.27166,46.8857
grubhub-13-6.tsp ,32.44,94.04,37.14,115.7,279.32,11.6139,33.6675,13.2966,41.422
grubhub-13-7.tsp ,60.58,69.68,34.62,117.84,282.72,21.4276,24.6463,12.2453,41.6808
grubhub-13-8.tsp ,49.24,67.86,35.38,99.9,252.38,19.5103,26.888,14.0185,39.5832
