
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-0.tsp ,123.46,8.78,3.82,175.78,311.84,39.5908,2.81555,1.22499,56.3687
grubhub-14-2.tsp ,143.5,8.12,0,244.32,395.94,36.2429,2.05082,0,61.7063
grubhub-14-3.tsp ,111.28,27.86,35.52,179.2,353.86,31.4475,7.87317,10.0379,50.6415
grubhub-14-4.tsp ,149.5,7.8,0,212.18,369.48,40.4623,2.11108,0,57.4267

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-0.tsp ,66.56,45.62,33.8,131.88,277.86,23.9545,16.4183,12.1644,47.4628
grubhub-14-2.tsp ,128.34,23.28,0,206.88,358.5,35.7992,6.49372,0,57.7071
grubhub-14-3.tsp ,55.96,82.22,63.86,135.44,337.48,16.5817,24.3629,18.9226,40.1327
grubhub-14-4.tsp ,72.44,74.06,49.2,141.44,337.14,21.4866,21.9671,14.5933,41.9529

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-0.tsp ,64.5,47.68,33.8,131.88,277.86,23.2131,17.1597,12.1644,47.4628
grubhub-14-2.tsp ,122.26,29.36,0,206.88,358.5,34.1032,8.18968,0,57.7071
grubhub-14-3.tsp ,63.44,88.66,49.6,128.42,330.12,19.2173,26.8569,15.0248,38.901
grubhub-14-4.tsp ,78.6,53.52,29.94,131.7,293.76,26.7565,18.219,10.192,44.8325

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-14-0.tsp ,51.8,77.56,19.34,100.32,249.02,20.8015,31.1461,7.76644,40.2859
grubhub-14-2.tsp ,82.4,57.14,28.86,171.26,339.66,24.2596,16.8227,8.49673,50.421
grubhub-14-3.tsp ,83.58,84.2,13.54,120.56,301.88,27.6865,27.8919,4.48523,39.9364
grubhub-14-4.tsp ,40.7,107.44,47.98,78.34,274.46,14.8291,39.146,17.4816,28.5433
