
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,146.28,4.2,0,162.02,312.5,46.8096,1.344,0,51.8464
grubhub-11-1.tsp ,102.62,10.28,0,134.9,247.8,41.4124,4.14851,0,54.4391
grubhub-11-2.tsp ,117.36,14.96,0,220.48,352.8,33.2653,4.24036,0,62.4943
grubhub-11-3.tsp ,108.34,11.82,4.12,108.18,232.46,46.6059,5.08475,1.77235,46.537
grubhub-11-4.tsp ,54.98,34.4,45.92,100.38,235.68,23.3282,14.5961,19.484,42.5916
grubhub-11-5.tsp ,129.04,9.48,0,148.88,287.4,44.8991,3.29854,0,51.8024
grubhub-11-6.tsp ,86.34,13.56,12.24,121.66,233.8,36.929,5.79983,5.23524,52.0359
grubhub-11-7.tsp ,60.84,32,21.82,131.04,245.7,24.7619,13.024,8.88075,53.3333
grubhub-11-8.tsp ,98.72,5.32,0,115.04,219.08,45.0612,2.42834,0,52.5105
grubhub-11-9.tsp ,108.6,10.94,0,121.1,240.64,45.1297,4.54621,0,50.3241

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,114.68,14.92,14.26,147.98,291.84,39.2955,5.11239,4.88624,50.7059
grubhub-11-1.tsp ,97.2,15.7,0,128.14,241.04,40.3253,6.51344,0,53.1613
grubhub-11-2.tsp ,102.32,30.8,0,214.82,347.94,29.4074,8.8521,0,61.7405
grubhub-11-3.tsp ,80,29.62,19.74,96.8,226.16,35.3732,13.0969,8.72833,42.8016
grubhub-11-4.tsp ,41.66,48.28,52.5,91.98,234.42,17.7715,20.5955,22.3957,39.2373
grubhub-11-5.tsp ,101.38,25.62,12.8,136.34,276.14,36.7133,9.2779,4.63533,49.3735
grubhub-11-6.tsp ,65.78,35.42,25.26,100.9,227.36,28.9321,15.5788,11.1101,44.379
grubhub-11-7.tsp ,50.3,41.22,27.6,112.62,231.74,21.7054,17.7872,11.9099,48.5976
grubhub-11-8.tsp ,94.66,9.38,0,105.52,209.56,45.1708,4.47605,0,50.3531
grubhub-11-9.tsp ,67.16,28.18,29.82,102.7,227.86,29.4742,12.3672,13.087,45.0715

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,103.18,26.42,14.26,145.42,289.28,35.6679,9.13302,4.92948,50.2696
grubhub-11-1.tsp ,80.64,29.06,0,102.9,212.6,37.9304,13.6689,0,48.4008
grubhub-11-2.tsp ,80.06,38.9,16.9,142.14,278,28.7986,13.9928,6.07914,51.1295
grubhub-11-3.tsp ,72.92,29.62,19.74,79.92,202.2,36.0633,14.6489,9.76261,39.5252
grubhub-11-4.tsp ,27.18,62.76,52.5,81.52,223.96,12.1361,28.0229,23.4417,36.3994
grubhub-11-5.tsp ,71.94,57.46,28.38,103.12,260.9,27.5738,22.0238,10.8777,39.5247
grubhub-11-6.tsp ,52.1,49.1,25.26,107.9,234.36,22.2308,20.9507,10.7783,46.0403
grubhub-11-7.tsp ,45.26,41.22,27.6,93.4,207.48,21.8142,19.867,13.3025,45.0164
grubhub-11-8.tsp ,77.06,24.82,10.54,95.58,208,37.0481,11.9327,5.06731,45.9519
grubhub-11-9.tsp ,41.4,48.92,43.4,78.88,212.6,19.4732,23.0103,20.4139,37.1025

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-11-0.tsp ,75.04,28.9,27.64,131.38,262.96,28.5367,10.9903,10.5111,49.962
grubhub-11-1.tsp ,43.64,64.32,18.3,68.08,194.34,22.4555,33.0966,9.41649,35.0314
grubhub-11-2.tsp ,65,56.34,16.9,128.1,266.34,24.4049,21.1534,6.34527,48.0964
grubhub-11-3.tsp ,61.24,41.3,19.74,71.28,193.56,31.6388,21.3371,10.1984,36.8258
grubhub-11-4.tsp ,17.94,72.5,52.5,67.32,210.26,8.53229,34.4811,24.9691,32.0175
grubhub-11-5.tsp ,60.54,69.96,28.06,99.58,258.14,23.4524,27.1016,10.8701,38.576
grubhub-11-6.tsp ,56.94,56.82,8.18,91.42,213.36,26.6873,26.631,3.8339,42.8478
grubhub-11-7.tsp ,45.26,47,21.82,93.4,207.48,21.8142,22.6528,10.5167,45.0164
grubhub-11-8.tsp ,53.54,48.42,18.04,72.08,192.08,27.8738,25.2082,9.39192,37.526
grubhub-11-9.tsp ,55.7,41.26,15.52,67.58,180.06,30.9341,22.9146,8.61935,37.5319
