
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-20-10-A-1.txt ,2.96145,3.9601,2.31039,4.11657,12.7373,21.9142,48,6.16969,8.25022,4.81332,8.57618,26.536,45.6546
sarp-20-10-A-2.txt ,3.14711,3.20684,1.78757,3.44941,23.7616,20.6475,56,5.61984,5.7265,3.19209,6.15966,42.4314,36.8705
sarp-20-10-A-3.txt ,3.27609,3.71578,1.71347,3.92382,24.5478,10.823,48,6.82519,7.74121,3.56973,8.17463,51.1413,22.5479
sarp-20-10-A-4.txt ,2.65915,4.25451,2.08196,3.4806,23.4328,20.091,56,4.74849,7.59734,3.71778,6.21536,41.8443,35.8767
sarp-20-10-B-1.txt ,2.96589,3.99683,2.37513,3.20573,22.9707,12.4857,48,6.17894,8.32673,4.9482,6.67861,47.8556,26.0119
sarp-20-10-B-2.txt ,2.94599,3.67651,2.70717,2.56927,52.0191,32.0819,96,3.06873,3.8297,2.81997,2.67633,54.1866,33.4187
sarp-20-10-B-3.txt ,4.21486,4.33724,1.77757,3.57163,19.2389,6.85984,40,10.5372,10.8431,4.44393,8.92906,48.0972,17.1496
sarp-20-10-B-4.txt ,2.58218,4.94623,2.55667,3.95754,14.8291,19.1283,48,5.37954,10.3047,5.3264,8.24488,30.8939,39.8506
sarp-20-10-C-1.txt ,7.04913,5.05414,4.47469,3.55061,13.1692,14.7022,48,14.6857,10.5295,9.32228,7.39711,27.4359,30.6296
sarp-20-10-C-2.txt ,6.24485,5.61828,4.74163,3.10429,29.0971,23.1938,72,8.6734,7.80317,6.58559,4.31152,40.4126,32.2137
sarp-20-10-C-3.txt ,5.93751,5.25539,5.24142,3.09831,16.4566,20.0108,56,10.6027,9.38463,9.35967,5.5327,29.3867,35.7336
sarp-20-10-C-4.txt ,7.71464,4.50514,4.80047,2.78009,34.5081,9.69155,64,12.0541,7.03927,7.50073,4.3439,53.9189,15.143
