 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,45.7337,38.4637,11.3618,82.4286,177.988,25.6949,21.6103,6.38345,46.3114
 ghsarp-10-5-1,55.4763,9.89963,6.57437,46.2501,118.2,46.9341,8.3753,5.56205,39.1286
 ghsarp-10-5-3,25.5727,39.3215,9.21389,49.2805,123.389,20.7253,31.868,7.46738,39.9393
 ghsarp-10-5-4,22.9123,26.3429,9.96392,74.6571,133.876,17.1146,19.6771,7.44263,55.7657
 ghsarp-10-5-5,39.0526,11.3199,11.3744,72.6296,134.377,29.0621,8.424,8.46455,54.0493
 ghsarp-10-5-6,29.5231,20.5718,20.806,58.9902,129.891,22.7291,15.8377,16.0181,45.4152
 ghsarp-10-5-7,44.9375,4.43889,4.63147,54.2401,108.248,41.5135,4.10067,4.27858,50.1073
 ghsarp-10-5-8,22.8327,34.9263,33.3018,33.0095,124.07,18.403,28.1504,26.841,26.6055
 ghsarp-10-5-9,35.3737,18.9693,12.0274,76.526,142.896,24.7548,13.2749,8.41686,53.5535
 ghsarp-5-10-0,24.4142,16.8408,10.9722,27.9732,80.2003,30.4415,20.9984,13.6809,34.8791
 ghsarp-5-10-1,27.9393,9.19253,5.5526,34.8447,77.5291,36.0372,11.8569,7.16196,44.944
 ghsarp-5-10-2,18.8802,15.4898,7.76752,46.5249,88.6625,21.2945,17.4705,8.76078,52.4742
 ghsarp-5-10-3,3.27687,0,0,17.9788,21.2556,15.4165,0,0,84.5835
 ghsarp-5-10-4,10.9402,18.2795,2.42405,47.5237,79.1675,13.8191,23.0897,3.06192,60.0293
 ghsarp-5-10-5,15.2778,6.34465,6.84845,33.6972,62.168,24.5749,10.2056,11.016,54.2034
 ghsarp-5-10-6,3.37991,17.3736,20.7629,12.9873,54.5037,6.20126,31.8759,38.0945,23.8283
 ghsarp-5-10-7,11.479,2.84886,6.52098,27.2854,48.1342,23.8478,5.91858,13.5475,56.6861
 ghsarp-5-10-8,17.5132,10.142,5.58469,18.4315,51.6715,33.8934,19.6279,10.8081,35.6706
 ghsarp-5-10-9,17.3696,6.61322,4.75051,39.9929,68.7262,25.2736,9.62255,6.91222,58.1916
 ghsarp-5-5-0,9.60922,7.02007,3.2646,32.5738,52.4677,18.3146,13.3798,6.22211,62.0835
 ghsarp-5-5-1,13.0362,3.04026,3.2565,24.545,43.878,29.71,6.9289,7.42172,55.9393
 ghsarp-5-5-2,14.5667,12.9388,12.4594,37.7524,77.7173,18.7432,16.6486,16.0317,48.5766
 ghsarp-5-5-3,12.4582,2.10152,4.86033,32.3213,51.7414,24.0779,4.06159,9.3935,62.467
 ghsarp-5-5-4,13.7558,33.0928,20.1723,38.0018,105.023,13.0979,31.5101,19.2076,36.1844
 ghsarp-5-5-5,12.8464,0,0,27.0673,39.9137,32.1853,0,0,67.8147
 ghsarp-5-5-6,27.6186,2.29478,2.5678,33.9528,66.4339,41.573,3.45422,3.86519,51.1076
 ghsarp-5-5-7,10.5269,6.20563,3.58352,34.9828,55.2989,19.0364,11.222,6.48027,63.2614
 ghsarp-5-5-8,23.123,11.3736,13.9186,54.0428,102.458,22.5683,11.1007,13.5847,52.7463
 ghsarp-5-5-9,18.4553,4.95827,6.70361,29.8691,59.9863,30.7659,8.26567,11.1752,49.7932
 ghsarp-5-6-0,20.6297,8.38038,7.8189,36.398,73.227,28.1723,11.4444,10.6776,49.7057
 ghsarp-5-6-1,13.4451,0,0,11.3386,24.7837,54.2499,0,0,45.7501
 ghsarp-5-6-2,16.7873,8.09822,4.09238,39.0466,68.0244,24.6783,11.9049,6.01605,57.4008
 ghsarp-5-6-3,19.423,5.78775,2.62975,32.6008,60.4413,32.1353,9.57582,4.35092,53.9379
 ghsarp-5-6-4,26.7813,0,0,17.2509,44.0322,60.822,0,0,39.178
 ghsarp-5-6-5,7.79188,42.557,21.824,23.9607,96.1335,8.10527,44.2686,22.7017,24.9244
