
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-5-A-1,27.1333,29.6187,11.4676,99.4611,167.681,16.1815,17.6638,6.83897,59.3157
 sarp-10-5-A-2,25.2697,20.9481,6.41551,115.153,167.786,15.0607,12.485,3.82363,68.6307
 sarp-10-5-B-1,18.711,49.6873,17.4996,70.9842,156.882,11.9268,31.6718,11.1546,45.2468
 sarp-10-5-B-2,37.0026,40.9522,20.0893,70.1809,168.225,21.9959,24.3437,11.9419,41.7185
 sarp-10-5-C-1,100.092,83.8858,69.2247,70.1295,323.332,30.9563,25.9442,21.4098,21.6897
 sarp-10-5-C-2,73.2333,41.9359,41.1682,65.9913,222.329,32.9392,18.8621,18.5168,29.6819
 sarp-5-10-A-1,8.17747,50.7034,8.02262,27.6816,94.5851,8.64562,53.6061,8.48191,29.2663
 sarp-5-10-A-2,2.28139,31.2369,10.2789,37.9894,81.7866,2.78944,38.1932,12.568,46.4494
 sarp-5-10-B-1,0,68.0048,19.8035,44.7083,132.517,0,51.3179,14.9441,33.7379
 sarp-5-10-B-2,0,44.3876,17.1596,35.897,97.4443,0,45.5518,17.6097,36.8385
 sarp-5-10-C-1,0,76.4541,58.6974,25.6661,160.818,0,47.5409,36.4994,15.9598
 sarp-5-10-C-2,0,94.8513,36.4648,42.4273,173.743,0,54.5928,20.9877,24.4195
 sarp-5-5-A-1,10.1198,46.3384,12.1891,42.0121,110.659,9.14504,41.8748,11.015,37.9652
 sarp-5-5-A-2,12.096,35.1031,7.54113,46.1591,100.899,11.9882,34.7902,7.47392,45.7477
 sarp-5-5-B-1,12.3057,41.8205,23.7419,30.443,108.311,11.3614,38.6114,21.9201,28.107
 sarp-5-5-B-2,26.6837,40.193,15.0047,35.2904,117.172,22.7732,34.3026,12.8057,30.1185
 sarp-5-5-C-1,16.147,75.1891,57.701,37.7215,186.759,8.64589,40.26,30.896,20.198
 sarp-5-5-C-2,34.7951,39.3558,30.3423,41.2784,145.772,23.8696,26.9983,20.8149,28.3172
 sarp-5-6-A-1,0.246347,43.3959,11.1288,45.4133,100.184,0.245894,43.3161,11.1083,45.3297
 sarp-5-6-A-2,4.12585,74.8579,15.4852,36.5246,130.994,3.14966,57.1462,11.8213,27.8828
 sarp-5-6-B-1,10.2131,53.782,6.80528,50.7411,121.542,8.40299,44.2499,5.59914,41.7479
 sarp-5-6-B-2,10.561,77.5802,19.799,32.224,140.164,7.53475,55.3495,14.1255,22.9902
 sarp-5-6-C-1,1.54934,77.023,42.8714,48.685,170.129,0.910689,45.2733,25.1994,28.6166
 sarp-5-6-C-2,32.3845,60.8183,43.8604,36.1871,173.25,18.6923,35.1043,25.3162,20.8872
 sarp-5-7-A-1,8.81788,33.7342,8.68679,43.8707,95.1096,9.27128,35.4688,9.13345,46.1265
 sarp-5-7-A-2,12.4189,25.3315,5.27595,30.0013,73.0276,17.0057,34.6876,7.22459,41.0821
 sarp-5-7-B-1,2.75561,82.0542,24.9921,39.9635,149.765,1.83995,54.7885,16.6875,26.6841
 sarp-5-7-B-2,4.85756,69.9853,22.1175,26.4713,123.432,3.93542,56.6996,17.9188,21.4461
 sarp-5-7-C-1,0,79.8449,59.937,31.8845,171.666,0,46.5117,34.9148,18.5735
 sarp-5-7-C-2,5.00411,96.1755,81.4441,33.9891,216.613,2.31016,44.3997,37.5989,15.6912
 sarp-5-8-A-1,3.65084,55.8375,14.2321,36.3598,110.08,3.31653,50.7244,12.9288,33.0302
 sarp-5-8-A-2,8.65603,17.8093,9.23625,19.8148,55.5164,15.5919,32.0793,16.637,35.6919
 sarp-5-8-B-1,13.4993,48.9194,9.86578,50.5102,122.795,10.9934,39.8384,8.03437,41.1338
 sarp-5-8-B-2,0,66.8354,30.0436,54.1212,151,0,44.2618,19.8964,35.8418
 sarp-5-8-C-1,0,66.1874,78.8282,62.1661,207.182,0,31.9466,38.0478,30.0056
 sarp-5-8-C-2,11.823,80.033,53.178,64.5836,209.618,5.64027,38.1805,25.3691,30.8102
 sarp-5-9-A-1,10.7936,28.279,6.87577,29.2926,75.2411,14.3454,37.5846,9.13832,38.9317
 sarp-5-9-A-2,9.67996,13.2997,3.79664,45.514,72.2904,13.3904,18.3977,5.25193,62.96
 sarp-5-9-B-1,0,58.6627,26.9013,35.0753,120.639,0,48.6265,22.2989,29.0746
 sarp-5-9-B-2,24.7095,14.0311,4.88958,89.7079,133.338,18.5314,10.523,3.66706,67.2785
 sarp-5-9-C-1,0,106.767,40.0359,34.3982,181.201,0,58.9218,22.0948,18.9835
 sarp-5-9-C-2,11.619,91.6335,70.1202,60.9771,234.35,4.95799,39.1012,29.9212,26.0197
 sarp-6-5-A-1,16.6895,42.5521,10.1453,55.8499,125.237,13.3264,33.9773,8.10086,44.5955
 sarp-6-5-A-2,27.1103,6.84413,2.95966,52.3451,89.2592,30.3726,7.6677,3.3158,58.6439
 sarp-6-5-B-1,6.30045,75.8531,28.2325,52.9055,163.292,3.85841,46.4526,17.2896,32.3994
 sarp-6-5-B-2,24.5704,54.9448,16.115,74.8492,170.479,14.4125,32.2296,9.45276,43.9051
 sarp-6-5-C-1,41.4625,67.1386,31.7578,54.7857,195.145,21.2471,34.4045,16.274,28.0744
 sarp-6-5-C-2,24.156,69.9424,51.5108,62.6081,208.217,11.6013,33.5911,24.739,30.0686
 sarp-6-6-A-1,7.91948,49.4857,13.3507,62.3886,133.145,5.94803,37.1669,10.0272,46.8578
 sarp-6-6-A-2,22.7879,33.0203,7.66513,43.1298,106.603,21.3764,30.975,7.19034,40.4583
 sarp-6-6-B-1,10.5817,55.5523,23.7741,51.6425,141.551,7.47557,39.2455,16.7955,36.4834
 sarp-6-6-B-2,12.3656,59.0219,28.212,48.1767,147.776,8.36777,39.9401,19.091,32.6012
 sarp-6-6-C-1,12.4871,67.2551,35.7928,54.4336,169.969,7.34669,39.5691,21.0585,32.0257
 sarp-6-6-C-2,0,105.66,88.634,40.8659,235.16,0,44.9312,37.6909,17.3779
