 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-5-A-1,23.6113,43.6213,14.9897,93.5055,175.728,13.4363,24.8232,8.53004,53.2104
 sarp-10-5-A-2,19.4744,45.5725,12.2108,72.7645,150.022,12.981,30.3772,8.13931,48.5025
 sarp-10-5-B-1,21.6687,34.0559,9.64945,63.3195,128.694,16.8375,26.4628,7.498,49.2018
 sarp-10-5-B-2,37.006,18.0492,10.9761,50.824,116.855,31.6682,15.4458,9.39291,43.4931
 sarp-10-5-C-1,115.779,49.027,36.2347,69.23,270.271,42.8381,18.14,13.4068,25.6151
 sarp-10-5-C-2,50.6218,36.2987,50.5437,33.3035,170.768,29.6437,21.2562,29.5979,19.5022
 sarp-5-10-A-1,2.8851,27.9564,5.13752,25.7669,61.7459,4.67254,45.2766,8.32042,41.7305
 sarp-5-10-A-2,10.8126,4.39542,1.74772,43.1031,60.0588,18.0033,7.31853,2.91001,71.7681
 sarp-5-10-B-1,12.7596,6.51461,8.65905,64.3211,92.2544,13.8309,7.06157,9.38606,69.7214
 sarp-5-10-B-2,14.9213,12.144,2.2383,35.0343,64.3378,23.1921,18.8753,3.47898,54.4536
 sarp-5-10-C-1,21.8348,19.1185,31.6864,25.1099,97.7497,22.3375,19.5587,32.4159,25.688
 sarp-5-10-C-2,11.388,0,0,17.6199,29.0078,39.2582,0,0,60.7418
 sarp-5-5-A-1,10.1198,7.43535,3.46942,33.0088,54.0334,18.7289,13.7607,6.42087,61.0896
 sarp-5-5-A-2,16.7855,0,0,49.2778,66.0634,25.4082,0,0,74.5918
 sarp-5-5-B-1,24.6397,6.62778,4.82542,24.672,60.7649,40.5492,10.9072,7.94112,40.6024
 sarp-5-5-B-2,41.6884,0,0,49.179,90.8674,45.8783,0,0,54.1217
 sarp-5-5-C-1,22.2432,53.8172,57.6863,10.662,144.409,15.403,37.2673,39.9465,7.38321
 sarp-5-5-C-2,9.35062,32.6382,33.3423,15.087,90.4181,10.3415,36.097,36.8757,16.6858
 sarp-5-6-A-1,7.75285,11.7669,3.62226,58.9059,82.0478,9.44918,14.3415,4.41482,71.7945
 sarp-5-6-A-2,15.8868,6.85665,3.72423,75.7074,102.175,15.5486,6.71069,3.64495,74.0957
 sarp-5-6-B-1,15.1168,3.45062,1.66299,48.0962,68.3266,22.1244,5.05018,2.43389,70.3916
 sarp-5-6-B-2,24.2494,5.77267,4.40759,44.5698,78.9994,30.6956,7.30723,5.57926,56.4179
 sarp-5-6-C-1,19.6243,21.5226,28.7036,43.0953,112.946,17.375,19.0557,25.4136,38.1557
 sarp-5-6-C-2,66.5805,24.7292,2.93744,40.9574,135.205,49.2443,18.2902,2.17259,30.2929
 sarp-5-7-A-1,7.38949,28.7321,7.54378,33.4742,77.1395,9.57939,37.2469,9.7794,43.3943
 sarp-5-7-A-2,13.8363,13.8502,3.85852,44.5951,76.1401,18.1721,18.1904,5.06766,58.5698
 sarp-5-7-B-1,22.7601,26.4441,4.98763,82.4568,136.649,16.6559,19.3519,3.64996,60.3422
 sarp-5-7-B-2,7.10921,17.0403,11.7956,25.9177,61.8629,11.4919,27.5453,19.0674,41.8954
 sarp-5-7-C-1,26.4889,6.4464,18.9727,31.3953,83.3034,31.7981,7.73846,22.7755,37.6879
 sarp-5-7-C-2,31.0534,17.7042,28.2804,15.5298,92.5678,33.5466,19.1256,30.551,16.7767
 sarp-5-8-A-1,14.2321,0,0,41.5002,55.7323,25.5365,0,0,74.4635
 sarp-5-8-A-2,8.65603,0,0,9.30826,17.9643,48.1847,0,0,51.8153
 sarp-5-8-B-1,14.486,10.1635,8.87917,53.9227,87.4513,16.5646,11.6218,10.1533,61.6603
 sarp-5-8-B-2,27.2584,10.1103,2.25457,46.8814,86.5047,31.5109,11.6876,2.60629,54.1952
 sarp-5-8-C-1,43.8244,33.7778,40.623,63.8756,182.101,24.066,18.549,22.308,35.0771
 sarp-5-8-C-2,46.8952,31.577,6.83291,50.5186,135.824,34.5265,23.2485,5.03072,37.1942
 sarp-5-9-A-1,11.4688,9.84424,2.10982,42.3835,65.8064,17.4281,14.9594,3.2061,64.4064
 sarp-5-9-A-2,9.67996,0,0,37.0361,46.7161,20.7208,0,0,79.2792
 sarp-5-9-B-1,6.28634,6.39673,3.15832,20.9895,36.8309,17.0681,17.3678,8.57518,56.9889
 sarp-5-9-B-2,15.1929,32.501,19.7332,73.4267,140.854,10.7863,23.0743,14.0097,52.1298
 sarp-5-9-C-1,28.6538,47.153,16.6575,50.937,143.401,19.9816,32.8819,11.616,35.5206
 sarp-5-9-C-2,44.0624,23.2561,1.82561,44.399,113.543,38.8067,20.4821,1.60786,39.1033
 sarp-6-5-A-1,20.7604,0,0,57.8331,78.5935,26.4149,0,0,73.5851
 sarp-6-5-A-2,27.1103,6.84413,2.95966,52.3451,89.2592,30.3726,7.6677,3.3158,58.6439
 sarp-6-5-B-1,21.2637,35.3845,13.6416,47.849,118.139,17.9989,29.9516,11.5471,40.5024
 sarp-6-5-B-2,22.9629,50.4769,17.7225,77.1907,168.353,13.6397,29.9828,10.527,45.8505
 sarp-6-5-C-1,59.7697,39.7988,12.5961,46.5755,158.74,37.6526,25.0717,7.93504,29.3407
 sarp-6-5-C-2,49.802,29.5904,26.6131,54.6551,160.661,30.9983,18.418,16.5648,34.019
 sarp-6-6-A-1,15.4288,23.0804,5.84136,60.2283,104.579,14.7533,22.0699,5.5856,57.5912
 sarp-6-6-A-2,16.1534,0,0,26.0383,42.1917,38.2857,0,0,61.7143
 sarp-6-6-B-1,20.5163,0,0,25.6135,46.1298,44.4751,0,0,55.5249
 sarp-6-6-B-2,26.61,9.0263,3.34515,38.0944,77.0759,34.5245,11.7109,4.34007,49.4245
 sarp-6-6-C-1,32.0369,18.0819,18.6895,62.8407,131.649,24.3351,13.7349,14.1965,47.7335
 sarp-6-6-C-2,36.5997,28.6185,24.3226,13.6543,103.195,35.4665,27.7324,23.5695,13.2316
 sarp-6-7-A-1,15.9512,20.3998,4.92907,49.5032,90.7833,17.5706,22.4709,5.42949,54.529
 sarp-6-7-A-2,12.8193,17.6168,2.04333,79.3559,111.835,11.4626,15.7525,1.82709,70.9578
 sarp-6-7-B-1,25.4177,6.05974,5.35565,43.2216,80.0547,31.7504,7.5695,6.68999,53.9901
 sarp-6-7-B-2,23.3345,9.64325,6.27697,45.2354,84.4901,27.618,11.4135,7.42924,53.5393
 sarp-6-7-C-1,29.0931,49.0215,55.5953,21.4327,155.143,18.7525,31.5977,35.8349,13.8148
 sarp-6-7-C-2,7.1449,14.7424,21.4657,21.2612,64.6141,11.0578,22.816,33.2214,32.9048
 sarp-6-8-A-1,16.4548,0,0,39.7688,56.2237,29.2668,0,0,70.7332
 sarp-6-8-A-2,15.3487,27.4158,7.39629,79.3676,129.528,11.8497,21.1658,5.71017,61.2743
 sarp-6-8-B-1,21.2148,20.9237,9.53049,59.297,110.966,19.1183,18.856,8.58866,53.4371
 sarp-6-8-B-2,16.7213,38.1132,5.94016,52.7929,113.568,14.7237,33.5599,5.23051,46.4859
 sarp-6-8-C-1,32.8794,29.5027,30.7589,41.4745,134.615,24.4247,21.9163,22.8494,30.8096
 sarp-6-8-C-2,29.7329,23.8814,48.5241,73.5572,175.695,16.923,13.5925,27.6183,41.8663
 sarp-6-9-A-1,15.1221,13.0554,4.76359,34.821,67.7621,22.3165,19.2665,7.02987,51.3872
 sarp-6-9-A-2,15.9732,0,0,67.7009,83.6741,19.0898,0,0,80.9102
 sarp-6-9-B-1,20.4365,14.471,8.20824,70.0974,113.213,18.0514,12.7821,7.25025,61.9163
 sarp-6-9-B-2,14.58,21.148,2.05655,34.1534,71.9379,20.2675,29.3975,2.85879,47.4762
 sarp-6-9-C-1,63.4459,45.4036,40.6932,65.1818,214.724,29.5476,21.1451,18.9514,30.356
 sarp-6-9-C-2,29.5457,13.2552,31.1432,26.8775,100.822,29.3049,13.1472,30.8894,26.6585
 sarp-7-5-A-1,11.0781,28.7746,4.32761,47.3846,91.5649,12.0986,31.4254,4.72628,51.7497
 sarp-7-5-A-2,19.2389,17.3937,2.25297,44.6796,83.5651,23.0226,20.8146,2.69607,53.4667
 sarp-7-5-B-1,29.5729,32.5865,7.47455,51.7967,121.431,24.3538,26.8354,6.1554,42.6554
 sarp-7-5-B-2,25.0954,14.5249,3.1492,47.2989,90.0684,27.8626,16.1265,3.49645,52.5144
 sarp-7-5-C-1,36.9216,21.155,26.9169,51.7926,136.786,26.9922,15.4658,19.6781,37.8639
 sarp-7-5-C-2,61.3063,20.6488,28.0597,22.8139,132.829,46.1544,15.5454,21.1247,17.1754
 sarp-7-6-A-1,11.168,0,0,42.7715,53.9395,20.7047,0,0,79.2953
 sarp-7-6-A-2,17.6644,9.32596,3.20471,65.3558,95.5508,18.4869,9.76021,3.35393,68.399
 sarp-7-6-B-1,30.7387,11.294,2.10352,76.9962,121.132,25.3761,9.3237,1.73655,63.5636
 sarp-7-6-B-2,26.3283,32.6598,8.47387,71.3549,138.817,18.9662,23.5272,6.10435,51.4022
 sarp-7-6-C-1,81.4377,2.48774,12.7447,51.5588,148.229,54.9405,1.67831,8.59796,34.7833
 sarp-7-6-C-2,27.7057,13.4918,77.0171,34.0961,152.311,18.1902,8.85806,50.5658,22.3859
 sarp-7-7-A-1,16.6922,27.6834,2.67011,50.1747,97.2204,17.1694,28.4749,2.74645,51.6092
 sarp-7-7-A-2,20.0179,14.8792,6.40459,38.1088,79.4105,25.2082,18.737,8.06517,47.9896
 sarp-7-7-B-1,20.7495,13.262,2.79206,56.9198,93.7234,22.1391,14.1501,2.97904,60.7317
 sarp-7-7-B-2,23.2962,32.959,13.7704,50.3566,120.382,19.3518,27.3786,11.4389,41.8306
 sarp-7-7-C-1,43.0661,30.2261,43.4212,39.0811,155.794,27.6429,19.4013,27.8708,25.0851
 sarp-7-7-C-2,42.9714,48.2097,36.298,45.8124,173.291,24.7972,27.82,20.9462,26.4366
 sarp-7-8-A-1,22.6133,13.1024,1.4921,59.991,97.1988,23.265,13.48,1.5351,61.7199
 sarp-7-8-A-2,23.0802,6.59049,0.872593,44.0836,74.6269,30.9274,8.83126,1.16927,59.072
 sarp-7-8-B-1,39.2901,0,0,55.5366,94.8267,41.4336,0,0,58.5664
 sarp-7-8-B-2,27.6709,0,0,51.584,79.2548,34.9138,0,0,65.0862
 sarp-7-8-C-1,74.2758,27.2086,8.22808,74.737,184.449,40.2689,14.7512,4.46088,40.519
 sarp-7-8-C-2,68.4494,51.6858,42.3441,53.7968,216.276,31.6491,23.8981,19.5787,24.8741
 sarp-8-5-A-1,14.9365,22.3194,10.2195,56.3445,103.82,14.3869,21.4982,9.84352,54.2714
 sarp-8-5-A-2,18.5717,28.3884,7.80033,78.0664,132.827,13.9819,21.3724,5.87256,58.7731
 sarp-8-5-B-1,36.8972,27.2272,12.0793,51.4228,127.626,28.9103,21.3335,9.46457,40.2916
 sarp-8-5-B-2,30.8317,4.81273,10.8079,38.7908,85.2431,36.1691,5.64588,12.6789,45.5061
 sarp-8-5-C-1,38.4909,42.5344,69.9489,50.4141,201.388,19.1128,21.1206,34.7333,25.0333
 sarp-8-5-C-2,77.5151,21.3901,10.5249,39.249,148.679,52.1358,14.3867,7.07896,26.3985
 sarp-8-6-A-1,23.1816,21.8847,2.49115,96.5326,144.09,16.0883,15.1882,1.72889,66.9946
 sarp-8-6-A-2,30.2684,15.9148,11.6164,74.0933,131.893,22.9492,12.0665,8.80741,56.1769
 sarp-8-6-B-1,38.799,10.6877,6.05863,46.7647,102.31,37.923,10.4463,5.92184,45.7088
 sarp-8-6-B-2,33.6011,7.04348,1.45087,65.7845,107.88,31.1468,6.529,1.34489,60.9793
 sarp-8-6-C-1,83.0055,65.0288,61.5786,53.4248,263.038,31.5565,24.7223,23.4105,20.3107
 sarp-8-6-C-2,53.8698,22.2125,44.7549,34.7638,155.601,34.6205,14.2753,28.7626,22.3417
 sarp-8-7-A-1,9.20189,12.6346,5.91081,59.8918,87.6392,10.4998,14.4166,6.74449,68.3391
 sarp-8-7-A-2,18.6521,8.19957,1.67271,43.3166,71.8409,25.963,11.4135,2.32835,60.2951
 sarp-8-7-B-1,19.6108,37.5076,18.0276,63.9162,139.062,14.1022,26.9718,12.9637,45.9623
 sarp-8-7-B-2,29.6671,25.7036,3.04136,79.1217,137.534,21.5708,18.6889,2.21135,57.5289
 sarp-8-7-C-1,45.7694,40.6089,48.0783,55.3907,189.847,24.1085,21.3903,25.3247,29.1764
 sarp-8-7-C-2,51.7506,12.4275,36.7069,71.0586,171.944,30.0974,7.22766,21.3482,41.3267
 sarp-9-5-A-1,27.5174,40.2906,8.1704,59.636,135.614,20.2909,29.7097,6.02473,43.9747
 sarp-9-5-A-2,31.4964,0,0,97.8339,129.33,24.3535,0,0,75.6465
 sarp-9-5-B-1,27.4114,14.2999,8.56774,61.781,112.06,24.4613,12.761,7.64567,55.132
 sarp-9-5-B-2,38.8286,32.7648,14.309,75.2218,161.124,24.0985,20.3351,8.88073,46.6856
 sarp-9-5-C-1,69.4186,41.122,48.8694,53.8133,213.223,32.5568,19.2859,22.9193,25.238
 sarp-9-5-C-2,54.73,0,0,35.2106,89.9406,60.8513,0,0,39.1487
 sarp-9-6-A-1,29.3092,9.50551,5.40186,77.0272,121.244,24.1738,7.84,4.45537,63.5308
 sarp-9-6-A-2,22.6341,33.3461,4.58745,75.843,136.411,16.5926,24.4454,3.36297,55.599
