
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-15-15-A-1.txt ,15,15,15,68.9545,229.364,202.547,4,7196.97,95.771,Feasible,95.771,226.084,57.6392
sarp-15-15-A-2.txt ,15,15,15,68.9545,229.364,188.302,4,7197.42,110.017,Feasible,110.017,226.077,51.3365
sarp-15-15-A-3.txt ,15,15,15,68.9545,229.364,186.64,4,7197.24,111.678,Feasible,111.678,226.087,50.604
sarp-15-15-A-4.txt ,15,15,15,68.9545,229.364,203.396,4,7197.74,94.9223,Feasible,94.9223,226.045,58.0073
sarp-15-15-B-1.txt ,15,15,15,83.6535,240.468,155.863,5,7198.03,168.258,Feasible,168.258,250.062,32.7135
sarp-15-15-B-2.txt ,15,15,15,83.6535,240.468,163.761,5,7198.16,160.36,Feasible,160.36,250.062,35.8719
sarp-15-15-B-3.txt ,15,15,15,83.6535,240.468,133.307,5,7198.36,190.814,Feasible,190.814,250.07,23.6958
sarp-15-15-B-4.txt ,15,15,15,83.6535,240.468,149.71,5,7198.46,174.411,Feasible,174.411,250.07,30.2551
sarp-15-15-C-1.txt ,15,15,14,174.21,220.593,140.715,5,7197.55,254.088,Feasible,254.088,326.983,22.2932
sarp-15-15-C-2.txt ,15,15,14,174.21,220.593,143.825,5,7197.67,250.978,Feasible,250.978,326.983,23.2443
sarp-15-15-C-3.txt ,15,15,14,174.21,220.593,147.185,5,7196.4,247.618,Feasible,247.618,326.921,24.2575
sarp-15-15-C-4.txt ,15,15,14,174.21,220.593,147.709,5,7197.68,247.094,Feasible,247.094,326.668,24.3593
