cabid lati longi timestamp sequence
1.0 37.7521 -122.4191 544.0 1.0
1.0 37.7476 -122.4202 568.0 2.0
1.0 37.7781 -122.4183 578.0 3.0
1.0 37.7397 -122.4620 607.0 4.0
2.0 37.6285 -122.4022 603.0 1.0
2.0 37.7924 -122.3991 622.0 2.0
2.0 37.7902 -122.4007 624.0 3.0
2.0 37.7719 -122.4308 639.0 4.0
2.0 37.6396 -122.4053 692.0 5.0
2.0 37.7896 -122.3947 709.0 6.0
2.0 37.7860 -122.4016 712.0 7.0
2.0 37.7785 -122.4150 723.0 8.0
2.0 37.7876 -122.4069 872.0 9.0
2.0 37.7850 -122.4271 881.0 10.0
2.0 37.7853 -122.4050 890.0 11.0
2.0 37.7866 -122.4024 893.0 12.0
2.0 37.7965 -122.4005 899.0 13.0
2.0 37.7891 -122.4072 904.0 14.0
2.0 37.7852 -122.4366 911.0 15.0
2.0 37.7875 -122.4294 918.0 16.0
2.0 37.6179 -122.3865 944.0 17.0
2.0 37.6169 -122.3878 1013.0 18.0
3.0 37.7881 -122.4167 557.0 1.0
3.0 37.7950 -122.4301 631.0 2.0
3.0 37.7621 -122.4619 645.0 3.0
3.0 37.7740 -122.4410 658.0 4.0
3.0 37.7848 -122.4381 664.0 5.0
3.0 37.7872 -122.4098 680.0 6.0
3.0 37.7804 -122.3898 689.0 7.0
3.0 37.7875 -122.4072 697.0 8.0
3.0 37.7899 -122.4052 703.0 9.0
3.0 37.7948 -122.4005 707.0 10.0
3.0 37.7952 -122.4207 716.0 11.0
3.0 37.7915 -122.4021 746.0 12.0
3.0 37.7669 -122.4028 758.0 13.0
3.0 37.7821 -122.4093 766.0 14.0
3.0 37.7923 -122.4040 776.0 15.0
3.0 37.7887 -122.4052 784.0 16.0
3.0 37.7799 -122.4599 799.0 17.0
3.0 37.7866 -122.4521 806.0 18.0
3.0 37.7861 -122.4108 821.0 19.0
3.0 37.8016 -122.4120 860.0 20.0
3.0 37.7941 -122.4214 865.0 21.0
4.0 37.6152 -122.3903 601.0 1.0
4.0 37.7851 -122.4005 616.0 2.0
4.0 37.6177 -122.3861 639.0 3.0
4.0 37.7944 -122.4018 660.0 4.0
4.0 37.6153 -122.3899 769.0 5.0
4.0 37.7641 -122.4362 787.0 6.0
4.0 37.6177 -122.3859 851.0 7.0
4.0 37.7846 -122.4045 915.0 8.0
4.0 37.6152 -122.3902 998.0 9.0
5.0 37.7891 -122.4029 750.0 1.0
5.0 37.7991 -122.4085 762.0 2.0
5.0 37.7698 -122.4133 779.0 3.0
5.0 37.7643 -122.4131 783.0 4.0
5.0 37.7618 -122.4193 785.0 5.0
5.0 37.7702 -122.4692 807.0 6.0
5.0 37.7691 -122.4682 808.0 7.0
5.0 37.7874 -122.4039 828.0 8.0
5.0 37.7876 -122.4004 831.0 9.0
5.0 37.7803 -122.4168 837.0 10.0
5.0 37.7819 -122.4177 845.0 11.0
5.0 37.7816 -122.4157 846.0 12.0
5.0 37.6149 -122.3852 864.0 13.0
5.0 37.7702 -122.4041 993.0 14.0
5.0 37.7714 -122.4087 994.0 15.0
5.0 37.7900 -122.4221 1005.0 16.0
5.0 37.7905 -122.4208 1006.0 17.0
5.0 37.7899 -122.4032 1012.0 18.0
lati longi low_tw
37.8048 -122.486 501.0
37.8025 -122.4932 737.0
37.7334 -122.4839 893.0
37.7771 -122.4918 721.0
37.7342 -122.4836 957.0
37.729 -122.4832 607.0
37.7989 -122.4907 648.0
37.7294 -122.4806 714.0
37.8009 -122.4952 747.0
37.7751 -122.4872 681.0
37.8046 -122.4925 836.0
37.6616 -122.4964 738.0
37.7335 -122.4839 656.0
37.6548 -122.4968 815.0
37.6532 -122.388 806.0
37.801 -122.4887 711.0
37.7303 -122.4848 493.0
37.6599 -122.3913 943.0
37.7346 -122.4831 488.0
37.8054 -122.4947 783.0
37.6526 -122.3855 852.0
37.6577 -122.3838 846.0
37.653 -122.387 955.0
37.6606 -122.3878 824.0
37.6584 -122.4915 855.0
37.6568 -122.4973 678.0
37.7768 -122.4936 606.0
37.7329 -122.4897 624.0
37.8012 -122.4933 501.0
37.6608 -122.4928 703.0
37.8064 -122.4911 639.0
37.7274 -122.4834 510.0
37.8034 -122.4939 727.0
37.8033 -122.4934 705.0
37.6576 -122.387 621.0
37.654 -122.4902 807.0
37.7356 -122.4866 608.0
37.7309 -122.4858 746.0
37.6583 -122.3879 888.0
37.6595 -122.385 761.0
37.6545 -122.3845 703.0
37.7313 -122.4807 794.0
37.8048 -122.4938 612.0
37.735 -122.4881 858.0
37.8042 -122.4924 848.0
37.6526 -122.3872 515.0
37.6571 -122.3915 519.0
37.8007 -122.4885 893.0
37.7286 -122.4895 482.0
37.6534 -122.497 542.0
37.7536 -122.4912 501.0
37.7147 -122.4394 737.0
37.7842 -122.4142 893.0
37.6604 -122.472 721.0
37.7396 -122.4979 957.0
37.7469 -122.4081 607.0
37.7233 -122.4723 648.0
37.6859 -122.4075 714.0
37.7855 -122.3968 747.0
37.7762 -122.4249 681.0
37.6643 -122.3954 836.0
37.7822 -122.4963 738.0
37.759 -122.42 656.0
37.7256 -122.471 815.0
37.6723 -122.4728 806.0
37.7252 -122.4813 711.0
37.7561 -122.4346 493.0
37.7569 -122.4762 943.0
37.7174 -122.416 488.0
37.6684 -122.4067 783.0
37.7794 -122.4221 852.0
37.7504 -122.3953 846.0
37.7866 -122.4129 955.0
37.6901 -122.4763 824.0
37.6604 -122.4154 855.0
37.74 -122.4852 678.0
37.6667 -122.4718 606.0
37.7972 -122.4114 624.0
37.7159 -122.4095 501.0
37.7907 -122.442 703.0
37.6959 -122.4533 639.0
37.745 -122.4274 510.0
37.6965 -122.4591 727.0
37.6948 -122.4954 705.0
37.7647 -122.4143 621.0
37.7849 -122.4345 807.0
37.721 -122.4213 608.0
37.7512 -122.4161 746.0
37.7482 -122.4569 888.0
37.7028 -122.4958 761.0
37.658 -122.4548 703.0
37.7184 -122.4743 794.0
37.7738 -122.4803 612.0
37.7089 -122.4936 858.0
37.7083 -122.402 848.0
37.7491 -122.3949 515.0
37.7767 -122.4801 519.0
37.7201 -122.3985 893.0
37.795 -122.4291 482.0
37.7463 -122.4426 542.0
