cabid lati longi timestamp sequence
1.0 37.7822 -122.4073 541.0 1.0
1.0 37.6157 -122.3878 561.0 2.0
1.0 37.6161 -122.3882 602.0 3.0
1.0 37.8063 -122.4162 629.0 4.0
1.0 37.8064 -122.4163 633.0 5.0
1.0 37.6170 -122.3880 659.0 6.0
1.0 37.6152 -122.3902 746.0 7.0
1.0 37.7914 -122.4058 768.0 8.0
1.0 37.7920 -122.4096 782.0 9.0
1.0 37.7936 -122.3963 788.0 10.0
1.0 37.7820 -122.4043 798.0 11.0
1.0 37.7868 -122.3939 804.0 12.0
1.0 37.7803 -122.4066 808.0 13.0
1.0 37.7775 -122.4101 810.0 14.0
1.0 37.7758 -122.4092 812.0 15.0
1.0 37.7386 -122.4040 825.0 16.0
1.0 37.7924 -122.4035 901.0 17.0
1.0 37.7734 -122.4410 915.0 18.0
1.0 37.7894 -122.4304 927.0 19.0
1.0 37.7856 -122.3967 946.0 20.0
1.0 37.7862 -122.3983 948.0 21.0
1.0 37.7508 -122.4422 969.0 22.0
1.0 37.7950 -122.3969 999.0 23.0
1.0 37.8000 -122.4055 1003.0 24.0
2.0 37.7899 -122.3994 552.0 1.0
2.0 37.7874 -122.4083 582.0 2.0
2.0 37.7934 -122.3981 591.0 3.0
2.0 37.8006 -122.4373 620.0 4.0
2.0 37.7893 -122.4019 633.0 5.0
2.0 37.7905 -122.3977 636.0 6.0
2.0 37.7838 -122.3992 642.0 7.0
2.0 37.7874 -122.4082 655.0 8.0
2.0 37.7924 -122.4108 659.0 9.0
2.0 37.7869 -122.4093 665.0 10.0
2.0 37.7751 -122.4039 673.0 11.0
2.0 37.7932 -122.4208 687.0 12.0
2.0 37.7932 -122.4139 690.0 13.0
2.0 37.7679 -122.4290 713.0 14.0
2.0 37.7668 -122.3999 725.0 15.0
2.0 37.7626 -122.3961 732.0 16.0
2.0 37.7514 -122.3943 739.0 17.0
2.0 37.6152 -122.3902 785.0 18.0
2.0 37.7851 -122.4005 800.0 19.0
2.0 37.6161 -122.3883 821.0 20.0
2.0 37.6583 -122.4848 842.0 21.0
2.0 37.6153 -122.3902 857.0 22.0
2.0 37.5313 -122.2650 878.0 23.0
2.0 37.7560 -122.4052 920.0 24.0
2.0 37.7523 -122.4183 926.0 25.0
2.0 37.7523 -122.4187 931.0 26.0
2.0 37.7483 -122.4203 933.0 27.0
2.0 37.7554 -122.4210 942.0 28.0
2.0 37.7656 -122.4221 945.0 29.0
2.0 37.7774 -122.4132 960.0 30.0
2.0 37.7862 -122.4111 964.0 31.0
2.0 37.7856 -122.4098 972.0 32.0
2.0 37.6155 -122.3844 994.0 33.0
3.0 37.7880 -122.4109 940.0 1.0
3.0 37.7903 -122.3936 956.0 2.0
3.0 37.8012 -122.4229 966.0 3.0
3.0 37.7971 -122.4280 970.0 4.0
3.0 37.7982 -122.4073 978.0 5.0
3.0 37.7966 -122.4006 982.0 6.0
3.0 37.7868 -122.4109 990.0 7.0
3.0 37.7867 -122.4047 993.0 8.0
3.0 37.7959 -122.3943 1001.0 9.0
3.0 37.7959 -122.3943 1002.0 10.0
3.0 37.8057 -122.4223 1010.0 11.0
3.0 37.8005 -122.4104 1014.0 12.0
3.0 37.7979 -122.4220 1017.0 13.0
lati longi low_tw
37.7354 -122.392 897.0
37.7797 -122.3908 920.0
37.7903 -122.4206 825.0
37.7489 -122.4719 663.0
37.8 -122.4069 894.0
37.7514 -122.3939 705.0
37.7216 -122.4869 853.0
37.7508 -122.4206 851.0
37.7702 -122.3958 656.0
37.7539 -122.4029 492.0
37.7676 -122.4135 606.0
37.7558 -122.3947 632.0
37.762 -122.4041 923.0
37.6776 -122.4952 877.0
37.7762 -122.3965 703.0
37.7814 -122.4016 918.0
37.7821 -122.4189 863.0
37.7858 -122.3921 615.0
37.7551 -122.4205 750.0
37.7574 -122.4182 782.0
37.6787 -122.4578 494.0
37.6844 -122.3949 919.0
37.7552 -122.4274 633.0
37.7966 -122.4186 778.0
37.6704 -122.4691 893.0
37.7012 -122.4936 598.0
37.7924 -122.4284 798.0
37.7546 -122.3935 718.0
37.7982 -122.4516 635.0
37.7913 -122.3936 849.0
37.6844 -122.4148 931.0
37.7595 -122.3929 666.0
37.7587 -122.3947 755.0
37.7542 -122.4062 898.0
37.7571 -122.4197 843.0
37.7586 -122.4038 936.0
37.6684 -122.4207 818.0
37.7387 -122.4785 804.0
37.7686 -122.3941 555.0
37.7992 -122.4012 802.0
37.7899 -122.4225 790.0
37.7723 -122.3955 958.0
37.7505 -122.3983 599.0
37.7722 -122.4416 542.0
37.7855 -122.4043 703.0
37.7513 -122.4141 681.0
37.7695 -122.4295 661.0
37.7447 -122.4159 687.0
37.7659 -122.4251 807.0
37.7717 -122.4368 868.0
37.7731 -122.3964 528.0
37.7827 -122.4147 508.0
37.7156 -122.4297 646.0
37.7515 -122.409 795.0
37.681 -122.392 560.0
37.7953 -122.4198 809.0
37.7741 -122.4104 907.0
37.671 -122.4454 881.0
37.7002 -122.4859 647.0
37.7578 -122.4876 623.0
37.7735 -122.4275 815.0
37.7744 -122.4132 874.0
37.7804 -122.402 855.0
37.7566 -122.3937 548.0
37.7708 -122.4265 626.0
37.7732 -122.4165 890.0
37.775 -122.4146 723.0
37.7821 -122.4223 884.0
37.761 -122.4194 573.0
37.711 -122.4311 563.0
37.7864 -122.4254 897.0
37.7063 -122.4439 920.0
37.7867 -122.3957 825.0
37.7613 -122.4001 663.0
37.7449 -122.4501 894.0
37.6895 -122.4077 705.0
37.7744 -122.4143 853.0
37.7576 -122.3963 851.0
37.7559 -122.3998 656.0
37.7729 -122.4224 492.0
37.7615 -122.4053 606.0
37.6844 -122.4593 632.0
37.7682 -122.4249 923.0
37.7766 -122.4613 877.0
37.7878 -122.4275 703.0
37.7664 -122.4121 918.0
37.7568 -122.3947 863.0
37.7461 -122.4423 615.0
37.7756 -122.4009 750.0
37.7539 -122.4194 782.0
37.7754 -122.4012 494.0
37.7514 -122.4146 919.0
37.7552 -122.4132 633.0
37.7633 -122.3984 778.0
37.7569 -122.43 893.0
37.7817 -122.4727 598.0
37.7685 -122.4083 798.0
37.7842 -122.4288 718.0
37.7987 -122.4031 635.0
37.7874 -122.4297 849.0
37.774 -122.4246 931.0
37.7971 -122.4025 666.0
37.6552 -122.4095 755.0
37.7541 -122.4181 898.0
37.6502 -122.4462 843.0
37.7916 -122.4082 936.0
37.7932 -122.4301 818.0
37.7804 -122.4288 804.0
37.7879 -122.4192 555.0
37.756 -122.4119 802.0
