 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-20-A-1,0.804957,1.80763,0.526818,1.70592,4.84533,16.6131,37.3067,10.8727,35.2075
 sarp-10-20-A-2,1.20676,1.5676,0.114229,2.00224,4.89083,24.6739,32.0518,2.33557,40.9387
 sarp-10-20-B-1,1.1051,1.88339,0.536655,1.35593,4.88108,22.6405,38.5856,10.9946,27.7793
 sarp-10-20-B-2,1.57581,0,0,2.39538,3.97119,39.6812,0,0,60.3188
 sarp-10-20-C-1,3.67739,3.42814,0.350133,1.94785,9.40351,39.1066,36.4559,3.72343,20.7141
 sarp-10-20-C-2,4.42262,3.10652,0.318505,2.80628,10.6539,41.5117,29.1584,2.98955,26.3403
 sarp-10-30-A-1,1.04335,2.12458,0.101831,1.78739,5.05715,20.6311,42.0114,2.01361,35.3438
 sarp-10-30-A-2,1.03536,1.20371,0.266397,2.38676,4.89222,21.1634,24.6045,5.44533,48.7868
 sarp-10-30-B-1,1.26095,2.32489,0.119303,1.96091,5.66605,22.2544,41.032,2.10558,34.608
 sarp-10-30-B-2,1.29081,2.13781,0.248734,2.1435,5.82085,22.1756,36.7267,4.27316,36.8245
 sarp-10-30-C-1,3.37975,3.72111,0.504506,2.18111,9.78648,34.5349,38.023,5.15513,22.287
 sarp-10-30-C-2,2.8399,3.36382,1.37679,1.8623,9.44281,30.0747,35.6231,14.5803,19.7219
 sarp-20-15-A-1,1.89145,3.4188,0.788878,3.49258,9.59171,19.7197,35.6433,8.22459,36.4125
 sarp-20-15-A-2,2.34422,2.41484,0.129389,3.54157,8.43002,27.808,28.6457,1.53486,42.0114
 sarp-20-15-B-1,2.71008,3.61105,0.429488,4.03963,10.7903,25.116,33.4659,3.98033,37.4378
 sarp-20-15-B-2,2.53372,4.01961,0.59153,3.01298,10.1578,24.9435,39.5715,5.82338,29.6616
 sarp-20-15-C-1,7.6606,0,0,6.41576,14.0764,54.4217,0,0,45.5783
 sarp-20-15-C-2,5.01033,4.70098,3.67902,3.29472,16.685,30.0288,28.1748,22.0498,19.7465
 sarp-20-20-A-1,2.13934,2.57536,0.478724,3.32743,8.52085,25.1071,30.2242,5.61826,39.0504
 sarp-20-20-A-2,2.45482,0,0,4.19344,6.64826,36.9242,0,0,63.0758
 sarp-20-20-B-1,2.37219,4.07081,0.657551,4.15678,11.2573,21.0724,36.1614,5.84109,36.9251
 sarp-20-20-B-2,2.8984,0,0,4.84265,7.74105,37.4419,0,0,62.5581
 sarp-20-20-C-1,4.91978,6.32987,2.73647,2.62934,16.6155,29.6097,38.0963,16.4694,15.8247
 sarp-20-20-C-2,5.19717,5.95445,2.43971,3.435,17.0263,30.5243,34.972,14.3291,20.1746
