 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-15-10-A-1,1.93397,2.24849,0.350704,2.8702,7.40337,26.1229,30.3712,4.73708,38.7688
 sarp-15-10-A-2,1.28166,4.22481,0.719435,2.11025,8.33616,15.3747,50.6805,8.63029,25.3144
 sarp-15-10-B-1,1.73965,2.77566,0.956072,2.39584,7.86722,22.1127,35.2813,12.1526,30.4535
 sarp-15-10-B-2,2.51612,0,0,4.0162,6.53231,38.518,0,0,61.482
 sarp-15-10-C-1,4.91442,3.37366,1.11517,2.84759,12.2508,40.115,27.5382,9.1028,23.244
 sarp-15-10-C-2,4.72488,2.94008,1.24423,2.69843,11.6076,40.705,25.3289,10.7191,23.2471
 sarp-15-15-A-1,1.79693,1.95072,0.131693,2.72676,6.6061,27.201,29.5291,1.9935,41.2764
 sarp-15-15-A-2,1.72398,2.69106,0.258708,3.63113,8.30488,20.7587,32.4034,3.11513,43.7228
 sarp-15-15-B-1,1.4025,3.08433,0.875312,2.10127,7.46342,18.7917,41.326,11.728,28.1543
 sarp-15-15-B-2,1.59592,3.77107,0.771971,2.23891,8.37787,19.0492,45.0123,9.21441,26.7241
 sarp-15-15-C-1,5.1618,5.26692,0.983217,3.37287,14.7848,34.9129,35.6238,6.65019,22.8131
 sarp-15-15-C-2,3.68523,3.59067,2.61542,3.28672,13.178,27.9649,27.2474,19.8468,24.9409
 sarp-15-20-A-1,1.73355,2.99512,0.284329,3.49477,8.50777,20.3761,35.2045,3.34199,41.0774
 sarp-15-20-A-2,1.73768,2.6289,0.25923,2.66052,7.28634,23.8485,36.0798,3.55776,36.5139
 sarp-15-20-B-1,2.0918,2.49538,0.482617,2.67918,7.74898,26.9946,32.2027,6.22813,34.5746
 sarp-15-20-B-2,1.9601,3.45076,0.496641,3.22994,9.13745,21.4513,37.7651,5.43522,35.3484
 sarp-15-20-C-1,5.214,3.40583,1.57199,3.66738,13.8592,37.6212,24.5745,11.3426,26.4617
 sarp-15-20-C-2,3.97772,4.89616,1.65559,2.55773,13.0872,30.394,37.4118,12.6505,19.5437
 sarp-15-30-A-1,1.04084,2.79191,0.881846,3.5518,8.2664,12.5912,33.7742,10.6678,42.9668
 sarp-15-30-A-2,1.34447,2.37135,0.503802,3.02155,7.24118,18.567,32.7482,6.95746,41.7274
 sarp-15-30-B-1,1.86902,2.84448,0.471666,3.0714,8.25656,22.6368,34.4511,5.71262,37.1995
 sarp-15-30-B-2,1.57929,3.54821,0.612004,2.46468,8.20418,19.2498,43.2488,7.45966,30.0418
 sarp-15-30-C-1,3.44746,4.13375,2.55841,2.45263,12.5922,27.3777,32.8277,20.3173,19.4773
 sarp-15-30-C-2,4.64363,2.37716,1.77386,3.40428,12.1989,38.0659,19.4867,14.5411,27.9064
 sarp-20-10-A-1,2.02384,3.77766,0.507436,3.37776,9.6867,20.893,38.9984,5.23848,34.8701
 sarp-20-10-A-2,2.29609,2.48644,0.50286,3.71548,9.00086,25.5096,27.6245,5.5868,41.2791
 sarp-20-10-B-1,2.5163,2.17527,0.643656,3.82524,9.16046,27.4692,23.7463,7.02646,41.7581
 sarp-20-10-B-2,2.67494,2.67281,0.724156,4.61163,10.6835,25.038,25.018,6.77824,43.1658
 sarp-20-10-C-1,7.05514,3.33651,1.61866,3.46531,15.4756,45.5887,21.5598,10.4594,22.3921
 sarp-20-10-C-2,5.91945,3.45756,0.998,4.00793,14.3829,41.156,24.0393,6.93877,27.8659
 sarp-30-15-A-2,3.25611,2.76601,0.911484,4.56122,11.4948,28.3268,24.0631,7.92951,39.6807
 sarp-30-20-B-2,3.14011,4.30917,1.27571,4.03897,12.764,24.6014,33.7605,9.9946,31.6435
