 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-20-A-1,0.83797,2.01973,0.493805,1.76664,5.11815,16.3725,39.4622,9.64811,34.5172
 sarp-10-20-A-2,0.950068,0.849202,0.254023,2.74371,4.797,19.8055,17.7028,5.29545,57.1963
 sarp-10-20-B-1,1.3142,0.349341,0.162864,1.85288,3.67928,35.7189,9.49482,4.42651,50.3598
 sarp-10-20-B-2,1.28578,0.656597,0.290035,2.47535,4.70776,27.3119,13.9471,6.16079,52.5802
 sarp-10-20-C-1,2.24705,3.09994,2.84081,1.86209,10.0499,22.3589,30.8455,28.267,18.5285
 sarp-10-20-C-2,2.4215,2.49176,3.12471,2.77024,10.8082,22.4043,23.0543,28.9105,25.6309
 sarp-10-30-A-1,0.763677,1.10211,0.262034,2.15379,4.28161,17.8362,25.7405,6.11999,50.3033
 sarp-10-30-A-2,1.03536,0.527115,0.266397,2.60063,4.4295,23.3742,11.9001,6.01417,58.7115
 sarp-10-30-B-1,1.00864,1.31197,0.371606,2.60281,5.29504,19.0489,24.7774,7.01801,49.1558
 sarp-10-30-B-2,1.3999,0.30587,0.13964,2.45028,4.29569,32.5885,7.1204,3.2507,57.0404
 sarp-10-30-C-1,1.65983,1.08861,1.94771,1.59524,6.29139,26.3825,17.3031,30.9584,25.356
 sarp-10-30-C-2,1.41818,3.11369,3.24524,1.76174,9.53885,14.8674,32.6422,34.0213,18.4691
 sarp-20-15-A-1,1.2813,3.5606,1.39903,3.4467,9.68762,13.2262,36.7541,14.4414,35.5783
 sarp-20-15-A-2,1.97137,1.0443,0.398281,4.06493,7.47888,26.3591,13.9634,5.32541,54.3521
 sarp-20-15-B-1,2.48002,1.87579,0.659547,4.94165,9.957,24.9073,18.8389,6.62395,49.6299
 sarp-20-15-B-2,2.2988,1.84209,0.748003,4.32708,9.21598,24.9437,19.988,8.11637,46.9519
 sarp-20-15-C-1,3.27143,5.25984,5.68662,4.60132,18.8192,17.3835,27.9493,30.2171,24.4501
 sarp-20-15-C-2,4.71792,3.59431,5.64097,3.9652,17.9184,26.33,20.0593,31.4815,22.1292
 sarp-20-20-A-1,2.37226,0.828124,0.245804,4.15789,7.60408,31.1972,10.8905,3.23252,54.6798
 sarp-20-20-A-2,1.87436,1.84749,0.580462,4.4648,8.76711,21.3794,21.0729,6.62091,50.9267
 sarp-20-20-B-1,2.00618,2.77915,1.10754,5.01672,10.9096,18.3891,25.4744,10.1519,45.9845
 sarp-20-20-B-2,2.24307,1.75725,0.65533,4.62371,9.27936,24.1727,18.9372,7.06223,49.8279
 sarp-20-20-C-1,2.02053,4.87811,6.42477,2.07533,15.3987,13.1214,31.6786,41.7227,13.4773
 sarp-20-20-C-2,3.36185,5.04475,5.36571,2.98453,16.7568,20.0626,30.1056,32.021,17.8108
