 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-15-10-A-1,1.78785,1.79304,0.496828,3.83457,7.91229,22.5958,22.6615,6.2792,48.4635
 sarp-15-10-A-2,1.30884,2.38244,0.692254,3.22585,7.60939,17.2004,31.3092,9.09736,42.393
 sarp-15-10-B-1,2.0669,1.61693,0.813086,3.67674,8.17366,25.2873,19.7822,9.94763,44.9828
 sarp-15-10-B-2,1.41688,3.26656,1.09923,3.29506,9.07774,15.6083,35.9843,12.1091,36.2983
 sarp-15-10-C-1,4.12654,2.11583,2.92631,3.97468,13.1434,31.3964,16.0981,22.2645,30.241
 sarp-15-10-C-2,3.65294,1.86136,3.19917,2.80369,11.5172,31.7174,16.1616,27.7775,24.3436
 sarp-15-15-A-1,1.40666,0.939843,0.420084,3.0472,5.81379,24.1953,16.1658,7.22566,52.4133
 sarp-15-15-A-2,1.26222,2.33774,0.720472,3.27369,7.59412,16.621,30.7836,9.48724,43.1082
 sarp-15-15-B-1,1.85248,1.70434,0.601216,3.14767,7.30572,25.3566,23.3289,8.2294,43.0851
 sarp-15-15-B-2,1.66502,2.17087,0.786378,3.8706,8.49287,19.6049,25.5611,9.25927,45.5748
 sarp-15-15-C-1,3.98315,3.10039,3.41747,3.50001,14.001,28.449,22.144,24.4087,24.9983
 sarp-15-15-C-2,2.78564,3.43514,4.95562,1.93928,13.1157,21.239,26.1911,37.784,14.786
 sarp-15-20-A-1,1.53422,1.36332,0.56713,3.90207,7.36674,20.8264,18.5064,7.69851,52.9687
 sarp-15-20-A-2,1.22962,1.52483,0.507904,3.47931,6.74167,18.2392,22.618,7.5338,51.609
 sarp-15-20-B-1,2.22893,0.522036,0.625541,3.73777,7.11428,31.3304,7.33786,8.79275,52.539
 sarp-15-20-B-2,1.57731,2.69228,0.989877,4.01598,9.27544,17.0052,29.0258,10.672,43.2969
 sarp-15-20-C-1,3.91826,2.69894,4.35482,2.28088,13.2529,29.5653,20.3649,32.8594,17.2104
 sarp-15-20-C-2,2.25503,3.12959,3.58524,1.91325,10.8831,20.7204,28.7564,32.9432,17.58
 sarp-15-30-A-1,1.22845,1.71653,0.694228,4.72979,8.369,14.6786,20.5106,8.29523,56.5156
 sarp-15-30-B-1,1.79746,0.987707,0.251845,2.63522,5.67223,31.6888,17.413,4.43997,46.4582
 sarp-15-30-B-2,1.59189,1.64196,0.599399,3.22079,7.05404,22.5671,23.2769,8.49725,45.6588
 sarp-15-30-C-1,2.90232,3.50052,4.61218,3.05506,14.0701,20.6276,24.8792,32.7801,21.7132
 sarp-15-30-C-2,3.18879,2.97969,4.49873,3.30012,13.9673,22.8303,21.3333,32.209,23.6274
 sarp-20-10-A-1,1.686,2.94443,0.73345,4.20023,9.56411,17.6284,30.7862,7.66878,43.9166
 sarp-20-10-A-2,2.27746,1.83779,0.521482,4.04404,8.68078,26.2357,21.1708,6.00732,46.5861
 sarp-20-10-B-1,2.54321,1.25513,0.436393,4.46492,8.69966,29.2335,14.4273,5.01621,51.323
 sarp-20-10-B-2,2.30152,2.17014,1.03433,4.92425,10.4302,22.0658,20.8063,9.91663,47.2113
 sarp-20-10-C-1,4.20607,2.63307,3.76745,2.34689,12.9535,32.4706,20.3271,29.0845,18.1178
 sarp-20-10-C-2,3.66268,4.62095,4.42242,2.55075,15.2568,24.0069,30.2878,28.9865,16.7188
