 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-30-1,10,30,0,41.3859,0,13.3581,2,2.37,28.0278,,0,0,0
 sfsarp-10-30-2,10,30,3,49.9594,18.0132,26.5008,3,0.1,41.4718,Optimal,13.1712,13.1712,0
 sfsarp-10-30-3,10,30,5,67.1018,21.4759,39.2339,2,0.07,49.3438,Optimal,15.0094,15.0094,-7.66193e-11
 sfsarp-10-30-4,10,30,5,96.4447,40.0994,62.6187,2,0.06,73.9254,Optimal,22.8753,22.8753,-7.43925e-12
 sfsarp-10-30-5,10,30,4,81.7066,20.0977,54.4639,2,0.06,47.3404,Optimal,16.2474,16.2474,-1.66184e-11
 sfsarp-15-10-1,15,10,6,123.79,37.3308,76.7383,4,0.03,84.382,Optimal,17.6714,17.6714,0
 sfsarp-15-10-2,15,10,6,98.142,24.0787,60.9641,3,0.03,61.2566,Optimal,17.0293,17.0293,-2.46593e-11
 sfsarp-15-10-3,15,10,0,80.1025,0,35.9501,3,1.86,44.1524,Optimal,44.1524,44.1524,0
 sfsarp-15-10-4,15,10,0,93.347,0,39.3675,3,2.39,53.9795,Optimal,53.9795,53.9795,0
 sfsarp-15-10-5,15,10,6,99.4489,27.3116,48.5167,3,0.08,78.2438,Optimal,19.5078,19.5078,0
 sfsarp-15-15-1,15,15,0,66.9694,0,19.7128,3,0.01,47.2566,Optimal,47.2566,47.2566,0
 sfsarp-15-15-2,15,15,5,144.579,20.7255,76.9051,4,0.05,88.3996,Optimal,15.5769,15.5769,0
 sfsarp-15-15-3,15,15,5,84.6644,30.0805,45.1725,3,0.08,69.5725,Optimal,21.0489,21.0489,-8.17082e-11
 sfsarp-15-15-4,15,15,0,64.7633,0,19.5435,3,0,45.2198,Optimal,45.2198,45.2198,0
 sfsarp-15-15-5,15,15,6,99.4935,31.7343,44.4705,3,0.09,86.7574,Optimal,23.3912,23.3912,-5.13059e-11
 sfsarp-15-20-1,15,20,5,130.607,36.9801,69.9869,4,0.13,97.6005,Optimal,27.9513,27.9513,-1.1808e-11
 sfsarp-15-20-2,15,20,7,105.028,27.1723,57.652,3,0.09,74.5486,Optimal,18.7167,18.7167,-1.06866e-10
 sfsarp-15-20-3,15,20,6,105.425,22.1655,51.2192,3,0.26,76.3715,Optimal,19.3363,19.3363,0
 sfsarp-15-20-4,15,20,0,78.0873,0,50.338,2,1.85,27.7494,Optimal,27.7494,27.7494,0
 sfsarp-15-20-5,15,20,5,72.1512,24.6727,33.4575,4,0.1,63.3665,Optimal,13.6623,13.6623,-9.5174e-12
 sfsarp-15-30-1,15,30,6,76.6245,38.2905,47.0599,2,0.23,67.855,Optimal,23.4082,23.4082,-3.07642e-11
 sfsarp-15-30-2,15,30,7,117.315,29.4516,74.9928,4,0.09,71.7736,Optimal,16.4815,16.4815,-1.21359e-11
 sfsarp-15-30-3,15,30,4,110.663,31.1786,62.0148,5,0.06,79.8267,Optimal,25.6898,25.6898,0
 sfsarp-15-30-4,15,30,0,85.6227,0,34.274,5,0.15,51.3487,Optimal,51.3487,51.3487,0
