
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-30-1,10,30,10,37.3728,66.6953,39.469,2,2.6,64.599,Optimal,64.599,64.599,0
 sfsarp-10-30-2,10,30,8,42.1173,50.1566,26.9608,3,3.32,65.3131,Optimal,65.3131,65.3131,0
 sfsarp-10-30-3,10,30,10,51.6039,56.8921,44.8199,2,4.05,63.6761,Optimal,63.6761,63.6761,0
 sfsarp-10-30-4,10,30,8,67.8422,47.9848,31.8829,2,2.49,83.9442,Optimal,83.9442,83.9442,0
 sfsarp-10-30-5,10,30,10,59.6862,54.741,45.7558,2,3.05,68.6714,Optimal,68.6714,68.6714,0
 sfsarp-15-10-1,15,10,10,90.2097,64.3919,54.922,4,1.45,99.6796,Optimal,99.6796,99.6796,0
 sfsarp-15-10-2,15,10,9,76.0164,33.5496,45.711,3,4.51,63.8551,Optimal,63.8551,63.8551,0
 sfsarp-15-10-3,15,10,9,66.0334,32.002,29.9781,3,1.08,68.0573,Optimal,68.0573,68.0573,0
 sfsarp-15-10-4,15,10,9,73.3629,33.7014,25.4444,3,1.03,81.6198,Optimal,81.6198,81.6198,0
 sfsarp-15-10-5,15,10,10,76.7397,41.7866,38.6557,3,5.39,79.8706,Optimal,79.8706,79.8706,0
 sfsarp-15-15-1,15,15,12,58.7656,65.9121,51.5276,3,11.79,73.1502,Optimal,73.1502,73.1502,0
 sfsarp-15-15-2,15,15,9,101.715,31.2387,39.4513,4,5.09,93.5021,Optimal,93.5021,93.5021,0
 sfsarp-15-15-3,15,15,13,68.558,78.5357,49.8043,3,6.96,97.2893,Optimal,97.2893,97.2893,0
 sfsarp-15-15-4,15,15,15,57.5447,52.6037,27.1845,3,6.33,82.9639,Optimal,82.9639,82.9694,0.00662895
 sfsarp-15-15-5,15,15,12,76.7644,52.0778,30.2799,3,2.2,98.5623,Optimal,98.5623,98.5623,0
 sfsarp-15-20-1,15,20,13,93.9827,65.0827,44.7082,4,42.57,114.357,Optimal,114.357,114.357,0
 sfsarp-15-20-2,15,20,15,79.8273,51.2026,44.3238,3,6.65,86.7061,Optimal,86.7061,86.7061,0
 sfsarp-15-20-3,15,20,12,80.047,39.7537,30.6492,3,27.35,89.1514,Optimal,89.1514,89.1514,0
 sfsarp-15-20-4,15,20,12,64.9182,71.1855,59.4704,2,2.44,76.6333,Optimal,76.6333,76.6333,0
 sfsarp-15-20-5,15,20,13,61.6332,100.843,69.5284,4,21.69,92.9474,Optimal,92.9474,92.9474,0
 sfsarp-15-30-1,15,30,14,64.1087,82.2153,57.0673,2,14.3,89.2568,Optimal,89.2568,89.2636,0.00761789
 sfsarp-15-30-2,15,30,13,86.6266,101.407,85.0789,4,7191.27,102.955,Feasible,102.955,107.428,4.16372
 sfsarp-15-30-3,15,30,15,82.9455,76.2071,48.3722,5,69.67,110.78,Optimal,110.78,110.78,0
 sfsarp-15-30-4,15,30,13,69.0883,52.0274,31.0743,5,49.97,90.0413,Optimal,90.0413,90.0413,0
 sfsarp-15-30-5,15,30,14,113.386,81.1102,64.8478,5,55.33,129.649,Optimal,129.649,129.649,0
 sfsarp-20-10-1,20,10,9,88.5365,39.4059,30.2545,4,9.99,97.6878,Optimal,97.6878,97.6878,0
 sfsarp-20-10-2,20,10,10,99.1316,54.6038,55.2437,5,37.4,98.4918,Optimal,98.4918,98.4918,0
 sfsarp-20-10-3,20,10,10,93.3757,41.3004,43.619,4,3.39,91.0571,Optimal,91.0571,91.0571,0
 sfsarp-20-10-4,20,10,9,92.2669,38.9799,37.6138,3,4.62,93.633,Optimal,93.633,93.633,0
 sfsarp-20-10-5,20,10,10,94.2316,65.6758,44.7797,4,2.54,115.128,Optimal,115.128,115.128,0
 sfsarp-20-15-1,20,15,13,127.831,69.301,66.6417,3,95.6,130.49,Optimal,130.49,130.49,0
 sfsarp-20-15-2,20,15,15,82.3313,55.9008,40.115,3,23.34,98.1171,Optimal,98.1171,98.1171,0
 sfsarp-20-15-3,20,15,13,96.4065,64.0011,33.1992,3,21.95,127.208,Optimal,127.208,127.208,0
 sfsarp-20-15-4,20,15,14,92.7979,71.1224,55.7029,4,17.55,108.217,Optimal,108.217,108.217,0
 sfsarp-20-15-5,20,15,15,88.4895,54.9799,35.9603,4,85.49,107.509,Optimal,107.509,107.509,0
 sfsarp-20-20-1,20,20,14,130.316,89.2344,63.193,3,26.72,156.358,Optimal,156.358,156.358,0
 sfsarp-20-20-2,20,20,15,77.2688,60.8191,41.1858,3,25.9,96.9021,Optimal,96.9021,96.9021,0
 sfsarp-20-20-3,20,20,17,94.6386,82.8961,63.2463,3,77.23,114.288,Optimal,114.288,114.288,0
 sfsarp-20-20-4,20,20,17,101.616,57.4608,35.0696,4,69.5,124.007,Optimal,124.007,124.007,0
 sfsarp-20-20-5,20,20,14,81.4721,54.0393,43.7843,3,45.82,91.727,Optimal,91.727,91.7314,0.00479661
 sfsarp-20-30-1,20,30,18,93.9553,88.7907,67.5094,3,42.5,115.237,Optimal,115.237,115.237,0
 sfsarp-20-30-2,20,30,20,98.9684,96.8023,62.3336,5,205.66,133.437,Optimal,133.437,133.437,0
 sfsarp-20-30-3,20,30,17,88.4843,74.0819,38.5388,3,90.06,124.027,Optimal,124.027,124.027,0
 sfsarp-20-30-4,20,30,20,96.0314,94.8991,63.9431,4,42.48,126.987,Optimal,126.987,126.987,0
 sfsarp-20-30-5,20,30,18,110.069,86.422,53.2295,5,59.15,143.261,Optimal,143.261,143.261,0
 sfsarp-30-10-1,30,10,10,143.453,36.9239,62.7564,4,21.62,117.62,Optimal,117.62,117.62,0
 sfsarp-30-10-2,30,10,10,129.683,48.9662,53.2377,6,38.34,125.411,Optimal,125.411,125.411,0
 sfsarp-30-10-3,30,10,10,128.033,39.531,61.1561,4,32.16,106.408,Optimal,106.408,106.408,0
 sfsarp-30-10-4,30,10,10,135.406,38.2901,72.4401,4,16.89,101.256,Optimal,101.256,101.261,0.00493774
 sfsarp-30-10-5,30,10,9,135.332,61.8564,65.353,4,29.23,131.835,Optimal,131.835,131.835,0
