 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,26.0726,70.8271,9.48939,69.4931,175.882,14.8239,40.2696,5.39531,39.5112
 sarp-10-10-A-2,17.4165,50.9108,8.88632,101.893,179.107,9.72412,28.4248,4.96147,56.8896
 sarp-10-10-B-1,33.8216,11.2466,6.92237,68.2002,120.191,28.1399,9.3573,5.75949,56.7433
 sarp-10-10-B-2,19.7468,52.1758,12.1796,59.0921,143.194,13.7902,36.437,8.50564,41.2671
 sarp-10-10-C-1,80.3646,77.1056,86.0474,71.6901,315.208,25.4958,24.4618,27.2986,22.7438
 sarp-10-10-C-2,78.1466,90.1131,58.9983,53.7261,280.984,27.8117,32.0705,20.997,19.1207
 sarp-10-15-A-1,16.0396,19.2569,8.46779,100.007,143.771,11.1563,13.3942,5.88977,69.5598
 sarp-10-15-A-2,21.2376,39.1871,5.85895,80.1344,146.418,14.5048,26.7638,4.00152,54.7299
 sarp-10-15-B-1,41.2572,37.0815,3.90876,69.9764,152.224,27.103,24.3598,2.56777,45.9694
 sarp-10-15-B-2,21.0798,31.1814,10.6949,72.4669,135.423,15.5659,23.0252,7.89743,53.5115
 sarp-10-15-C-1,44.3026,98.7215,86.0589,51.4163,280.499,15.7942,35.1949,30.6806,18.3303
 sarp-10-15-C-2,31.9986,49.256,108.725,17.526,207.506,15.4206,23.7371,52.3963,8.44602
 sarp-20-30-A-1,21.5688,37.0286,7.4817,121.295,187.374,11.5111,19.7618,3.99291,64.7342
 sarp-20-30-A-2,20.825,46.6783,10.3851,117.338,195.226,10.6671,23.9099,5.31952,60.1035
 sarp-20-30-B-1,31.4124,41.0724,12.3336,100.255,185.073,16.973,22.1925,6.66417,54.1703
 sarp-20-30-B-2,34.4869,72.5208,18.3857,113.512,238.906,14.4353,30.3554,7.69579,47.5134
 sarp-20-30-C-1,70.8101,145.672,201.907,36.0106,454.4,15.5832,32.058,44.4339,7.92486
 sarp-30-10-A-1,46.6151,68.4338,13.2875,130.314,258.651,18.0224,26.458,5.13723,50.3824
 sarp-30-10-A-2,34.4809,136.511,25.4308,118.495,314.917,10.9492,43.3482,8.07541,37.6272
 sarp-30-10-B-1,70.0005,62.0852,25.5753,161.823,319.484,21.9105,19.433,8.0052,50.6514
 sarp-30-10-C-1,258.64,114.88,180.04,116.873,670.434,38.578,17.1352,26.8543,17.4325
 sarp-30-15-A-1,38.4934,36.3932,10.3197,174.816,260.023,14.8039,13.9962,3.96879,67.2312
 sarp-30-15-B-1,53.1979,63.5721,17.1982,115.153,249.121,21.3542,25.5186,6.90354,46.2237
 sarp-30-15-B-2,62.9566,38.7207,9.12239,115.743,226.542,27.7902,17.092,4.02679,51.091
 sarp-30-15-C-1,196.212,169.798,261.446,135.537,762.993,25.716,22.2542,34.2658,17.7639
 sarp-30-15-C-2,253.078,169.28,176.51,106.314,705.182,35.8883,24.0051,25.0305,15.0761
