Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-16-8-A-5,16,8,3,100.062,33.701,77.234,8,0.45,56.529,Optimal,56.529,56.529,0,43.533,3.34634,0.358849,137.2,0.543366
sarp-16-8-A-6,16,8,6,101.259,73.129,114.77,8,0.69,59.618,Optimal,59.618,59.618,-3.57548e-14,41.641,4.21951,0.355577,173,0.514575
sarp-16-8-B-5,16,8,6,116.706,77.113,122.084,8,0.92,71.735,Optimal,71.735,71.735,0,44.971,4.71463,0.365038,193.3,0.509757
sarp-16-8-B-6,16,8,7,131.412,84.418,118.726,8,0.23,97.104,Optimal,97.104,97.104,0,34.308,4.0561,0.299712,166.3,0.418154
sarp-16-8-A-3,16,8,3,100.062,33.701,75.532,8,17.82,58.231,Optimal,58.231,58.231,-2.44043e-14,41.831,2.92195,0.316401,119.8,0.481511
sarp-16-8-C-5,16,8,7,304.122,211.408,206.77,8,10.93,308.76,Optimal,308.76,308.76,0,-4.638,5.59268,0.218534,229.3,0.257034
sarp-16-8-A-4,16,8,6,101.259,73.129,113.206,8,10.8,61.182,Optimal,61.182,61.1879,0.00961748,40.077,3.87561,0.328895,158.9,0.477464
sarp-16-8-C-6,16,8,8,268.155,192.485,198.812,8,6.91,261.828,Optimal,261.828,261.851,0.00878362,6.327,5.21951,0.21933,214,0.263644
sarp-20-10-A-5,20,10,6,107.607,54.786,106.812,10,27.08,55.581,Optimal,55.581,55.581,-2.55678e-14,52.026,4.5878,0.387862,188.1,0.612105
sarp-20-10-A-6,20,10,8,118.95,71.554,126.776,10,2.03,63.728,Optimal,63.728,63.728,0,55.222,4.90976,0.358228,201.3,0.543173
sarp-20-10-B-5,20,10,9,138.444,120.525,139.794,10,5.9,119.175,Optimal,119.175,119.175,-1.19244e-14,19.269,4.53415,0.294487,185.9,0.429231
sarp-16-8-B-3,16,8,7,116.706,86.825,123.786,8,34.05,79.745,Optimal,79.745,79.7506,0.00701192,36.961,3.33171,0.252932,136.6,0.356751
sarp-16-8-B-4,16,8,7,131.412,84.418,115.552,8,0.67,100.278,Optimal,100.278,100.278,0,31.134,3.94146,0.294908,161.6,0.413511
sarp-20-10-B-6,20,10,10,142.32,128.328,160.77,10,66.94,109.878,Optimal,109.878,109.885,0.00671154,32.442,5.16098,0.306445,211.6,0.435839
sarp-20-10-A-3,20,10,9,107.607,80.187,128.018,10,134.39,59.776,Optimal,59.776,59.7814,0.00911162,47.831,3.75122,0.278842,153.8,0.435201
sarp-20-10-A-4,20,10,8,118.95,71.554,126.776,10,56.66,63.728,Optimal,63.728,63.728,0,55.222,4.90976,0.358228,201.3,0.543173
sarp-20-10-B-3,20,10,10,138.444,124.261,134.32,10,191.43,128.385,Optimal,128.385,128.397,0.00966865,10.059,3.99024,0.261258,163.6,0.388414
sarp-20-10-B-4,20,10,10,142.32,128.328,137.034,10,184.32,133.614,Optimal,133.614,133.614,-2.12715e-14,8.706,3.23171,0.207388,132.5,0.30537
sarp-16-8-C-3,16,8,8,304.122,224.523,163.898,8,641.17,364.747,Optimal,364.747,364.783,0.00996498,-60.625,4.09512,0.174369,167.9,0.210164
sarp-16-8-C-4,16,8,8,268.155,192.485,160.08,8,149.13,300.56,Optimal,300.56,300.56,0,-32.405,3.10976,0.143017,127.5,0.175258
sarp-20-10-C-5,20,10,10,364.449,249.425,212.428,10,1884.98,401.446,Optimal,401.446,401.48,0.00841961,-36.997,4.94878,0.170147,202.9,0.205468
sarp-20-10-C-6,20,10,10,399.675,209.253,211.784,10,196.2,397.144,Optimal,397.144,397.18,0.00913646,2.531,6.24634,0.204406,256.1,0.244394
sarp-30-15-A-5,30,15,14,159.159,108.91,156.4,15,2.05,111.669,Optimal,111.669,111.669,0,47.49,6.15122,0.336551,252.2,0.562068
sarp-30-15-A-6,30,15,14,160.299,103.017,162.058,15,5.81,101.258,Optimal,101.258,101.258,0,59.041,6.37073,0.342034,261.2,0.564147
sarp-30-15-B-5,30,15,13,177.741,129.161,174.8,15,9.37,132.102,Optimal,132.102,132.102,0,45.639,6.06585,0.305103,248.7,0.477077
sarp-30-15-B-6,30,15,15,194.1,154.229,184.322,15,84.07,164.007,Optimal,164.007,164.007,0,30.093,6.3878,0.298224,261.9,0.45891
sarp-20-10-C-3,20,10,10,364.449,249.425,152.812,10,7193.76,461.062,Feasible,461.062,473.921,2.71338,-96.613,2.96829,0.114498,121.7,0.141858
sarp-30-15-C-5,30,15,15,511.191,396.257,318.872,15,7184.81,588.576,Feasible,588.576,639.977,8.03175,-77.385,6.36098,0.151013,260.8,0.183727
sarp-20-10-C-4,20,10,10,399.675,209.253,191.544,10,2889.44,417.384,Optimal,417.384,417.425,0.0098929,-17.709,5.01951,0.170237,205.8,0.205
sarp-30-15-A-3,30,15,14,159.159,108.91,152.122,15,35.34,115.947,Optimal,115.947,115.947,0,43.212,5.72195,0.316998,234.6,0.53391
sarp-30-15-A-4,30,15,15,160.299,107.085,159.344,15,3173.4,108.04,Optimal,108.04,108.04,0.000144622,52.259,5.6,0.300288,229.6,0.502297
sarp-30-15-B-3,30,15,14,177.741,141.114,169.464,15,424.18,149.391,Optimal,149.391,149.403,0.00834732,28.35,4.74634,0.240138,194.6,0.381793
sarp-30-15-C-6,30,15,15,540.603,347.868,297.298,15,7182.78,591.173,Feasible,591.173,657.284,10.0582,-50.57,7.10488,0.168216,291.3,0.204536
sarp-40-20-A-5,40,20,13,210.54,82.764,166.198,20,1.8,127.106,Optimal,127.106,127.106,0,83.434,7.27073,0.344438,298.1,0.592291
sarp-40-20-A-6,40,20,20,192.528,128.504,171.304,20,8.47,149.728,Optimal,149.728,149.728,0,42.8,6.37073,0.292563,261.2,0.541011
sarp-40-20-B-5,40,20,19,228.552,145.767,199.824,20,50.33,174.495,Optimal,174.495,174.511,0.00902853,54.057,7.57073,0.306972,310.4,0.510526
sarp-30-15-B-4,30,15,15,194.1,154.229,177.238,15,7178.1,171.091,Feasible,171.091,187.411,8.70818,23.009,5.00244,0.237714,205.1,0.36935
sarp-40-20-B-6,40,20,19,234.594,198.97,228.666,20,7157.48,204.898,Optimal,204.898,204.898,0,29.696,7.52195,0.284379,308.4,0.452664
sarp-30-15-C-3,30,15,15,511.191,396.257,274.344,15,7196.82,633.104,Feasible,633.104,705.077,10.2078,-121.913,4.98293,0.125322,204.3,0.154457
sarp-40-20-C-5,40,20,19,677.997,406.719,377.752,20,7199.51,706.964,Feasible,706.964,839.292,15.7666,-28.967,9.44878,0.177181,387.4,0.217238
sarp-30-15-C-4,30,15,15,540.603,347.868,234.738,15,7180.48,653.733,Feasible,653.733,705.137,7.28988,-113.13,5.02195,0.129034,205.9,0.159835
