10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-0.tsp ,5.66813,0.547642,0.435935,5.70488,6.91288e-310,6.91288e-310,12.3566,45.8713,4.43199,3.52796,46.1687,5.59449e-309,5.59449e-309
20
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-0.tsp ,3.80683,3.0278,1.27171,3.68049,20.2022,2.95862,34.9476,10.893,8.66383,3.63889,10.5314,57.807,8.46586
30
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-0.tsp ,3.48016,3.67252,1.27171,2.60146,14.7685,4.16561,29.9599,11.6161,12.2581,4.2447,8.68315,49.294,13.9039
40
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-0.tsp ,3.15886,2.44374,0.76065,3.29561,13.358,3.92081,26.9376,11.7266,9.07184,2.82375,12.2342,49.5885,14.5551
