19	5	20	10
0	  29.9008	   8.5557	3	1293	1293
1	  13.1693	  29.5916	3	486	486
2	   9.6849	   3.7175	3	1047	1047
3	  23.5292	   1.3033	3	708	708
4	  26.2264	  20.0413	3	993	993
5	   7.6953	   4.5435	3	1150	1150
6	  24.0826	  19.2748	3	467	467
7	  17.3401	  25.7439	3	25	25
8	  23.8793	  12.0343	3	1155	1155
9	  29.4293	   2.7016	3	785	785
10	  14.0152	  27.2254	3	372	372
11	   5.6594	   3.5054	3	1390	1390
12	   5.1518	  21.7460	3	135	135
13	   9.6659	  28.6811	3	570	570
14	  23.0493	   5.8922	3	862	862
15	  18.7223	   0.7446	3	984	984
16	  10.4357	  12.8049	3	110	110
17	  20.0194	  27.7758	3	615	615
18	   8.5488	  17.6921	3	1180	1180
19	   2.8213	   2.4281	3	1128	1128
20	  23.4913	   9.9932	-3	1293	1293
21	  13.0474	  28.5977	-3	486	486
22	  10.8045	   8.3267	-3	1047	1047
23	  22.7792	   5.5602	-3	708	708
24	  20.5633	  20.0608	-3	993	993
25	  12.0611	   5.9484	-3	1150	1150
26	  22.5315	  14.6862	-3	467	467
27	  19.6054	  24.1704	-3	25	25
28	  28.0495	  17.2331	-3	1155	1155
29	  28.1975	   1.7714	-3	785	785
30	  17.2270	  28.3423	-3	372	372
31	   6.9147	   0.2476	-3	1390	1390
32	   7.4177	  18.0039	-3	135	135
33	   6.2183	  23.4776	-3	570	570
34	  17.9216	   6.4810	-3	862	862
35	  14.6023	   2.2905	-3	984	984
36	   9.2056	  11.8777	-3	110	110
37	  16.7227	  26.2442	-3	615	615
38	   2.9143	  19.1449	-3	1180	1180
39	   1.7028	   1.3469	-3	1128	1128
40	  29.7264	   2.2507	1	0	1440
41	   5.1297	   8.9930	1	0	1440
42	  26.9830	   1.9848	1	0	1440
43	   0.7901	  17.5991	1	0	1440
44	  24.5840	   3.9270	1	0	1440
45	  22.7981	  14.6033	1	0	1440
46	   2.2954	   4.5241	1	0	1440
47	   6.7748	   8.9046	1	0	1440
48	  11.0147	   9.6891	1	0	1440
49	  29.1108	   0.1496	1	0	1440
50	  24.3858	   2.6158	-1	0	1440
51	   9.1385	   9.9838	-1	0	1440
52	  15.8558	   3.2384	-1	0	1440
53	   9.1937	  17.1730	-1	0	1440
54	  27.5614	   9.5687	-1	0	1440
55	  21.6732	  24.4825	-1	0	1440
56	   3.7749	   2.0218	-1	0	1440
57	   3.1666	   7.2551	-1	0	1440
58	   8.4174	   8.3224	-1	0	1440
59	  10.7484	   8.9070	-1	0	1440
60	  13.0104	   3.8933	0	0	1440
61	  17.4379	   9.0441	0	0	1440
62	  15.6453	  22.2454	0	0	1440
63	  21.2708	  23.8394	0	0	1440
64	  24.5359	  10.7678	0	0	1440
65	   7.9332	  22.5898	0	0	1440
66	   9.2666	   0.6636	0	0	1440
67	  27.6727	   5.0455	0	0	1440
68	  28.7643	   8.7026	0	0	1440
69	   4.0618	   5.0880	0	0	1440
70	  20.9854	   0.9366	0	0	1440
71	  12.4865	  17.7478	0	0	1440
72	  10.7827	  21.1982	0	0	1440
73	  17.3276	  15.1922	0	0	1440
74	  21.9799	  21.1852	0	0	1440
75	  24.8812	  15.2764	0	0	1440
76	   3.8531	  12.7998	0	0	1440
77	   4.5474	  15.3058	0	0	1440
78	   7.2556	   5.2492	0	0	1440
