
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-9-7-1.txt ,9,7,7,36.9778,33.6332,26.221,3,166.55,44.39,Optimal,44.39,44.3944,0.00991116
sfsarp-9-7-2.txt ,9,7,0,44.7397,0,22.0056,3,7198.49,22.7341,Feasible,22.7341,54.8286,58.5361
sfsarp-9-7-2.txt ,9,7,0,44.7397,0,22.0056,3,7200.07,22.7341,Feasible,22.7341,54.833,58.5394
sfsarp-9-7-3.txt ,9,7,7,51.1035,50.3726,42.6185,3,7187.59,58.8577,Feasible,58.8577,62.3077,5.53704
sfsarp-9-7-4.txt ,9,7,7,52.9895,42.76,47.2192,3,0.23,48.5303,Optimal,48.5303,48.5303,0
sfsarp-9-7-5.txt ,9,7,0,40.0303,0,9.73412,3,7197.13,30.2961,Feasible,30.2961,43.1119,29.7268
sfsarp-9-7-5.txt ,9,7,0,40.0303,0,9.73412,3,7200.53,30.2961,Feasible,30.2961,43.0898,29.6907

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-9-7-1.txt ,9,7,7,36.9778,33.6332,22.5268,3,2380.19,48.0842,Optimal,48.0842,48.0889,0.00977357
sfsarp-9-7-2.txt ,9,7,7,44.7397,56.0069,38.2939,3,7199.36,62.4527,Feasible,62.4527,74.0252,15.6332
sfsarp-9-7-3.txt ,9,7,7,51.1035,50.3726,35.5997,3,7196.12,65.8764,Feasible,65.8764,72.59,9.24866
sfsarp-9-7-4.txt ,9,7,7,52.9895,42.76,42.9085,3,7197.1,52.8411,Feasible,52.8411,54.2403,2.57963
sfsarp-9-7-5.txt ,9,7,7,40.0303,39.2209,28.3232,3,411.29,50.9279,Optimal,50.9279,50.9323,0.00863892
