,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-15-10-A-1.txt ,3.21,4.33,0.75,3.54,9.85,7.50,29.18,11.00,14.84,2.56,12.13,33.76,25.71
sarp-15-10-A-2.txt ,2.42,3.40,1.29,3.00,12.52,9.90,32.53,7.43,10.45,3.96,9.23,38.48,30.43
sarp-15-10-A-3.txt ,3.14,3.32,0.77,2.24,49.21,0.00,58.69,5.35,5.66,1.31,3.82,83.85,0.00
sarp-15-10-A-4.txt ,3.36,2.98,0.24,5.14,27.38,3.11,42.22,7.97,7.06,0.57,12.18,64.86,7.36
sarp-15-10-B-1.txt ,2.55,3.77,1.39,4.06,17.58,8.29,37.63,6.79,10.01,3.69,10.78,46.71,22.03
sarp-15-10-B-2.txt ,2.31,3.89,1.62,1.65,19.85,6.02,35.34,6.53,11.01,4.58,4.66,56.17,17.04
sarp-15-10-B-3.txt ,2.36,4.29,1.52,2.46,19.45,8.34,38.41,6.14,11.16,3.96,6.40,50.63,21.71
sarp-15-10-B-4.txt ,3.27,3.09,0.98,3.29,19.08,7.81,37.51,8.71,8.23,2.62,8.76,50.86,20.82
sarp-15-10-C-1.txt ,6.21,3.95,2.68,1.95,31.95,4.87,51.62,12.03,7.66,5.19,3.78,61.90,9.44
sarp-15-10-C-2.txt ,4.42,5.30,3.77,2.59,13.21,3.54,32.83,13.47,16.15,11.47,7.89,40.24,10.79
sarp-15-10-C-3.txt ,6.01,5.21,3.15,2.65,22.79,3.41,43.22,13.91,12.06,7.28,6.12,52.74,7.90
sarp-15-10-C-4.txt ,7.35,5.42,0.91,3.55,21.66,3.34,42.23,17.39,12.84,2.15,8.40,51.29,7.91
