10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,0,0.330081,0,0.278537,6.91848e-310,6.91848e-310,0.608618,0,54.2346,0,45.7654,1.13675e-307,1.13675e-307
grubhub-10-1.tsp ,0,0.417886,0,0.274634,0,5.39846e-15,0.69252,0,60.3428,0,39.6572,0,7.79538e-13
grubhub-10-2.tsp ,0,0.516423,0,0.46,0,1.52656e-16,0.976423,0,52.8893,0,47.1107,0,1.56342e-14
grubhub-10-3.tsp ,0,0.358862,0,0.310732,0,-2.17881e-15,0.669593,0,53.594,0,46.406,0,-3.25393e-13
grubhub-10-4.tsp ,0,0.397398,0,0.807317,0,-2.91434e-16,1.20472,0,32.9869,0,67.0131,0,-2.41911e-14
grubhub-10-5.tsp ,0,0.533496,0,0.385854,0,-3.8719e-15,0.91935,0,58.0297,0,41.9703,0,-4.21157e-13
grubhub-10-6.tsp ,0,0.477886,0,0.261463,0,-6.93889e-17,0.73935,0,64.636,0,35.364,0,-9.38513e-15
grubhub-10-7.tsp ,0,0.428618,0,0.557073,0,-6.89726e-15,0.985691,0,43.484,0,56.516,0,-6.99739e-13
grubhub-10-8.tsp ,0,0.280325,0,0.107805,0,-3.6221e-15,0.38813,0,72.2245,0,27.7755,0,-9.33219e-13
grubhub-10-9.tsp ,0,0.357398,0,0.431707,0,-9.71445e-17,0.789106,0,45.2916,0,54.7084,0,-1.23107e-14
grubhub-11-0.tsp ,0,0.269106,0,0.553171,0,-2.40086e-15,0.822276,0,32.7269,0,67.2731,0,-2.91977e-13
grubhub-11-1.tsp ,0,0.417398,0,0.70439,0,2.90046e-15,1.12179,0,37.2083,0,62.7917,0,2.58557e-13
grubhub-11-2.tsp ,0,0.531545,0,0.912683,0,5.96745e-16,1.44423,0,36.8048,0,63.1952,0,4.13193e-14
grubhub-11-3.tsp ,0,0.455447,0,0.244878,0,-1.45717e-15,0.700325,0,65.0337,0,34.9663,0,-2.0807e-13
grubhub-11-4.tsp ,0,0.495935,0,0.305854,0,2.35922e-16,0.801789,0,61.8536,0,38.1464,0,2.94245e-14
grubhub-11-5.tsp ,0,0.397886,0,0.788293,0,2.63678e-16,1.18618,0,33.5435,0,66.4565,0,2.22292e-14
grubhub-11-6.tsp ,0,0.342764,0,0.397561,0,-1.20737e-15,0.740325,0,46.2991,0,53.7009,0,-1.63086e-13
grubhub-11-7.tsp ,0,0.422764,0,0.258537,0,-6.80012e-16,0.681301,0,62.0525,0,37.9475,0,-9.98108e-14
grubhub-11-8.tsp ,0,0.296423,0,0.578049,0,-3.84415e-15,0.874472,0,33.8974,0,66.1026,0,-4.39597e-13
grubhub-11-9.tsp ,0,0.433496,0,0.247805,0,-1.84575e-15,0.681301,0,63.6277,0,36.3723,0,-2.70915e-13
grubhub-12-0.tsp ,0,0.282764,0,0.316098,0,3.26128e-15,0.598862,0,47.2169,0,52.7831,0,5.4458e-13
grubhub-12-1.tsp ,0,0.43935,0,0.453171,0,9.71445e-17,0.89252,0,49.2257,0,50.7743,0,1.08843e-14
grubhub-12-2.tsp ,0,0.395447,0,0.329756,0,3.03924e-15,0.725203,0,54.5291,0,45.4709,0,4.19087e-13
grubhub-12-3.tsp ,0,0.266179,0,0.621951,0,-1.15186e-15,0.88813,0,29.9707,0,70.0293,0,-1.29695e-13
grubhub-12-4.tsp ,0,0.305203,0,0.604878,0,-9.71445e-17,0.910081,0,33.5358,0,66.4642,0,-1.06743e-14
grubhub-12-5.tsp ,0,0.607154,0,0.587805,0,-5.81479e-15,1.19496,0,50.8096,0,49.1904,0,-4.8661e-13
grubhub-12-6.tsp ,0,0.25252,0,0.241463,0,-2.06779e-15,0.493984,0,51.1192,0,48.8808,0,-4.18595e-13
grubhub-12-7.tsp ,0,0.319837,0,0.373171,0,3.08087e-15,0.693008,0,46.152,0,53.848,0,4.44565e-13
grubhub-12-8.tsp ,0,0.435447,0,0.370244,0,-2.63678e-16,0.805691,0,54.0464,0,45.9536,0,-3.27269e-14
grubhub-12-9.tsp ,0,0.407154,0,0.675122,0,-3.28904e-15,1.08228,0,37.6202,0,62.3798,0,-3.039e-13
grubhub-13-0.tsp ,0,0.338374,0,0.627317,0,-6.17562e-15,0.965691,0,35.0396,0,64.9604,0,-6.39502e-13
grubhub-13-1.tsp ,0,0.481301,0,0.505854,0,4.02456e-16,0.987154,0,48.7564,0,51.2436,0,4.07693e-14
grubhub-13-2.tsp ,0,0.470081,0,0.496585,0,2.20657e-15,0.966667,0,48.6291,0,51.3709,0,2.28266e-13
grubhub-13-3.tsp ,0,0.305691,0,0.244878,0,6.64746e-15,0.550569,0,55.5227,0,44.4773,0,1.20738e-12
grubhub-13-4.tsp ,0,0.390569,0,0.301463,0,-5.70377e-15,0.692033,0,56.438,0,43.562,0,-8.24206e-13
grubhub-13-5.tsp ,0,0.584715,0,0.32,0,6.245e-16,0.904715,0,64.6298,0,35.3702,0,6.90273e-14
grubhub-13-6.tsp ,0,0.52813,0,0.369756,0,-1.01308e-15,0.897886,0,58.8193,0,41.1807,0,-1.12829e-13
grubhub-13-7.tsp ,0,0.318374,0,0.599512,0,-1.84575e-15,0.917886,0,34.6856,0,65.3144,0,-2.01087e-13
grubhub-13-8.tsp ,0,0.316911,0,0.557073,0,1.29063e-15,0.873984,0,36.2605,0,63.7395,0,1.47673e-13
grubhub-13-9.tsp ,0,0.192033,0,0.306829,0,-1.48492e-15,0.498862,0,38.4941,0,61.5059,0,-2.97662e-13
