
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,2.58248,0,0,3.19025,5.77273,44.7359,0,0,55.2641
 sarp-10-10-A-2,2.3082,0,0,3.37463,5.68283,40.6171,0,0,59.3829
 sarp-10-10-B-1,2.77956,0,0,1.97225,4.75182,58.4948,0,0,41.5052
 sarp-10-10-B-2,2.57055,0,0,2.17576,4.74632,54.1589,0,0,45.8411
 sarp-10-10-C-1,5.19639,0,0,2.68945,7.88584,65.8952,0,0,34.1048
 sarp-10-10-C-2,5.34116,0,0,2.25115,7.5923,70.3496,0,0,29.6504
 sarp-10-15-A-1,2.26441,0,0,2.65125,4.91566,46.0652,0,0,53.9348
 sarp-10-15-A-2,2.32756,0,0,2.44147,4.76903,48.8057,0,0,51.1943
 sarp-10-15-B-1,2.76828,0,0,2.86797,5.63625,49.1156,0,0,50.8844
 sarp-10-15-B-2,2.50465,0,0,2.77725,5.2819,47.4196,0,0,52.5804
 sarp-10-15-C-1,4.6404,0,0,2.88117,7.52157,61.6945,0,0,38.3055
 sarp-10-15-C-2,5.37643,0,0,1.84881,7.22524,74.4118,0,0,25.5882
 sarp-20-30-A-1,4.04188,0,0,3.42047,7.46235,54.1637,0,0,45.8363
 sarp-20-30-A-2,4.09456,0,0,3.68489,7.77944,52.633,0,0,47.367
 sarp-20-30-B-1,4.40031,0,0,3.19435,7.59466,57.9395,0,0,42.0605
 sarp-20-30-B-2,4.62291,0,0,3.65888,8.28179,55.8201,0,0,44.1799
 sarp-20-30-C-1,9.34979,0,0,3.39195,12.7417,73.3792,0,0,26.6208
 sarp-20-30-C-2,9.24051,0,0,3.3212,12.5617,73.5609,0,0,26.4391
 sarp-30-10-A-1,6.46104,0,0,3.80744,10.2685,62.9211,0,0,37.0789
 sarp-30-10-A-2,6.46126,0,0,6.12156,12.5828,51.3498,0,0,48.6502
 sarp-30-10-B-1,7.35508,0,0,4.64713,12.0022,61.2811,0,0,38.7189
 sarp-30-10-B-2,7.21755,0,0,4.90127,12.1188,59.5565,0,0,40.4435
 sarp-30-10-C-1,15.2517,0,0,5.13374,20.3855,74.8166,0,0,25.1834
 sarp-30-10-C-2,15.5539,0,0,4.64599,20.1999,76.9999,0,0,23.0001
 sarp-30-15-A-1,6.19056,0,0,4.24569,10.4363,59.3179,0,0,40.6821
 sarp-30-15-A-2,6.6676,0,0,3.9339,10.6015,62.893,0,0,37.107
 sarp-30-15-B-1,6.79073,0,0,3.88421,10.6749,63.6138,0,0,36.3862
 sarp-30-15-B-2,6.85359,0,0,3.67834,10.5319,65.0744,0,0,34.9256
 sarp-30-15-C-1,15.8025,0,0,6.64585,22.4483,70.3949,0,0,29.6051
 sarp-30-15-C-2,14.9798,0,0,4.36486,19.3447,77.4364,0,0,22.5636
