
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-5-A-1,2.60815,0,0,2.84665,5.4548,47.8139,0,0,52.1861
 sarp-10-5-A-2,2.43948,0,0,2.69001,5.12949,47.5579,0,0,52.4421
 sarp-10-5-B-1,2.54985,0,0,2.52443,5.07428,50.2505,0,0,49.7495
 sarp-10-5-B-2,3.05915,0,0,1.73359,4.79274,63.8289,0,0,36.1711
 sarp-10-5-C-1,5.79633,0,0,2.97824,8.77458,66.0583,0,0,33.9417
 sarp-10-5-C-2,4.45695,0,0,1.8751,6.33204,70.3872,0,0,29.6128
 sarp-5-10-A-1,1.22846,0,0,1.05276,2.28121,53.8511,0,0,46.1489
 sarp-5-10-A-2,1.13968,0,0,1.10395,2.24363,50.7962,0,0,49.2038
 sarp-5-10-B-1,1.31634,0,0,1.75118,3.06752,42.9123,0,0,57.0877
 sarp-5-10-B-2,1.25186,0,0,1.08816,2.34002,53.4979,0,0,46.5021
 sarp-5-10-C-1,2.26498,0,0,1.15652,3.4215,66.1983,0,0,33.8017
 sarp-5-10-C-2,1.72272,0,0,0.866984,2.5897,66.5219,0,0,33.4781
 sarp-5-5-A-1,1.37745,0,0,1.27651,2.65397,51.9017,0,0,48.0983
 sarp-5-5-A-2,1.31229,0,0,1.41929,2.73157,48.0414,0,0,51.9586
 sarp-5-5-B-1,1.71254,0,0,0.683995,2.39654,71.459,0,0,28.541
 sarp-5-5-B-2,1.85012,0,0,1.19949,3.04961,60.6675,0,0,39.3325
 sarp-5-5-C-1,2.6345,0,0,1.39385,4.02836,65.399,0,0,34.601
 sarp-5-5-C-2,2.42205,0,0,1.08145,3.5035,69.1322,0,0,30.8678
 sarp-5-6-A-1,1.11078,0,0,1.61777,2.72855,40.7094,0,0,59.2906
 sarp-5-6-A-2,1.31165,0,0,1.90836,3.22001,40.7344,0,0,59.2656
 sarp-5-6-B-1,1.24842,0,0,1.64869,2.8971,43.0919,0,0,56.9081
 sarp-5-6-B-2,1.57382,0,0,1.48739,3.06121,51.4118,0,0,48.5882
 sarp-5-6-C-1,1.91677,0,0,1.08326,3.00003,63.8916,0,0,36.1084
 sarp-5-6-C-2,2.69297,0,0,1.23369,3.92666,68.5817,0,0,31.4183
 sarp-5-7-A-1,1.26028,0,0,1.22962,2.48989,50.6157,0,0,49.3843
 sarp-5-7-A-2,1.26491,0,0,1.1441,2.40902,52.5075,0,0,47.4925
 sarp-5-7-B-1,1.51011,0,0,2.25983,3.76994,40.0565,0,0,59.9435
 sarp-5-7-B-2,1.49126,0,0,1.19933,2.69059,55.425,0,0,44.575
 sarp-5-7-C-1,2.29521,0,0,1.30419,3.5994,63.7666,0,0,36.2334
 sarp-5-7-C-2,2.94183,0,0,0.795631,3.73746,78.712,0,0,21.288
 sarp-5-8-A-1,1.2695,0,0,1.2702,2.5397,49.9863,0,0,50.0137
 sarp-5-8-A-2,1.26973,0,0,0.416106,1.68584,75.3175,0,0,24.6825
 sarp-5-8-B-1,1.40321,0,0,1.4667,2.86991,48.894,0,0,51.106
 sarp-5-8-B-2,1.5661,0,0,1.18459,2.75069,56.935,0,0,43.065
 sarp-5-8-C-1,2.75597,0,0,2.15469,4.91067,56.1222,0,0,43.8778
 sarp-5-8-C-2,2.41872,0,0,1.81678,4.23551,57.1059,0,0,42.8941
 sarp-5-9-A-1,1.26429,0,0,1.20269,2.46698,51.2486,0,0,48.7514
 sarp-5-9-A-2,1.16203,0,0,1.03364,2.19567,52.9238,0,0,47.0762
 sarp-5-9-B-1,1.48946,0,0,0.870788,2.36025,63.1061,0,0,36.8939
 sarp-5-9-B-2,1.55526,0,0,2.08463,3.63989,42.7282,0,0,57.2718
 sarp-5-9-C-1,1.80982,0,0,1.48538,3.2952,54.9229,0,0,45.0771
 sarp-5-9-C-2,2.82697,0,0,1.67207,4.49905,62.835,0,0,37.165
 sarp-6-5-A-1,1.65451,0,0,1.57761,3.23211,51.1896,0,0,48.8104
 sarp-6-5-A-2,1.73341,0,0,1.41814,3.15155,55.0019,0,0,44.9981
 sarp-6-5-B-1,1.84227,0,0,1.25009,3.09236,59.5748,0,0,40.4252
 sarp-6-5-B-2,1.99233,0,0,2.20568,4.19801,47.4589,0,0,52.5411
 sarp-6-5-C-1,2.78586,0,0,1.69522,4.48109,62.1693,0,0,37.8307
 sarp-6-5-C-2,2.84553,0,0,1.82197,4.6675,60.9648,0,0,39.0352
 sarp-6-6-A-1,1.51878,0,0,1.65488,3.17366,47.8559,0,0,52.1441
 sarp-6-6-A-2,1.74276,0,0,1.41916,3.16192,55.117,0,0,44.883
 sarp-6-6-B-1,1.83795,0,0,1.49366,3.33161,55.167,0,0,44.833
 sarp-6-6-B-2,1.9897,0,0,1.24617,3.23587,61.4888,0,0,38.5112
 sarp-6-6-C-1,2.17756,0,0,1.3529,3.53046,61.6791,0,0,38.3209
 sarp-6-6-C-2,3.1618,0,0,1.05098,4.21279,75.0526,0,0,24.9474
 sarp-6-7-A-1,1.50927,0,0,1.25689,2.76617,54.5619,0,0,45.4381
