
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,37.5483,0,0,130.8,168.348,22.3039,0,0,77.6961
 sarp-10-10-A-2,26.3029,0,0,138.36,164.663,15.9738,0,0,84.0262
 sarp-10-10-B-1,45.6288,0,0,80.8624,126.491,36.0727,0,0,63.9273
 sarp-10-10-B-2,37.0593,0,0,89.2063,126.266,29.3503,0,0,70.6497
 sarp-10-10-C-1,144.718,0,0,110.267,254.986,56.7555,0,0,43.2445
 sarp-10-10-C-2,150.654,0,0,92.2969,242.951,62.0101,0,0,37.9899
 sarp-10-15-A-1,24.5074,0,0,108.701,133.209,18.3977,0,0,81.6023
 sarp-10-15-A-2,27.0966,0,0,100.1,127.197,21.3029,0,0,78.6971
 sarp-10-15-B-1,45.166,0,0,117.587,162.753,27.7513,0,0,72.2487
 sarp-10-15-B-2,34.3575,0,0,113.867,148.225,23.1793,0,0,76.8207
 sarp-10-15-C-1,121.923,0,0,118.128,240.051,50.7904,0,0,49.2096
 sarp-10-15-C-2,152.1,0,0,75.8012,227.902,66.7395,0,0,33.2605
 sarp-20-30-A-1,29.0505,0,0,140.239,169.29,17.1602,0,0,82.8398
 sarp-20-30-A-2,31.2101,0,0,151.08,182.29,17.1211,0,0,82.8789
 sarp-20-30-B-1,43.746,0,0,130.968,174.714,25.0386,0,0,74.9614
 sarp-20-30-B-2,52.8725,0,0,150.014,202.887,26.0601,0,0,73.9399
 sarp-20-30-C-1,246.675,0,0,139.07,385.745,63.9477,0,0,36.0523
 sarp-20-30-C-2,242.194,0,0,136.169,378.364,64.011,0,0,35.989
 sarp-30-10-A-1,59.9026,0,0,156.105,216.008,27.7317,0,0,72.2683
 sarp-30-10-A-2,59.9117,0,0,250.984,310.896,19.2707,0,0,80.7293
 sarp-30-10-B-1,96.5583,0,0,190.532,287.091,33.6334,0,0,66.3666
 sarp-30-10-B-2,90.9197,0,0,200.952,291.872,31.1506,0,0,68.8494
 sarp-30-10-C-1,420.32,0,0,210.483,630.804,66.6325,0,0,33.3675
 sarp-30-10-C-2,432.711,0,0,190.486,623.196,69.4341,0,0,30.5659
 sarp-30-15-A-1,48.8132,0,0,174.073,222.887,21.9004,0,0,78.0996
 sarp-30-15-A-2,68.3715,0,0,161.29,229.662,29.7706,0,0,70.2294
 sarp-30-15-B-1,73.42,0,0,159.253,232.673,31.5551,0,0,68.4449
 sarp-30-15-B-2,75.9972,0,0,150.812,226.809,33.5071,0,0,66.4929
 sarp-30-15-C-1,442.902,0,0,272.48,715.382,61.9113,0,0,38.0887
 sarp-30-15-C-2,409.172,0,0,178.959,588.132,69.5716,0,0,30.4284
