
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,54.7699,0,0,94.8441,149.614,36.6075,0,0,63.3925
 ghsarp-10-5-1,63.2094,0,0,51.4576,114.667,55.1243,0,0,44.8757
 ghsarp-10-5-2,49.9367,0,0,96.7756,146.712,34.0372,0,0,65.9628
 ghsarp-10-5-3,34.7866,0,0,74.7999,109.587,31.7435,0,0,68.2565
 ghsarp-10-5-4,30.9254,0,0,74.1907,105.116,29.4202,0,0,70.5798
 ghsarp-10-5-5,49.272,0,0,81.3877,130.66,37.7102,0,0,62.2898
 ghsarp-10-5-6,49.3244,0,0,65.8003,115.125,42.8443,0,0,57.1557
 ghsarp-10-5-7,54.1441,0,0,65.2148,119.359,45.3625,0,0,54.6375
 ghsarp-10-5-8,55.4386,0,0,54.5499,109.989,50.404,0,0,49.596
 ghsarp-10-5-9,46.5372,0,0,83.2531,129.79,35.8557,0,0,64.1443
 ghsarp-5-10-0,37.9301,0,0,46.4381,84.3682,44.9578,0,0,55.0422
 ghsarp-5-10-1,31.6082,0,0,27.4584,59.0666,53.5128,0,0,46.4872
 ghsarp-5-10-2,29.5089,0,0,70.5485,100.057,29.492,0,0,70.508
 ghsarp-5-10-3,16.4879,0,0,42.4559,58.9438,27.9722,0,0,72.0278
 ghsarp-5-10-4,13.3643,0,0,50.807,64.1713,20.826,0,0,79.174
 ghsarp-5-10-5,22.1262,0,0,34.2258,56.352,39.2643,0,0,60.7357
 ghsarp-5-10-6,28.9102,0,0,48.3034,77.2137,37.4419,0,0,62.5581
 ghsarp-5-10-7,24.3637,0,0,32.0141,56.3778,43.215,0,0,56.785
 ghsarp-5-10-8,28.8182,0,0,29.8502,58.6684,49.1205,0,0,50.8795
 ghsarp-5-10-9,25.3002,0,0,53.0655,78.3658,32.2848,0,0,67.7152
 ghsarp-5-5-0,21.3693,0,0,51.0707,72.44,29.4993,0,0,70.5007
