
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-15-10-A-1,3.53468,0,0,2.67597,6.21065,56.9132,0,0,43.0868
 sarp-15-10-A-2,3.2511,0,0,2.94588,6.19698,52.4626,0,0,47.5374
 sarp-15-10-B-1,3.94572,0,0,2.51728,6.463,61.051,0,0,38.949
 sarp-15-10-B-2,3.76612,0,0,3.4071,7.17321,52.5025,0,0,47.4975
 sarp-15-10-C-1,7.27959,0,0,2.41245,9.69204,75.109,0,0,24.891
 sarp-15-10-C-2,7.21911,0,0,2.56822,9.78733,73.7598,0,0,26.2402
 sarp-15-15-A-1,3.17862,0,0,2.26446,5.44308,58.3974,0,0,41.6026
 sarp-15-15-A-2,3.23269,0,0,3.71157,6.94426,46.552,0,0,53.448
 sarp-15-15-B-1,3.52781,0,0,2.53493,6.06275,58.1884,0,0,41.8116
 sarp-15-15-B-2,3.61789,0,0,3.70441,7.3223,49.4092,0,0,50.5908
 sarp-15-15-C-1,7.39502,0,0,2.70912,10.1041,73.188,0,0,26.812
 sarp-15-15-C-2,7.55064,0,0,2.75539,10.306,73.2643,0,0,26.7357
 sarp-15-20-A-1,3.26788,0,0,3.05795,6.32583,51.6593,0,0,48.3407
 sarp-15-20-A-2,3.24692,0,0,2.69631,5.94323,54.6322,0,0,45.3678
 sarp-15-20-B-1,3.82442,0,0,2.46428,6.2887,60.8141,0,0,39.1859
 sarp-15-20-B-2,3.70674,0,0,3.86077,7.56752,48.9823,0,0,51.0177
 sarp-15-20-C-1,8.03599,0,0,3.10313,11.1391,72.1421,0,0,27.8579
 sarp-15-20-C-2,6.88331,0,0,2.47597,9.35927,73.5453,0,0,26.4547
 sarp-15-30-A-1,3.17268,0,0,4.22192,7.39461,42.9054,0,0,57.0946
 sarp-15-30-A-2,3.09827,0,0,3.00432,6.10259,50.7698,0,0,49.2302
 sarp-15-30-B-1,3.59069,0,0,2.62814,6.21883,57.739,0,0,42.261
 sarp-15-30-B-2,3.44129,0,0,2.46409,5.90538,58.2739,0,0,41.7261
 sarp-15-30-C-1,7.25587,0,0,2.92165,10.1775,71.2931,0,0,28.7069
 sarp-15-30-C-2,7.66749,0,0,3.20383,10.8713,70.5295,0,0,29.4705
 sarp-20-10-A-1,4.19794,0,0,4.01101,8.20895,51.1386,0,0,48.8614
 sarp-20-10-A-2,4.46561,0,0,3.42741,7.89302,56.5767,0,0,43.4233
 sarp-20-10-B-1,4.82662,0,0,3.36253,8.18916,58.9392,0,0,41.0608
 sarp-20-10-B-2,5.06576,0,0,3.6154,8.68116,58.3535,0,0,41.6465
 sarp-20-10-C-1,10.3405,0,0,2.63069,12.9711,79.7189,0,0,20.2811
 sarp-20-10-C-2,8.58412,0,0,3.68346,12.2676,69.974,0,0,30.026
 sarp-30-15-A-2,6.6676,0,0,3.71762,10.3852,64.2027,0,0,35.7973
 sarp-30-20-B-2,6.91582,0,0,3.04666,9.96248,69.4187,0,0,30.5813
