
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-10-1,15.391,0,0,26.7394,42.1304,36.5319,0,0,63.4681
 sfsarp-10-10-2,14.0202,0,0,34.9732,48.9934,28.6165,0,0,71.3835
 sfsarp-10-10-3,18.3637,0,0,33.6279,51.9916,35.3205,0,0,64.6795
 sfsarp-10-10-4,10.5551,0,0,24.5033,35.0584,30.1072,0,0,69.8928
 sfsarp-10-10-5,43.8237,0,0,58.9629,102.787,42.6356,0,0,57.3644
 sfsarp-10-15-1,16.9155,0,0,38.7457,55.6612,30.3901,0,0,69.6099
 sfsarp-10-15-2,32.3018,0,0,31.7696,64.0714,50.4153,0,0,49.5847
 sfsarp-10-15-3,15.674,0,0,21.1811,36.8551,42.5287,0,0,57.4713
 sfsarp-10-15-4,40.6138,0,0,56.5493,97.1631,41.7996,0,0,58.2004
 sfsarp-10-15-5,10.3703,0,0,26.9265,37.2968,27.8049,0,0,72.1951
 sfsarp-10-20-1,32.4563,0,0,39.0052,71.4615,45.4179,0,0,54.5821
 sfsarp-10-20-2,31.9481,0,0,50.3391,82.2872,38.8251,0,0,61.1749
 sfsarp-10-20-3,51.5353,0,0,37.1845,88.7197,58.0877,0,0,41.9123
 sfsarp-10-20-4,43.6971,0,0,33.6383,77.3354,56.5033,0,0,43.4967
 sfsarp-10-20-5,76.2556,0,0,59.6712,135.927,56.1005,0,0,43.8995
 sfsarp-30-15-1,45.9338,0,0,67.5254,113.459,40.4849,0,0,59.5151
 sfsarp-30-15-2,91.602,0,0,120.543,212.145,43.1789,0,0,56.8211
 sfsarp-30-15-3,83.3987,0,0,83.9894,167.388,49.8235,0,0,50.1765
 sfsarp-30-15-4,126.61,0,0,121.351,247.962,51.0605,0,0,48.9395
 sfsarp-30-15-5,72.3266,0,0,97.5721,169.899,42.5704,0,0,57.4296
 sfsarp-30-20-1,63.662,0,0,93.6801,157.342,40.4609,0,0,59.5391
 sfsarp-30-20-2,83.8014,0,0,67.6209,151.422,55.3428,0,0,44.6572
 sfsarp-30-20-3,89.414,0,0,78.1381,167.552,53.3649,0,0,46.6351
 sfsarp-30-20-4,130.118,0,0,116.443,246.56,52.7731,0,0,47.2269
 sfsarp-30-20-5,74.3162,0,0,88.9427,163.259,45.5205,0,0,54.4795
 sfsarp-30-30-1,64.4824,0,0,114.502,178.985,36.0268,0,0,63.9732
 sfsarp-30-30-2,50.8383,0,0,70.0003,120.839,42.0713,0,0,57.9287
 sfsarp-30-30-3,126.015,0,0,129.673,255.688,49.2848,0,0,50.7152
 sfsarp-30-30-4,92.7154,0,0,100.477,193.192,47.9913,0,0,52.0087
 sfsarp-30-30-5,65.6183,0,0,63.1549,128.773,50.9565,0,0,49.0435
 sfsarp-5-15-1,21.6446,0,0,22.6032,44.2478,48.9169,0,0,51.0831
 sfsarp-5-15-2,2.73424,0,0,14.1041,16.8383,16.2382,0,0,83.7618
 sfsarp-5-15-3,21.4575,0,0,18.8359,40.2934,53.2531,0,0,46.7469
 sfsarp-5-15-4,12.7278,0,0,19.0377,31.7655,40.0681,0,0,59.9319
 sfsarp-5-15-5,23.8004,0,0,17.9559,41.7563,56.9983,0,0,43.0017
 sfsarp-5-20-1,24.6961,0,0,20.3513,45.0474,54.8225,0,0,45.1775
 sfsarp-5-20-2,21.8396,0,0,42.2818,64.1214,34.0597,0,0,65.9403
 sfsarp-5-20-3,21.4884,0,0,22.8791,44.3675,48.4327,0,0,51.5673
 sfsarp-5-20-4,19.564,0,0,30.4268,49.9908,39.1352,0,0,60.8648
 sfsarp-5-20-5,22.0501,0,0,23.1983,45.2484,48.7312,0,0,51.2688
 sfsarp-5-30-1,4.38406,0,0,16.7347,21.1188,20.7591,0,0,79.2409
 sfsarp-5-30-2,22.4906,0,0,13.8627,36.3533,61.8668,0,0,38.1332
 sfsarp-5-30-3,27.0746,0,0,42.9597,70.0342,38.6591,0,0,61.3409
 sfsarp-5-30-4,22.6027,0,0,27.8516,50.4542,44.7984,0,0,55.2016
 sfsarp-5-30-5,3.02533,0,0,7.98517,11.0105,27.4768,0,0,72.5232
