
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-30-1,1.87945,0,0,0.495491,2.37494,79.1367,0,0,20.8633
 sfsarp-10-30-2,2.08247,0,0,0.764934,2.8474,73.1357,0,0,26.8643
 sfsarp-10-30-3,2.4884,0,0,1.11153,3.59993,69.1235,0,0,30.8765
 sfsarp-10-30-4,3.18324,0,0,0.954011,4.13725,76.9409,0,0,23.0591
 sfsarp-10-30-5,2.83424,0,0,1.54748,4.38172,64.6832,0,0,35.3168
 sfsarp-15-10-1,4.28048,0,0,1.38005,5.66053,75.6197,0,0,24.3803
 sfsarp-15-10-2,3.67315,0,0,1.97567,5.64882,65.025,0,0,34.975
 sfsarp-15-10-3,3.24597,0,0,1.16018,4.40615,73.6691,0,0,26.3309
 sfsarp-15-10-4,3.5596,0,0,1.05452,4.61412,77.1458,0,0,22.8542
 sfsarp-15-10-5,3.70409,0,0,1.47025,5.17435,71.5857,0,0,28.4143
 sfsarp-15-15-1,2.93499,0,0,0.827239,3.76222,78.012,0,0,21.988
 sfsarp-15-15-2,4.77277,0,0,1.57081,6.34358,75.2379,0,0,24.7621
 sfsarp-15-15-3,3.354,0,0,1.23727,4.59127,73.0517,0,0,26.9483
 sfsarp-15-15-4,2.88274,0,0,0.672602,3.55535,81.082,0,0,18.918
 sfsarp-15-15-5,3.70515,0,0,0.819014,4.52416,81.8969,0,0,18.1031
 sfsarp-15-20-1,4.44192,0,0,1.43101,5.87293,75.6338,0,0,24.3662
 sfsarp-15-20-2,3.83621,0,0,1.34672,5.18294,74.0162,0,0,25.9838
 sfsarp-15-20-3,3.84561,0,0,1.22013,5.06575,75.914,0,0,24.086
 sfsarp-15-20-4,3.19826,0,0,1.97078,5.16903,61.8734,0,0,38.1266
 sfsarp-15-20-5,3.05769,0,0,0.799612,3.8573,79.2702,0,0,20.7298
 sfsarp-15-30-1,3.16362,0,0,1.07832,4.24194,74.5795,0,0,25.4205
 sfsarp-15-30-2,4.12716,0,0,1.86135,5.9885,68.918,0,0,31.082
 sfsarp-15-30-3,3.96964,0,0,1.80551,5.77515,68.7365,0,0,31.2635
 sfsarp-15-30-4,3.37669,0,0,1.00165,4.37834,77.1226,0,0,22.8774
 sfsarp-15-30-5,5.2722,0,0,1.89699,7.16919,73.5397,0,0,26.4603
 sfsarp-20-10-1,4.34902,0,0,1.21106,5.56007,78.2187,0,0,21.7813
 sfsarp-20-10-2,4.80238,0,0,1.87091,6.67329,71.9642,0,0,28.0358
 sfsarp-20-10-3,4.55609,0,0,1.69217,6.24826,72.9177,0,0,27.0823
 sfsarp-20-10-4,4.50864,0,0,1.71727,6.22591,72.4173,0,0,27.5827
 sfsarp-20-10-5,4.59271,0,0,1.28724,5.87995,78.1079,0,0,21.8921
 sfsarp-20-15-1,6.03042,0,0,2.53249,8.56291,70.4249,0,0,29.5751
 sfsarp-20-15-2,4.0835,0,0,1.24095,5.32445,76.6934,0,0,23.3066
 sfsarp-20-15-3,4.68577,0,0,1.12022,5.806,80.7058,0,0,19.2942
 sfsarp-20-15-4,4.53136,0,0,1.56531,6.09668,74.3251,0,0,25.6749
 sfsarp-20-15-5,4.347,0,0,1.2048,5.55181,78.2989,0,0,21.7011
 sfsarp-20-20-1,6.13678,0,0,2.35269,8.48946,72.287,0,0,27.713
 sfsarp-20-20-2,3.86687,0,0,1.00744,4.87431,79.3316,0,0,20.6684
 sfsarp-20-20-3,4.61012,0,0,1.51413,6.12425,75.2765,0,0,24.7235
 sfsarp-20-20-4,4.90867,0,0,1.10157,6.01024,81.6718,0,0,18.3282
 sfsarp-20-20-5,4.04673,0,0,1.29394,5.34067,75.772,0,0,24.228
 sfsarp-20-30-1,4.58089,0,0,2.20595,6.78684,67.4966,0,0,32.5034
 sfsarp-20-30-2,4.7954,0,0,1.75469,6.55009,73.2112,0,0,26.7888
 sfsarp-20-30-3,4.34678,0,0,1.28447,5.63125,77.1904,0,0,22.8096
 sfsarp-20-30-4,4.66972,0,0,1.79283,6.46255,72.2582,0,0,27.7418
 sfsarp-20-30-5,5.27037,0,0,1.8136,7.08397,74.3985,0,0,25.6015
 sfsarp-30-10-1,6.97914,0,0,2.82852,9.80767,71.1601,0,0,28.8399
 sfsarp-30-10-2,6.38994,0,0,2.21337,8.6033,74.2731,0,0,25.7269
 sfsarp-30-10-3,6.31935,0,0,2.90745,9.22679,68.4891,0,0,31.5109
 sfsarp-30-10-4,6.63485,0,0,3.51521,10.1501,65.3676,0,0,34.6324
 sfsarp-30-10-5,6.63167,0,0,2.20101,8.83268,75.081,0,0,24.919
