
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 ghsarp-10-5-0,10,5,0,63.6188,0,43.6283,3,0.05,19.9906,Optimal,19.9906,19.9906,0
 ghsarp-10-5-1,10,5,0,68.4294,0,23.6705,5,0.03,44.7589,Optimal,44.7589,44.7589,0
 ghsarp-10-5-2,10,5,0,60.8639,0,44.5168,4,0.04,16.3472,Optimal,16.3472,16.3472,0
 ghsarp-10-5-3,10,5,0,52.2284,0,34.408,3,0.07,17.8204,Optimal,17.8204,17.8204,0
 ghsarp-10-5-4,10,5,0,50.0275,0,34.1277,4,0.1,15.8998,Optimal,15.8998,15.8998,0
 ghsarp-10-5-5,10,5,0,60.4851,0,37.4383,4,0.05,23.0467,Optimal,23.0467,23.0467,0
 ghsarp-10-5-6,10,5,0,60.5149,0,30.2681,4,0.05,30.2467,Optimal,30.2467,30.2467,0
 ghsarp-10-5-7,10,5,0,63.2622,0,29.9988,5,0.08,33.2634,Optimal,33.2634,33.2634,0
 ghsarp-10-5-8,10,5,0,64,0,25.093,3,0.04,38.907,Optimal,38.907,38.907,0
 ghsarp-10-5-9,10,5,0,58.9262,0,38.2964,3,0.04,20.6298,Optimal,20.6298,20.6298,0
 ghsarp-5-10-0,5,10,0,37.8201,0,21.3615,3,0,16.4586,Optimal,16.4586,16.4586,0
 ghsarp-5-10-1,5,10,0,34.2167,0,12.6309,2,0.01,21.5858,Optimal,21.5858,21.5858,0
 ghsarp-5-10-2,5,10,0,33.0201,0,32.4523,3,0.01,0.567766,Optimal,0.567766,0.567766,0
 ghsarp-5-10-3,5,10,0,25.5981,0,19.5297,4,0.02,6.06837,Optimal,6.06837,6.06837,0
 ghsarp-5-10-4,5,10,0,23.8176,0,23.3712,2,0,0.446411,Optimal,0.446411,0.446411,0
 ghsarp-5-10-5,5,10,0,28.8119,0,15.7439,2,0,13.0681,Optimal,13.0681,13.0681,0
 ghsarp-5-10-6,5,10,0,32.6788,0,22.2196,3,0.01,10.4593,Optimal,10.4593,10.4593,0
 ghsarp-5-10-7,5,10,0,30.0873,0,14.7265,3,0.01,15.3608,Optimal,15.3608,15.3608,0
 ghsarp-5-10-8,5,10,0,32.6264,0,13.7311,3,0.02,18.8953,Optimal,18.8953,18.8953,0
 ghsarp-5-10-9,5,10,0,30.6211,0,24.4101,3,0,6.211,Optimal,6.211,6.211,0
 ghsarp-5-5-0,5,5,0,28.3805,0,23.4925,2,0,4.888,Optimal,4.888,4.888,0
 ghsarp-5-5-1,5,5,0,26.5772,0,15.0508,3,0,11.5263,Optimal,11.5263,11.5263,0
 ghsarp-5-5-2,5,5,0,31.6048,0,16.8727,2,0,14.7321,Optimal,14.7321,14.7321,0
 ghsarp-5-5-3,5,5,0,27.2929,0,23.0046,3,0,4.2883,Optimal,4.2883,4.2883,0
