
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sfsarp-7-6-1.txt ,7,6,6,25.8219,36.4036,23.5494,3,15.95,38.6761,Optimal,38.6761,38.6794,0.00853167
sfsarp-7-6-2.txt ,7,6,5,32.8655,22.0698,33.4195,3,5.2,21.5157,Optimal,21.5157,21.5157,0
sfsarp-7-6-3.txt ,7,6,4,27.4257,26.4967,27.9259,3,91.72,25.9966,Optimal,25.9966,25.9966,0
sfsarp-7-6-4.txt ,7,6,5,25.8792,54.2738,36.0963,3,2.57,44.0568,Optimal,44.0568,44.0601,0.00748977
sfsarp-7-6-5.txt ,7,6,5,26.4643,19.1003,22.8012,3,15.7,22.7634,Optimal,22.7634,22.7654,0.00878526
sfsarp-7-7-1.txt ,7,7,5,32.8655,22.6345,32.7093,3,20.57,22.7907,Optimal,22.7907,22.7924,0.00745863
sfsarp-7-7-2.txt ,7,7,6,25.8792,57.5046,38.8692,3,23.12,44.5147,Optimal,44.5147,44.5189,0.0094342
sfsarp-7-7-3.txt ,7,7,5,49.9829,41.9664,41.566,3,37.44,50.3833,Optimal,50.3833,50.3877,0.00873229
sfsarp-7-7-4.txt ,7,7,5,38.5986,22.1098,23.0147,3,24.76,37.6936,Optimal,37.6936,37.6973,0.00981503
sfsarp-7-7-5.txt ,7,7,4,32.5134,20.5367,38.0646,3,297.16,14.9855,Optimal,14.9855,14.9855,0
sfsarp-8-5-1.txt ,8,5,5,41.7319,17.1406,11.7063,3,0.79,47.1662,Optimal,47.1662,47.1703,0.00869191
sfsarp-8-5-2.txt ,8,5,4,45.6903,12.7858,15.1606,3,2.32,43.3156,Optimal,43.3156,43.3195,0.00900287
sfsarp-8-5-3.txt ,8,5,4,41.8811,28.2915,26.5693,3,96.28,43.6033,Optimal,43.6033,43.6033,0
sfsarp-8-5-4.txt ,8,5,5,41.3678,16.7293,41.1623,3,17.83,16.9348,Optimal,16.9348,16.9357,0.00531422
sfsarp-8-5-5.txt ,8,5,3,38.0277,9.59812,16.9258,3,1.44,30.7,Optimal,30.7,30.7003,0.000977189
sfsarp-8-6-1.txt ,8,6,5,45.6903,29.293,15.6815,3,8.16,59.3018,Optimal,59.3018,59.3057,0.0065761
sfsarp-8-6-2.txt ,8,6,5,41.3678,16.7293,40.6861,3,196.87,17.411,Optimal,17.411,17.4127,0.00976299
sfsarp-8-6-3.txt ,8,6,5,29.788,38.7255,29.3697,3,6.78,39.1439,Optimal,39.1439,39.1471,0.0081743
sfsarp-8-6-4.txt ,8,6,6,35.588,34.9873,22.8401,3,12.91,47.7353,Optimal,47.7353,47.7398,0.0094261
sfsarp-8-6-5.txt ,8,6,6,35.2267,47.4374,29.9712,3,1050.84,52.6929,Optimal,52.6929,52.6979,0.00948804
sfsarp-8-7-1.txt ,8,7,5,41.3678,17.1205,39.7663,3,129.88,18.7219,Optimal,18.7219,18.7236,0.00907945
sfsarp-8-7-2.txt ,8,7,7,35.588,38.1472,24.7129,3,141.5,49.0223,Optimal,49.0223,49.0257,0.00693514
sfsarp-8-7-3.txt ,8,7,5,43.3229,16.043,27.0451,3,474.1,32.3208,Optimal,32.3208,32.3239,0.00959043
sfsarp-8-7-4.txt ,8,7,4,57.3716,15.0003,34.081,3,59.38,38.2908,Optimal,38.2908,38.2924,0.00417837
