
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sfsarp-15-10-1.txt ,72.6275,0,0,81.5023,154.13,47.121,0,0,52.879

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sfsarp-15-10-1.txt ,72.6275,0,0,81.5023,154.13,47.121,0,0,52.879
sfsarp-15-10-2.txt ,37.5427,0,0,42.0192,79.5619,47.1868,0,0,52.8132
sfsarp-15-10-2.txt ,37.5427,21.989,0,64.1024,123.634,30.366,17.7856,0,51.8485
sfsarp-15-10-3.txt ,54.8767,0,0,104.304,159.181,34.4744,0,0,65.5256
sfsarp-15-10-3.txt ,54.8767,0,0,104.304,159.181,34.4744,0,0,65.5256
sfsarp-15-10-4.txt ,62.748,0,0,67.7316,130.48,48.0903,0,0,51.9097
sfsarp-15-10-4.txt ,62.748,0,0,67.7316,130.48,48.0903,0,0,51.9097
sfsarp-15-10-5.txt ,31.0556,0,0,28.312,59.3676,52.3107,0,0,47.6893
