
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-10-5-1.txt ,1.39946,1.36075,0.880298,0.860195,8.27335,7.53216,20.3062,6.89179,6.70116,4.33511,4.23612,40.7429,37.0929
sfsarp-10-5-2.txt ,1.3666,1.1728,0.9931,1.13792,4.73857,5.4176,14.8266,9.21723,7.91011,6.6981,7.67484,31.96,36.5398
sfsarp-10-5-3.txt ,1.54365,1.11179,1.04243,1.21992,11.5607,5.00244,21.4809,7.18616,5.17573,4.85281,5.67907,53.8184,23.2878
sfsarp-10-5-4.txt ,1.96275,0.897359,0.737685,1.0648,3.8508,7.55208,16.0655,12.2172,5.58564,4.59174,6.62788,23.9694,47.0081
sfsarp-10-5-5.txt ,1.38707,1.61396,0.900083,1.2163,14.1037,1.24636,20.4675,6.77696,7.8855,4.39763,5.94262,68.9078,6.08947

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-10-5-1.txt ,0.975902,2.80085,1.30386,1.25007,12.4735,13.1959,32,3.04969,8.75264,4.07455,3.90647,38.9796,41.2371
sfsarp-10-5-2.txt ,0.731264,1.24692,1.62844,1.05754,10.9682,8.36762,24,3.04693,5.19551,6.78515,4.40642,45.7009,34.8651
sfsarp-10-5-3.txt ,1.54365,1.11179,1.04243,1.21992,11.5607,6.41231,22.8908,6.74356,4.85695,4.55392,5.32929,50.5036,28.0127
sfsarp-10-5-4.txt ,1.79609,0.898673,0.904352,1.06164,7.42683,7.25677,19.3444,9.28482,4.64566,4.67502,5.4881,38.3928,37.5136
sfsarp-10-5-5.txt ,0.95828,1.68872,1.32887,1.13755,10.6891,4.79422,20.5967,4.65258,8.19897,6.45186,5.52294,51.8971,23.2766
