ghsarp-10-5-0,13.5741
ghsarp-10-5-1,-1.0526
ghsarp-10-5-2,18.3883
ghsarp-10-5-3,10.2838
ghsarp-10-5-4,4.0005
ghsarp-10-5-5,8.4873
ghsarp-10-5-6,12.4796
ghsarp-10-5-7,6.7928
ghsarp-10-5-8,-7.31
ghsarp-10-5-9,15.7683
ghsarp-5-10-0,-20.8356
ghsarp-5-10-1,-34.8792
ghsarp-5-10-2,-15.8541
ghsarp-5-10-3,-22.1901
ghsarp-5-10-4,-26.3185
ghsarp-5-10-5,-32.9335
ghsarp-5-10-6,-15.3834
ghsarp-5-10-7,-27.6918
ghsarp-5-10-8,-44.4532
ghsarp-5-10-9,-13.8989
ghsarp-5-5-0,3.4792
ghsarp-5-5-1,-4.6353
ghsarp-5-5-2,-9.4975
ghsarp-5-5-3,2.9847
ghsarp-5-5-4,-6.5925
ghsarp-5-5-5,-8.9989
ghsarp-5-5-6,2.8589
ghsarp-5-5-7,0.0201
ghsarp-5-5-8,9.4997
ghsarp-5-5-9,-0.7931
ghsarp-5-6-0,-12.5513
ghsarp-5-6-1,-11.7872
ghsarp-5-6-2,-6.182
ghsarp-5-6-3,-1.2979
ghsarp-5-6-4,-5.4922
ghsarp-5-6-5,-2.5235
ghsarp-5-6-6,-3.2994
ghsarp-5-6-7,1.3393
ghsarp-5-6-8,-8.0123
ghsarp-5-6-9,-12.7762
ghsarp-5-7-0,-6.1267
ghsarp-5-7-1,-6.024
ghsarp-5-7-2,-12.4088
ghsarp-5-7-3,-9.8295
ghsarp-5-7-4,-9.8914
ghsarp-5-7-5,-18.3852
ghsarp-5-7-6,-2.9421
ghsarp-5-7-7,-27.3567
ghsarp-5-7-8,-17.4889
ghsarp-5-7-9,-9.6264
ghsarp-5-8-0,-17.8098
ghsarp-5-8-1,-13.1965
ghsarp-5-8-2,-17.555
ghsarp-5-8-3,-23.9514
ghsarp-5-8-4,-18.2441
ghsarp-5-8-5,-18.7157
ghsarp-5-8-6,-15.3325
ghsarp-5-8-7,-11.9879
ghsarp-5-8-8,-12.266
ghsarp-5-8-9,-16.3203
ghsarp-5-9-0,-18.6903
ghsarp-5-9-1,-16.3258
ghsarp-5-9-2,-12.9711
ghsarp-5-9-3,-14.5892
ghsarp-5-9-4,-20.9945
ghsarp-5-9-5,-20.6485
ghsarp-5-9-6,-18.0177
ghsarp-5-9-7,-16.4247
ghsarp-5-9-8,-15.9038
ghsarp-5-9-9,-32.1919
ghsarp-6-5-0,-3.0292
ghsarp-6-5-1,-3.2126
ghsarp-6-5-2,4.7823
ghsarp-6-5-3,0.5987
ghsarp-6-5-4,7.4495
ghsarp-6-5-5,4.9169
ghsarp-6-5-6,-9.0045
ghsarp-6-5-7,7.2366
ghsarp-6-5-8,3.7648
ghsarp-6-5-9,-1.1264
ghsarp-6-6-0,-2.5014
