ghsarp-10-5-0,19.7785
ghsarp-10-5-1,4.9796
ghsarp-10-5-2,26.1784
ghsarp-10-5-3,13.3796
ghsarp-10-5-4,11.2692
ghsarp-10-5-5,14.151
ghsarp-10-5-6,13.5239
ghsarp-10-5-7,10.7695
ghsarp-10-5-8,-2.8306
ghsarp-10-5-9,20.6235
ghsarp-5-10-0,6.0889
ghsarp-5-10-1,-11.8309
ghsarp-5-10-2,13.3708
ghsarp-5-10-3,4.0968
ghsarp-5-10-4,-3.2825
ghsarp-5-10-5,-7.6102
ghsarp-5-10-6,3.6378
ghsarp-5-10-7,-8.5699
ghsarp-5-10-8,-7.8798
ghsarp-5-10-9,2.0988
ghsarp-5-5-0,13.1871
ghsarp-5-5-1,-0.307099999999998
ghsarp-5-5-2,-3.0153
ghsarp-5-5-3,11.8141
ghsarp-5-5-4,4.3796
ghsarp-5-5-5,4.3966
ghsarp-5-5-6,10.5777
ghsarp-5-5-7,7.8778
ghsarp-5-5-8,14.4334
ghsarp-5-5-9,7.2091
ghsarp-5-6-0,-3.63529999999999
ghsarp-5-6-1,5.0425
ghsarp-5-6-2,12.6925
ghsarp-5-6-3,6.1538
ghsarp-5-6-4,5.0409
ghsarp-5-6-5,14.2582
ghsarp-5-6-6,12.7548
ghsarp-5-6-7,11.3219
ghsarp-5-6-8,0.751100000000001
ghsarp-5-6-9,-2.1117
ghsarp-5-7-0,5.1344
ghsarp-5-7-1,8.5142
ghsarp-5-7-2,1.3007
ghsarp-5-7-3,8.4476
ghsarp-5-7-4,0.8752
ghsarp-5-7-5,-5.5871
ghsarp-5-7-6,8.0554
ghsarp-5-7-7,-4.0432
ghsarp-5-7-8,-3.4657
ghsarp-5-7-9,10.2682
ghsarp-5-8-0,-2.3005
ghsarp-5-8-1,0.928599999999999
ghsarp-5-8-2,6.8111
ghsarp-5-8-3,7.7133
ghsarp-5-8-4,-2.82839999999999
ghsarp-5-8-5,2.3276
ghsarp-5-8-6,4.5962
ghsarp-5-8-7,-0.917699999999996
ghsarp-5-8-8,5.8364
ghsarp-5-8-9,-0.6478
ghsarp-5-9-0,13.2112
ghsarp-5-9-1,2.2093
ghsarp-5-9-2,5.9731
ghsarp-5-9-3,8.0974
ghsarp-5-9-4,-2.3901
ghsarp-5-9-5,4.6713
ghsarp-5-9-6,1.8599
ghsarp-5-9-7,-1.3324
ghsarp-5-9-8,-1.4201
ghsarp-5-9-9,-6.2384
ghsarp-6-5-0,2.9989
ghsarp-6-5-1,8.6743
ghsarp-6-5-2,19.7125
ghsarp-6-5-3,4.5851
ghsarp-6-5-4,17.2969
ghsarp-6-5-5,14.2746
ghsarp-6-5-6,2.61340000000001
ghsarp-6-5-7,14.9394
ghsarp-6-5-8,14.2985
ghsarp-6-5-9,4.2315
ghsarp-6-6-0,-0.0352999999999994
ghsarp-6-6-1,4.2582
ghsarp-6-6-2,7.7201
ghsarp-6-6-3,8.7092
ghsarp-6-6-4,10.5741
ghsarp-6-6-5,1.1026
ghsarp-6-6-6,4.9572
ghsarp-6-6-7,-8.5634
ghsarp-6-6-8,1.9286
ghsarp-6-6-9,4.02699999999999
ghsarp-6-7-0,17.5617
ghsarp-6-7-1,6.6505
ghsarp-6-7-2,7.8585
ghsarp-6-7-3,5.8667
ghsarp-6-7-4,1.5494
ghsarp-6-7-5,0.356899999999996
ghsarp-6-7-6,15.2102
ghsarp-6-7-7,6.4054
ghsarp-6-7-8,-0.718699999999998
ghsarp-6-7-9,5.4582
ghsarp-6-8-0,7.074
ghsarp-6-8-1,6.7253
ghsarp-6-8-2,9.7997
ghsarp-6-8-3,11.5685
ghsarp-6-8-4,7.9014
ghsarp-6-8-5,2.9122
ghsarp-6-8-6,6.9991
ghsarp-6-8-7,4.2366
ghsarp-6-8-8,0.190799999999996
ghsarp-6-8-9,11.5858
ghsarp-6-9-0,5.6903
ghsarp-6-9-1,-1.6146
ghsarp-6-9-2,13.4025
ghsarp-6-9-3,-1.2058
ghsarp-6-9-4,9.4978
ghsarp-6-9-5,-1.1069
ghsarp-6-9-6,6.3977
ghsarp-6-9-7,-2.6947
ghsarp-6-9-8,-5.308
ghsarp-6-9-9,4.5128
ghsarp-7-5-0,8.7856
ghsarp-7-5-1,12.5012
ghsarp-7-5-2,5.4041
ghsarp-7-5-3,14.3402
ghsarp-7-5-4,15.196
ghsarp-7-5-5,1.3048
ghsarp-7-5-6,10.062
ghsarp-7-5-7,-6.024
ghsarp-7-5-8,9.0858
ghsarp-7-5-9,8.0168
ghsarp-7-6-0,6.2287
ghsarp-7-6-1,11.1664
ghsarp-7-6-2,13.9605
ghsarp-7-6-3,26.4755
ghsarp-7-6-4,10.7828
ghsarp-7-6-5,0.403099999999995
ghsarp-7-6-6,10.7423
ghsarp-7-6-7,5.4788
ghsarp-7-6-8,7.1703
ghsarp-7-6-9,0.845200000000006
ghsarp-7-7-0,5.6259
ghsarp-7-7-1,9.899
ghsarp-7-7-2,19.2909
ghsarp-7-7-3,17.877
ghsarp-7-7-4,4.0232
ghsarp-7-7-5,6.2589
ghsarp-7-7-6,16.0413
ghsarp-7-7-7,6.3858
ghsarp-7-7-8,11.1061
ghsarp-7-7-9,9.9728
ghsarp-7-8-0,7.8914
ghsarp-7-8-1,0.618000000000002
ghsarp-7-8-2,14.8458
ghsarp-7-8-3,3.6567
ghsarp-7-8-4,0.0465000000000018
ghsarp-7-8-5,-5.2099
ghsarp-7-8-6,7.3872
ghsarp-7-8-7,-6.1992
ghsarp-7-8-8,-11.8684
ghsarp-7-8-9,12.7046
ghsarp-8-5-0,13.3169
ghsarp-8-5-1,15.2469
ghsarp-8-5-2,16.644
ghsarp-8-5-3,16.0616
ghsarp-8-5-4,25.7583
ghsarp-8-5-5,5.0995
ghsarp-8-5-6,14.2515
ghsarp-8-5-7,18.0677
ghsarp-8-5-8,23.1681
ghsarp-8-5-9,9.8619
ghsarp-8-6-0,3.6159
ghsarp-8-6-1,11.1509
ghsarp-8-6-2,16.9951
ghsarp-8-6-3,18.602
ghsarp-8-6-4,10.1064
ghsarp-8-6-5,4.2448
ghsarp-8-6-6,18.4807
ghsarp-8-6-7,11.5444
