
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-5-A-1,10,5,5,72.159,0,71.4442,3,0.23,0.714819,Optimal,0.714819,0.714819,0
 sarp-10-5-A-2,10,5,5,65.0358,0,65.3088,3,0.15,-0.273038,Optimal,-0.273038,-0.273038,-0
 sarp-10-5-B-1,10,5,5,69.6969,0,64.2677,3,0.12,5.4292,Optimal,5.4292,5.4292,0
 sarp-10-5-B-2,10,5,5,91.2047,0,58.9578,5,0.04,32.2469,Optimal,32.2469,32.2469,0
 sarp-10-5-C-1,10,5,5,206.796,0,134.055,4,0.32,72.7406,Optimal,72.7406,72.7406,0
 sarp-10-5-C-2,10,5,5,150.234,0,87.989,4,0.03,62.2445,Optimal,62.2445,62.2445,0
 sarp-5-10-A-1,5,10,5,32.8861,0,27.307,3,0.01,5.57909,Optimal,5.57909,5.57909,0
 sarp-5-10-A-2,5,10,5,29.1371,0,26.5983,2,0.01,2.53883,Optimal,2.53883,2.53883,0
 sarp-5-10-B-1,5,10,5,36.5976,0,42.1368,3,0.02,-5.53923,Optimal,-5.53923,-5.53923,-0
 sarp-5-10-B-2,5,10,5,33.8744,0,28.4161,2,0.02,5.45831,Optimal,5.45831,5.45831,0
 sarp-5-10-C-1,5,10,5,76.6583,0,48.8129,3,0.01,27.8455,Optimal,27.8455,27.8455,0
 sarp-5-10-C-2,5,10,5,53.7587,0,33.1251,3,0.02,20.6336,Optimal,20.6336,20.6336,0
 sarp-5-5-A-1,5,5,5,39.1782,0,34.3372,3,0.01,4.84107,Optimal,4.84107,4.84107,0
 sarp-5-5-A-2,5,5,5,36.4262,0,35.8008,3,0.01,0.625398,Optimal,0.625398,0.625398,0
 sarp-5-5-B-1,5,5,5,53.329,0,29.482,3,0.01,23.847,Optimal,23.847,23.847,0
 sarp-5-5-B-2,5,5,5,59.1391,0,41.799,2,0,17.3401,Optimal,17.3401,17.3401,0
 sarp-5-5-C-1,5,5,5,92.2634,0,60.2581,2,0,32.0053,Optimal,32.0053,32.0053,0
 sarp-5-5-C-2,5,5,5,83.2915,0,50.3594,3,0.01,32.9321,Optimal,32.9321,32.9321,0
 sarp-5-6-A-1,5,6,5,27.9164,0,35.7438,2,0,-7.8274,Optimal,-7.8274,-7.8274,-0
 sarp-5-6-A-2,5,6,5,36.3994,0,45.0127,2,0,-8.61331,Optimal,-8.61331,-8.61331,-0
 sarp-5-6-B-1,5,6,5,33.729,0,38.9227,3,0.02,-5.19372,Optimal,-5.19372,-5.19372,-0
 sarp-5-6-B-2,5,6,5,47.4708,0,42.0177,3,0.01,5.45308,Optimal,5.45308,5.45308,0
 sarp-5-6-C-1,5,6,5,61.9534,0,40.8639,2,0.01,21.0895,Optimal,21.0895,21.0895,0
 sarp-5-6-C-2,5,6,5,94.7323,0,58.3401,3,0.01,36.3922,Optimal,36.3922,36.3922,0
 sarp-5-7-A-1,5,7,5,34.2298,0,31.2427,2,0.01,2.98707,Optimal,2.98707,2.98707,0
 sarp-5-7-A-2,5,7,5,34.4257,0,29.7174,2,0.01,4.70827,Optimal,4.70827,4.70827,0
 sarp-5-7-B-1,5,7,5,44.7801,0,55.3844,2,0,-10.6042,Optimal,-10.6042,-10.6042,-0
 sarp-5-7-B-2,5,7,5,43.9843,0,35.0279,2,0,8.95641,Optimal,8.95641,8.95641,0
 sarp-5-7-C-1,5,7,5,77.9351,0,52.1679,3,0.01,25.7671,Optimal,25.7671,25.7671,0
 sarp-5-7-C-2,5,7,5,105.242,0,54.7718,3,0.01,50.4699,Optimal,50.4699,50.4699,0
 sarp-5-8-A-1,5,8,5,34.6194,0,32.1821,3,0.01,2.43734,Optimal,2.43734,2.43734,0
 sarp-5-8-A-2,5,8,5,34.6291,0,16.0782,4,0.01,18.5508,Optimal,18.5508,18.5508,0
 sarp-5-8-B-1,5,8,5,40.2661,0,38.4099,2,0.01,1.85617,Optimal,1.85617,1.85617,0
 sarp-5-8-B-2,5,8,5,47.1449,0,36.1613,3,0.01,10.9836,Optimal,10.9836,10.9836,0
 sarp-5-8-C-1,5,8,5,97.393,0,76.8985,2,0,20.4945,Optimal,20.4945,20.4945,0
 sarp-5-8-C-2,5,8,5,83.1511,0,64.165,2,0,18.9861,Optimal,18.9861,18.9861,0
 sarp-5-9-A-1,5,9,5,34.3995,0,30.8106,3,0.01,3.58885,Optimal,3.58885,3.58885,0
 sarp-5-9-A-2,5,9,5,30.0809,0,25.6936,2,0,4.38727,Optimal,4.38727,4.38727,0
 sarp-5-9-B-1,5,9,5,43.9083,0,28.7977,4,0.01,15.1107,Optimal,15.1107,15.1107,0
 sarp-5-9-B-2,5,9,5,46.687,0,52.9317,2,0.01,-6.2447,Optimal,-6.2447,-6.2447,-0
 sarp-5-9-C-1,5,9,5,57.437,0,46.4307,2,0.01,11.0062,Optimal,11.0062,11.0062,0
 sarp-5-9-C-2,5,9,5,100.391,0,69.1353,3,0.02,31.2561,Optimal,31.2561,31.2561,0
 sarp-6-5-A-1,6,5,5,47.0798,0,42.0977,3,0.01,4.98214,Optimal,4.98214,4.98214,0
 sarp-6-5-A-2,6,5,5,50.4121,0,40.5783,2,0.02,9.8338,Optimal,9.8338,9.8338,0
 sarp-6-5-B-1,6,5,5,55.0089,0,39.4619,2,0,15.547,Optimal,15.547,15.547,0
 sarp-6-5-B-2,6,5,5,61.3459,0,60.3144,2,0,1.03156,Optimal,1.03156,1.03156,0
 sarp-6-5-C-1,6,5,5,94.8569,0,65.6533,3,0.01,29.2037,Optimal,29.2037,29.2037,0
 sarp-6-5-C-2,6,5,5,97.3768,0,69.169,3,0.1,28.2078,Optimal,28.2078,28.2078,0
 sarp-6-6-A-1,6,6,6,41.3483,0,40.9952,2,0.02,0.353029,Optimal,0.353029,0.353029,0
 sarp-6-6-A-2,6,6,6,50.8067,0,40.7739,4,0.02,10.0328,Optimal,10.0328,10.0328,0
 sarp-6-6-B-1,6,6,6,54.8265,0,43.9741,3,0.02,10.8524,Optimal,10.8524,10.8524,0
 sarp-6-6-B-2,6,6,6,61.2349,0,42.1685,4,0.02,19.0664,Optimal,19.0664,19.0664,0
 sarp-6-6-C-1,6,6,6,69.1683,0,47.7245,3,0.03,21.4438,Optimal,21.4438,21.4438,0
 sarp-6-6-C-2,6,6,6,110.733,0,60.5932,4,0.01,50.1398,Optimal,50.1398,50.1398,0
 sarp-6-7-A-1,6,7,6,40.9467,0,33.3099,2,0.01,7.63674,Optimal,7.63674,7.63674,0
 sarp-6-7-A-2,6,7,6,34.7485,0,50.8335,2,0.01,-16.0851,Optimal,-16.0851,-16.0851,-0
 sarp-6-7-B-1,6,7,6,51.7411,0,41.921,3,0.02,9.82003,Optimal,9.82003,9.82003,0
 sarp-6-7-B-2,6,7,6,51.3885,0,39.8779,3,0.02,11.5106,Optimal,11.5106,11.5106,0
 sarp-6-7-C-1,6,7,6,107.987,0,66.8471,3,0.01,41.1404,Optimal,41.1404,41.1404,0
 sarp-6-7-C-2,6,7,6,88.4324,0,61.8985,4,0.02,26.5339,Optimal,26.5339,26.5339,0
 sarp-6-8-A-1,6,8,6,36.3885,0,25.8629,3,0.02,10.5256,Optimal,10.5256,10.5256,0
 sarp-6-8-A-2,6,8,6,42.8673,0,48.4412,2,0,-5.57383,Optimal,-5.57383,-5.57383,-0
 sarp-6-8-B-1,6,8,6,49.8816,0,45.7313,2,0.01,4.1503,Optimal,4.1503,4.1503,0
 sarp-6-8-B-2,6,8,6,42.7325,0,45.6423,2,0,-2.90985,Optimal,-2.90985,-2.90985,-0
 sarp-6-8-C-1,6,8,6,100.239,0,72.8439,3,0.02,27.395,Optimal,27.395,27.395,0
 sarp-6-8-C-2,6,8,6,95.3289,0,63.2419,2,0.01,32.087,Optimal,32.087,32.087,0
 sarp-6-9-A-1,6,9,6,42.3611,0,35.5071,3,0.01,6.85402,Optimal,6.85402,6.85402,0
 sarp-6-9-A-2,6,9,6,37.8352,0,46.6594,3,0.02,-8.82421,Optimal,-8.82421,-8.82421,-0
 sarp-6-9-B-1,6,9,6,52.6092,0,55.2135,3,0.03,-2.60427,Optimal,-2.60427,-2.60427,-0
 sarp-6-9-B-2,6,9,6,51.8123,0,46.3997,3,0.02,5.41255,Optimal,5.41255,5.41255,0
 sarp-6-9-C-1,6,9,6,121.636,0,87.0093,2,0,34.6268,Optimal,34.6268,34.6268,0
 sarp-6-9-C-2,6,9,6,115.849,0,68.0424,4,0.02,47.8062,Optimal,47.8062,47.8062,0
 sarp-7-5-A-1,7,5,5,43.0227,0,42.1649,3,0.02,0.857816,Optimal,0.857816,0.857816,0
 sarp-7-5-A-2,7,5,5,47.5994,0,40.9556,3,0.02,6.64379,Optimal,6.64379,6.64379,0
 sarp-7-5-B-1,7,5,5,58.3317,0,48.1487,3,0.02,10.183,Optimal,10.183,10.183,0
 sarp-7-5-B-2,7,5,5,56.3247,0,42.7986,3,0.02,13.5262,Optimal,13.5262,13.5262,0
 sarp-7-5-C-1,7,5,5,97.5561,0,62.3624,3,0.01,35.1938,Optimal,35.1938,35.1938,0
 sarp-7-5-C-2,7,5,5,123.028,0,67.4401,4,0.04,55.5874,Optimal,55.5874,55.5874,0
 sarp-7-6-A-1,7,6,6,38.4559,0,30.0252,4,0.02,8.43078,Optimal,8.43078,8.43078,0
 sarp-7-6-A-2,7,6,6,46.4121,0,43.9215,3,0.04,2.4906,Optimal,2.4906,2.4906,0
 sarp-7-6-B-1,7,6,6,56.5075,0,46.712,3,0.02,9.7955,Optimal,9.7955,9.7955,0
 sarp-7-6-B-2,7,6,6,55.0431,0,45.0115,3,0.03,10.0315,Optimal,10.0315,10.0315,0
 sarp-7-6-C-1,7,6,6,121.361,0,73.0886,4,0.02,48.2726,Optimal,48.2726,48.2726,0
 sarp-7-6-C-2,7,6,6,131.765,0,74.0745,4,0.03,57.6901,Optimal,57.6901,57.6901,0
 sarp-7-7-A-1,7,7,7,45.7875,0,45.9236,3,0.02,-0.136059,Optimal,-0.136059,-0.136059,-0
 sarp-7-7-A-2,7,7,7,49.8952,0,28.7173,3,0.01,21.1779,Optimal,21.1779,21.1779,0
 sarp-7-7-B-1,7,7,7,58.4154,0,44.6299,3,0.02,13.7855,Optimal,13.7855,13.7855,0
 sarp-7-7-B-2,7,7,7,60.8586,0,47.73,2,0.01,13.1286,Optimal,13.1286,13.1286,0
 sarp-7-7-C-1,7,7,7,111.674,0,75.9431,3,0.02,35.7309,Optimal,35.7309,35.7309,0
 sarp-7-7-C-2,7,7,7,98.3848,0,58.3838,3,0.02,40.0009,Optimal,40.0009,40.0009,0
 sarp-7-8-A-1,7,8,7,47.5086,0,38.8299,2,0.01,8.67872,Optimal,8.67872,8.67872,0
 sarp-7-8-A-2,7,8,7,46.3664,0,33.5635,2,0.01,12.8029,Optimal,12.8029,12.8029,0
 sarp-7-8-B-1,7,8,7,63.1488,0,43.6203,3,0.02,19.5286,Optimal,19.5286,19.5286,0
 sarp-7-8-B-2,7,8,7,51.181,0,45.3358,3,0.03,5.84522,Optimal,5.84522,5.84522,0
 sarp-7-8-C-1,7,8,7,102.946,0,76.562,3,0.02,26.3844,Optimal,26.3844,26.3844,0
 sarp-7-8-C-2,7,8,7,121.122,0,77.5899,3,0.07,43.5318,Optimal,43.5318,43.5318,0
 sarp-8-5-A-1,8,5,5,51.8307,0,46.6269,3,0.01,5.20386,Optimal,5.20386,5.20386,0
 sarp-8-5-A-2,8,5,5,53.0832,0,48.3514,3,0.03,4.73183,Optimal,4.73183,4.73183,0
 sarp-8-5-B-1,8,5,5,76.3658,0,50.4241,3,0.03,25.9417,Optimal,25.9417,25.9417,0
 sarp-8-5-B-2,8,5,5,72.4368,0,42.2408,4,0.02,30.1961,Optimal,30.1961,30.1961,0
