
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 ghsarp-10-5-0,10,5,5,88.813,0,68.8224,3,0.16,19.9906,Optimal,19.9906,19.9906,0
 ghsarp-10-5-1,10,5,5,97.5057,0,52.7468,5,0.03,44.7589,Optimal,44.7589,44.7589,0
 ghsarp-10-5-2,10,5,5,83.8348,0,67.4877,4,0.14,16.3472,Optimal,16.3472,16.3472,0
 ghsarp-10-5-3,10,5,5,68.2302,0,50.4098,3,0.27,17.8204,Optimal,17.8204,17.8204,0
 ghsarp-10-5-4,10,5,5,64.2532,0,48.3534,4,0.1,15.8998,Optimal,15.8998,15.8998,0
 ghsarp-10-5-5,10,5,5,83.1502,0,60.1035,4,0.11,23.0467,Optimal,23.0467,23.0467,0
 ghsarp-10-5-6,10,5,5,83.2041,0,52.9574,4,0.13,30.2467,Optimal,30.2467,30.2467,0
 ghsarp-10-5-7,10,5,5,88.1685,0,54.9051,5,0.07,33.2634,Optimal,33.2634,33.2634,0
 ghsarp-10-5-8,10,5,5,89.5018,0,50.5947,3,0.04,38.907,Optimal,38.907,38.907,0
 ghsarp-10-5-9,10,5,5,80.3333,0,59.7036,3,0.08,20.6298,Optimal,20.6298,20.6298,0
 ghsarp-5-10-0,5,10,5,55.268,0,38.8094,3,0.02,16.4586,Optimal,16.4586,16.4586,0
 ghsarp-5-10-1,5,10,5,48.7565,0,27.1706,2,0.01,21.5858,Optimal,21.5858,21.5858,0
 ghsarp-5-10-2,5,10,5,46.5942,0,46.0264,3,0.02,0.567766,Optimal,0.567766,0.567766,0
 ghsarp-5-10-3,5,10,5,33.1825,0,27.1142,4,0.01,6.06837,Optimal,6.06837,6.06837,0
 ghsarp-5-10-4,5,10,5,29.9652,0,29.5188,2,0.01,0.446411,Optimal,0.446411,0.446411,0
 ghsarp-5-10-5,5,10,5,38.99,0,25.9219,2,0.01,13.0681,Optimal,13.0681,13.0681,0
 ghsarp-5-10-6,5,10,5,45.9775,0,35.5183,3,0.03,10.4593,Optimal,10.4593,10.4593,0
 ghsarp-5-10-7,5,10,5,41.2946,0,25.9338,3,0.01,15.3608,Optimal,15.3608,15.3608,0
 ghsarp-5-10-8,5,10,5,45.8827,0,26.9874,3,0.02,18.8953,Optimal,18.8953,18.8953,0
