grubhub-02-0,tsp	16,314	0,404939550949914	0	0	0,0949222797927461	1,382	0	0	1,832
grubhub-02-1,tsp	14,788	0,379706390328152	0	0	0,0982901554404145	0,895	0	0	1,897
grubhub-02-2,tsp	15,226	0,382348877374784	0	0	0,0835233160621762	0,946	0	0	1,612
grubhub-02-3,tsp	15,498	0,375924006908463	0	0	0,0501554404145078	0,822	0	0	0,968
grubhub-02-4,tsp	14,773	0,375302245250432	0	0	0,0858549222797927	0,81	0	0	1,657
grubhub-02-5,tsp	16,885	0,410846286701209	0	0	0,0830569948186528	1,496	0	0	1,603
grubhub-02-6,tsp	14,44	0,366804835924007	0	0	0,0776165803108808	0,646	0	0	1,498
grubhub-02-7,tsp	14,969	0,387374784110535	0	0	0,111917098445596	1,043	0	0	2,16
grubhub-02-8,tsp	14,661	0,359758203799655	0	0	0,0450259067357513	0,51	0	0	0,869
grubhub-02-9,tsp	15,037	0,376804835924007	0	0	0,0766839378238342	0,839	0	0	1,48
grubhub-03-0,tsp	20,598	0,20433506044905	0,19713298791019	0,193506044905009	0,0896891191709845	0,727	0,588	0,518	1,731
grubhub-03-1,tsp	20,379	0,205474956822107	0,215112262521589	0,196200345423143	0,0660621761658031	0,749	0,935	0,57	1,275
grubhub-03-2,tsp	18,847	0	0,251744386873921	0,388048359240069	0,0649222797927461	0	1,642	1,056	1,253
grubhub-03-3,tsp	19,315	0,188376511226252	0,208169257340242	0,190293609671848	0,099740932642487	0,419	0,801	0,456	1,925
grubhub-03-4,tsp	20,156	0	0,257962003454231	0,392970639032815	0,0192227979274611	0	1,762	1,151	0,371
grubhub-03-5,tsp	17,491	0	0,392055267702936	0,394214162348877	0,074300518134715	0	4,35	1,175	1,434
grubhub-03-6,tsp	20,068	0,196148531951641	0,255215889464594	0,205578583765112	0,0514507772020725	0,569	1,709	0,751	0,993
grubhub-03-7,tsp	19,823	0,205371329879102	0,241018998272884	0,192780656303972	0,112176165803109	0,747	1,435	0,504	2,165
grubhub-03-8,tsp	17,514	0	0,290345423143351	0,369240069084629	0,0278756476683938	0	2,387	0,693	0,538
grubhub-03-9,tsp	19,359	0,193765112262522	0,263246977547496	0,190345423143351	0,099119170984456	0,523	1,864	0,457	1,913
grubhub-04-0,tsp	28,085	0,375613126079447	0,276096718480138	0,223246977547496	0,0953886010362694	0,816	2,112	1,092	1,841
grubhub-04-1,tsp	27,614	0	0,256770293609672	0,58839378238342	0,0503108808290155	0	1,739	1,706	0,971
grubhub-04-2,tsp	24,733	0	0,362417962003454	0,561865284974093	0,0628497409326425	0	3,778	1,194	1,213
grubhub-04-3,tsp	26,53	0,395561312607945	0,252003454231433	0,186718480138169	0,0893782383419689	1,201	1,647	0,387	1,725
grubhub-04-4,tsp	28,712	0,40405872193437	0,227962003454231	0,206096718480138	0,143264248704663	1,365	1,183	0,761	2,765
grubhub-04-5,tsp	27,29	0,400120898100173	0,235060449050086	0,202210708117444	0,156839378238342	1,289	1,32	0,686	3,027
grubhub-04-6,tsp	27,824	0,399913644214162	0,230604490500864	0,179671848013817	0,141968911917098	1,285	1,234	0,251	2,74
grubhub-04-7,tsp	25,501	0,361416234887737	0,257288428324698	0,204231433506045	0,122849740932642	0,542	1,749	0,725	2,371
grubhub-04-8,tsp	26,939	0,195474956822107	0,320189982728843	0,39006908462867	0,0359067357512953	0,556	2,963	1,095	0,693
grubhub-04-9,tsp	27,048	0	0,301122625215889	0,562331606217617	0,0293264248704663	0	2,595	1,203	0,566
grubhub-05-0,tsp	34,705	0,396753022452504	0,324024179620035	0,390535405872193	0,103937823834197	1,224	3,037	1,104	2,006
grubhub-05-1,tsp	35,079	0,554352331606218	0,213298791018998	0,200449050086356	0,123730569948187	1,049	0,9	0,652	2,388
grubhub-05-2,tsp	33,135	0,343177892918826	0,274905008635579	0,385405872193437	0,0889637305699482	0,19	2,089	1,005	1,717
grubhub-05-3,tsp	36,765	0,582279792746114	0,189775474956822	0,193039723661485	0,140932642487047	1,588	0,446	0,509	2,72
grubhub-05-4,tsp	35,589	0,37706390328152	0,273091537132988	0,392193436960276	0,0975647668393782	0,844000000000001	2,054	1,136	1,883
grubhub-05-5,tsp	34,536	0,579274611398964	0,203972366148532	0,185215889464594	0,170984455958549	1,53	0,72	0,358	3,3
grubhub-05-6,tsp	35,642	0,581139896373057	0,280759930915371	0,191588946459413	0,0916580310880829	1,566	2,202	0,481	1,769
grubhub-05-7,tsp	34,248	0,567668393782383	0,236200345423143	0,174645941278066	0,146735751295337	1,306	1,342	0,154	2,832
grubhub-05-8,tsp	34,842	0,558497409326425	0,237599309153713	0,196873920552677	0,115699481865285	1,129	1,369	0,583	2,233
grubhub-05-9,tsp	31,419	0,566839378238342	0,247806563039724	0,17552677029361	0,195025906735751	1,29	1,566	0,171	3,764
grubhub-06-0,tsp	39,406	0,194697754749568	0,565354058721934	0,594300518134715	0,0503108808290155	0,541	4,478	1,82	0,971
grubhub-06-1,tsp	40,133	0,396753022452504	0,496338514680484	0,358877374784111	0,0567875647668394	1,224	3,146	0,493	1,096
grubhub-06-2,tsp	41,119	0,405354058721934	0,494110535405872	0,394887737478411	0,172435233160622	1,39	3,103	1,188	3,328
grubhub-06-3,tsp	40,258	0,182158894645941	0,471934369602763	0,599067357512953	0,076580310880829	0,299	2,675	1,912	1,478
grubhub-06-4,tsp	40,518	0,183609671848014	0,538255613126079	0,599533678756477	0,097979274611399	0,327	3,955	1,921	1,891
grubhub-06-5,tsp	40,986	0,390690846286701	0,497737478411053	0,378411053540587	0,17720207253886	1,107	3,173	0,87	3,42
grubhub-06-6,tsp	38,869	0	0,531986183074266	0,764438687392055	0,095440414507772	0	3,834	1,887	1,842
grubhub-06-7,tsp	43,575	0,402607944732297	0,538255613126079	0,402556131260794	0,179326424870466	1,337	3,955	1,336	3,461
grubhub-06-8,tsp	38,601	0,187910189982729	0,546338514680484	0,569740932642487	0,155233160621762	0,41	4,111	1,346	2,996
grubhub-06-9,tsp	40,837	0,382037996545769	0,492711571675302	0,384006908462867	0,159740932642487	0,94	3,076	0,978	3,083
grubhub-07-0,tsp	50,664	0,397374784110535	0,444991364421416	0,589326424870466	0,133419689119171	1,236	2,155	1,724	2,575
grubhub-07-1,tsp	48,404	0,583575129533679	0,466183074265976	0,370172711571675	0,104663212435233	1,613	2,564	0,711	2,02
grubhub-07-2,tsp	47,227	0	0,588929188255613	0,976908462867012	0,0740414507772021	0	4,933	2,771	1,429
grubhub-07-3,tsp	45,791	0,393281519861831	0,622141623488774	0,601139896373057	0,152020725388601	1,157	5,574	1,952	2,934
grubhub-07-4,tsp	48,111	0	0,556390328151986	0,951416234887737	0,032279792746114	0	4,305	2,279	0,623
grubhub-07-5,tsp	48,201	0,207599309153713	0,584576856649396	0,776977547495682	0,103367875647668	0,79	4,849	2,129	1,995
grubhub-07-6,tsp	47,727	0	0,543747841105354	0,935613126079447	0,0454922279792746	0	4,061	1,974	0,878
grubhub-07-7,tsp	50,316	0,194490500863558	0,605094991364421	0,78832469775475	0,102383419689119	0,537	5,245	2,348	1,976
grubhub-07-8,tsp	50,269	0,610621761658031	0,525613126079447	0,386390328151986	0,144715025906736	2,135	3,711	1,024	2,793
grubhub-07-9,tsp	46,92	0,386753022452504	0,521934369602763	0,55839378238342	0,153886010362694	1,031	3,64	1,127	2,97
grubhub-08-0,tsp	55,182	0,796873920552677	0,405768566493955	0,36426597582038	0,281036269430052	2,513	1,398	0,597	5,424
grubhub-08-1,tsp	57,35	0,803765112262522	0,433385146804836	0,402193436960276	0,310051813471503	2,646	1,931	1,329	5,984
grubhub-08-2,tsp	53,404	0,567823834196891	0,452607944732297	0,552901554404145	0,13720207253886	1,309	2,302	1,021	2,648
grubhub-08-3,tsp	54,987	0,792469775474957	0,443022452504318	0,364421416234888	0,245284974093264	2,428	2,117	0,6	4,734
grubhub-08-4,tsp	53,077	0,733039723661485	0,459602763385147	0,381416234887737	0,219326424870466	1,281	2,437	0,928	4,233
grubhub-08-5,tsp	58,191	0,808013816925734	0,490120898100173	0,416701208981002	0,181139896373057	2,728	3,026	1,609	3,496
grubhub-08-6,tsp	50,884	0,751692573402418	0,5926597582038	0,385198618307427	0,189067357512953	1,641	5,005	1,001	3,649
grubhub-08-7,tsp	59,509	0,765630397236615	0,5386701208981	0,393903281519862	0,232694300518135	1,91	3,963	1,169	4,491
grubhub-08-8,tsp	56,139	0,580466321243523	0,57727115716753	0,567461139896373	0,09139896373057	1,553	4,708	1,302	1,764
grubhub-08-9,tsp	54,807	0	0,591934369602763	1,16715025906736	0,0356476683937824	0	4,991	3,226	0,688
grubhub-09-0,tsp	57,667	0,390898100172712	0,740984455958549	0,760967184801382	0,20979274611399	1,111	4,651	1,82	4,049
grubhub-09-1,tsp	56,691	0,369395509499136	0,706010362694301	0,710708117443869	0,123367875647668	0,696	3,976	0,85	2,381
grubhub-09-2,tsp	60,012	0,593471502590674	0,654455958549223	0,581917098445596	0,229015544041451	1,804	2,981	1,581	4,42
grubhub-09-3,tsp	58,905	0,18853195164076	0,814455958549223	0,991778929188255	0,190777202072539	0,422	6,069	3,058	3,682
grubhub-09-4,tsp	57,492	0,378981001727116	0,703108808290155	0,746511226252159	0,214611398963731	0,881	3,92	1,541	4,142
grubhub-09-5,tsp	60,311	0,200708117443869	0,717564766839378	0,95307426597582	0,110984455958549	0,657	4,199	2,311	2,142
grubhub-09-6,tsp	59,352	0,57740932642487	0,720777202072539	0,568756476683938	0,178860103626943	1,494	4,261	1,327	3,452
grubhub-09-7,tsp	59,832	0,604507772020725	0,690310880829016	0,563886010362694	0,216424870466321	2,017	3,673	1,233	4,177
grubhub-09-8,tsp	59,931	0,3786701208981	0,704766839378238	0,732884283246978	0,123626943005181	0,875	3,952	1,278	2,386
grubhub-09-9,tsp	61,58	0,607512953367876	0,724663212435233	0,570466321243523	0,197668393782383	2,075	4,336	1,36	3,815
grubhub-10-0,tsp	70,525	0,213246977547496	0,846839378238342	1,16243523316062	0,153834196891192	0,899	6,694	3,135	2,969
grubhub-10-1,tsp	68,198	0,759309153713299	0,657512953367876	0,57860103626943	0,220362694300518	1,788	3,04	1,517	4,253
grubhub-10-2,tsp	67,63	0,207702936096718	0,756165803108808	1,11694300518135	0,112487046632124	0,792	4,944	2,257	2,171
grubhub-10-3,tsp	63,88	0,775993091537133	0,651191709844559	0,538911917098446	0,276321243523316	2,11	2,918	0,751	5,333
grubhub-10-4,tsp	74,138	0,211122625215889	0,824715025906736	1,19025906735751	0,0549740932642487	0,858	6,267	3,672	1,061
grubhub-10-5,tsp	65,229	0	0,925492227979275	1,35397236614853	0,0737823834196891	0	8,212	3,615	1,424
grubhub-10-6,tsp	67,072	0,393022452504318	0,744248704663212	0,95006908462867	0,132694300518135	1,152	4,714	2,253	2,561
grubhub-10-7,tsp	66,203	0	0,90740932642487	1,29563039723661	0,0339378238341969	0	7,863	2,489	0,655
grubhub-10-8,tsp	65,647	0,187443868739206	0,886424870466321	1,1880310880829	0,143575129533679	0,401	7,458	3,629	2,771
grubhub-10-9,tsp	67,507	0,39126079447323	0,776321243523316	0,933385146804836	0,0952849740932642	1,118	5,333	1,931	1,839
