
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-13-0.tsp ,1.95967,2.10081,1.36569,3.29317,6.27797,17.0027,32,6.12398,6.56504,4.26778,10.2912,19.6186,53.1334
grubhub-13-1.tsp ,2.32846,2.28862,1.47398,3.57073,8.92561,5.4126,24,9.7019,9.53591,6.1416,14.878,37.19,22.5525
grubhub-13-2.tsp ,2.51659,1.98927,1.24585,2.46585,18.7251,5.05732,32,7.86433,6.21646,3.89329,7.70579,58.516,15.8041
grubhub-13-3.tsp ,2.55171,1.57366,1.21171,3.27902,13.1627,10.2212,32,7.97409,4.91768,3.78659,10.247,41.1334,31.9413
grubhub-13-4.tsp ,2.33577,2.32911,1.51301,2.22976,9.1939,6.39846,24,9.73238,9.70461,6.3042,9.29065,38.3079,26.6602
grubhub-13-5.tsp ,3.18033,1.07285,0.621626,3.31512,26.4007,5.40943,40,7.95081,2.68211,1.55407,8.2878,66.0016,13.5236
grubhub-13-6.tsp ,2.43854,2.29854,1.10244,3.80195,24.9783,5.38024,40,6.09634,5.74634,2.7561,9.50488,62.4457,13.4506
grubhub-13-7.tsp ,2.31089,2.2335,1.73593,3.32683,15.3511,7.04171,32,7.22154,6.97967,5.4248,10.3963,47.9723,22.0053
grubhub-13-8.tsp ,2.69366,1.8278,1.09512,2.90585,16.6702,6.8074,32,8.41768,5.71189,3.42226,9.08079,52.0943,21.2731

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-13-0.tsp ,1.95967,1.67073,1.06146,2.62488,6.27797,10.4053,24,8.16531,6.96138,4.42276,10.937,26.1582,43.3554
grubhub-13-1.tsp ,1.56374,2.3935,1.74764,2.6678,10.7773,4.85,24,6.51558,9.9729,7.28184,11.1159,44.9055,20.2083
grubhub-13-2.tsp ,1.67642,2.75496,1.6213,2.11024,10.7563,13.0807,32,5.23882,8.60925,5.06657,6.59451,33.6136,40.8773
grubhub-13-3.tsp ,1.59057,1.95447,1.72667,2.85073,11.5185,12.3591,32,4.97053,6.10772,5.39583,8.90854,35.9952,38.6222
grubhub-13-4.tsp ,1.20146,2.83724,2.22504,2.03024,4.78805,10.918,24,5.0061,11.8218,9.271,8.45935,19.9502,45.4915
grubhub-13-5.tsp ,2.15187,1.54488,1.0761,3.13902,17.9715,6.11667,32,6.72459,4.82774,3.3628,9.80945,56.1608,19.1146
grubhub-13-6.tsp ,1.42715,2.95301,1.60325,3.35902,23.6115,7.0461,40,3.56789,7.38252,4.00813,8.39756,59.0287,17.6152
grubhub-13-7.tsp ,1.40976,3.26407,2.24553,2.94634,7.46463,6.66967,24,5.87398,13.6003,9.35637,12.2764,31.1026,27.7903
grubhub-13-8.tsp ,1.72764,2.31008,1.66959,2.10195,11.1939,12.9968,32,5.39888,7.219,5.21748,6.5686,34.9809,40.6151
