
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-15-10-A-1.txt ,15,10,0,82.6266,0,88.0067,5,7194.88,-5.38004,Feasible,-5.38004,27.5178,119.551

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-15-10-A-1.txt ,15,10,9,82.6266,82.4213,133.903,6,7196.99,31.1449,Feasible,31.1449,47.4316,34.3373
sarp-15-10-A-2.txt ,15,10,0,76.8108,0,51.3151,5,7194.54,25.4957,Feasible,25.4957,58.7186,56.5799
sarp-15-10-A-2.txt ,15,10,9,76.8108,74.567,86.8086,6,7198.66,64.5692,Feasible,64.5692,68.8889,6.27045
sarp-15-10-A-3.txt ,15,10,10,81.6091,89.5301,84.3009,13,851.96,86.8383,Optimal,86.8383,86.8464,0.00932681
sarp-15-10-A-4.txt ,15,10,0,74.3745,0,74.5361,5,7195.11,-0.161559,Feasible,-0.161559,17.4174,100.928
sarp-15-10-A-4.txt ,15,10,9,74.3745,66.701,118.551,6,7199.06,22.5244,Feasible,22.5244,26.6708,15.5467
sarp-15-10-B-1.txt ,15,10,0,82.3116,0,56.6242,5,7194.8,25.6873,Feasible,25.6873,59.7765,57.0278
sarp-15-10-B-1.txt ,15,10,9,82.3116,83.8715,104.19,6,3467.77,61.9935,Optimal,61.9935,61.9997,0.00998503
sarp-15-10-B-2.txt ,15,10,0,81.9686,0,38.9925,6,7194.68,42.976,Feasible,42.976,60.3158,28.7484
sarp-15-10-B-2.txt ,15,10,7,81.9686,47.7802,64.0423,7,233.41,65.7065,Optimal,65.7065,65.7089,0.00364456
sarp-15-10-B-4.txt ,15,10,0,89.5019,0,74.2807,6,7195.07,15.2211,Feasible,15.2211,31.0092,50.9142
sarp-15-10-B-4.txt ,15,10,10,89.5019,68.4984,121.686,7,2489.58,36.3145,Optimal,36.3145,36.3181,0.00994311
sarp-15-10-C-1.txt ,15,10,0,198.003,0,54.2842,6,7194.98,143.718,Feasible,143.718,202.655,29.0824
sarp-15-10-C-1.txt ,15,10,10,198.003,110.083,115.999,7,7197.9,192.087,Feasible,192.087,213.688,10.1089
sarp-15-10-C-2.txt ,15,10,0,181.469,0,67.0519,5,7197.08,114.417,Feasible,114.417,221.052,48.2398
sarp-15-10-C-2.txt ,15,10,10,181.469,158.079,128.626,6,7196.87,210.921,Feasible,210.921,223.759,5.7373
sarp-15-10-C-3.txt ,15,10,0,204.195,0,67.8426,5,7195.09,136.352,Feasible,136.352,207.926,34.4228
sarp-15-10-C-3.txt ,15,10,10,204.195,128.051,122.679,6,7196.49,209.568,Feasible,209.568,218.801,4.2197
sarp-15-10-C-4.txt ,15,10,0,183.12,0,50.7838,7,7194.21,132.336,Feasible,132.336,248.524,46.7512
sarp-15-10-C-4.txt ,15,10,10,183.12,167.649,108.841,8,7197.96,241.929,Feasible,241.929,250.466,3.40845

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-15-10-A-1.txt ,15,10,10,82.6266,92.2135,104.712,7,7195.65,70.1277,Feasible,70.1277,96.3746,27.2343
sarp-15-10-A-2.txt ,15,10,10,76.8108,79.6157,88.5255,5,7193.44,67.9011,Feasible,67.9011,90.031,24.5803
sarp-15-10-A-3.txt ,15,10,10,81.6091,89.5301,81.6874,13,7198.74,89.4518,Feasible,89.4518,94.3153,5.15664
sarp-15-10-A-4.txt ,15,10,10,74.3745,74.0036,107.081,6,7193.91,41.2968,Feasible,41.2968,71.4644,42.2135
sarp-15-10-B-1.txt ,15,10,10,82.3116,94.1704,93.051,6,7196.66,83.431,Feasible,83.431,101.285,17.6275
sarp-15-10-B-2.txt ,15,10,10,81.9686,72.8008,76.7019,6,7196.08,78.0675,Feasible,78.0675,83.8043,6.84547
sarp-15-10-B-4.txt ,15,10,10,89.5019,68.4984,103.477,6,7196.23,54.5234,Feasible,54.5234,77.2376,29.4082
sarp-15-10-C-1.txt ,15,10,10,198.003,110.083,106.894,7,7196.25,201.192,Feasible,201.192,237.37,15.2412
sarp-15-10-C-2.txt ,15,10,10,181.469,158.079,129.397,5,7196.54,210.15,Feasible,210.15,251.24,16.3549
sarp-15-10-C-3.txt ,15,10,10,204.195,128.051,111.58,6,7195.63,220.666,Feasible,220.666,249.984,11.728
sarp-15-10-C-4.txt ,15,10,10,183.12,167.649,121.373,7,7196.75,229.397,Feasible,229.397,277.407,17.3067
