 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-30-1,1.04612,1.62643,0,1.05159,3.72414,28.0901,43.6727,0,28.2372
 sfsarp-10-30-2,1.24914,1.57507,0,1.02461,3.84881,32.4551,40.9235,0,26.6214
 sfsarp-10-30-3,1.65507,2.19508,0,1.16989,5.02005,32.9692,43.7264,0,23.3045
 sfsarp-10-30-4,2.3499,1.89966,0,1.72696,5.97653,39.3189,31.7854,0,28.8957
 sfsarp-10-30-5,2.00091,2.39618,0,1.63876,6.03585,33.1504,39.6992,0,27.1505
 sfsarp-15-10-1,3.03048,2.71383,0,2.20739,7.9517,38.111,34.129,0,27.76
 sfsarp-15-10-2,2.42315,0,0,2.90105,5.32419,45.512,0,0,54.488
 sfsarp-15-10-3,1.35158,2.17288,0.644393,1.64111,5.80996,23.2632,37.3992,11.0912,28.2465
 sfsarp-15-10-4,2.3096,1.54254,0,1.80194,5.65407,40.8484,27.2819,0,31.8697
 sfsarp-15-10-5,2.23319,1.79064,0.2209,1.91174,6.15648,36.2739,29.0855,3.58809,31.0526
 sfsarp-15-15-1,1.68499,0,0,1.81078,3.49576,48.2008,0,0,51.7992
 sfsarp-15-15-2,3.52277,2.50988,0,1.58408,7.61674,46.2504,32.9522,0,20.7974
 sfsarp-15-15-3,2.104,2.61835,0,1.60581,6.32816,33.2482,41.3762,0,25.3756
 sfsarp-15-15-4,1.09621,1.52748,0.536536,1.64717,4.8074,22.8025,31.7736,11.1606,34.2633
 sfsarp-15-15-5,2.45515,1.7005,0,1.70979,5.86544,41.8579,28.9918,0,29.1503
 sfsarp-15-20-1,2.55088,2.02826,0.641038,1.81964,7.03982,36.235,28.8112,9.10588,25.8479
 sfsarp-15-20-2,1.93779,2.40638,0.648418,1.5877,6.5803,29.4484,36.5695,9.85393,24.1281
 sfsarp-15-20-3,2.26034,1.53917,0.335275,1.79726,5.93204,38.1039,25.9467,5.65194,30.2975
 sfsarp-15-20-4,1.41948,2.93046,0.528777,1.65083,6.52954,21.7393,44.88,8.09822,25.2825
 sfsarp-15-20-5,1.80769,2.09741,0,1.56446,5.46956,33.05,38.347,0,28.603
 sfsarp-15-30-1,1.91362,2.26116,0,2.08933,6.26411,30.5489,36.0971,0,33.354
 sfsarp-15-30-2,2.87716,3.18926,0,1.47591,7.54232,38.1468,42.2848,0,19.5683
 sfsarp-15-30-3,2.50096,2.22965,0.218679,1.55596,6.50525,38.4453,34.2746,3.36158,23.9185
 sfsarp-15-30-4,1.90867,2.42579,0.218018,1.31019,5.86268,32.5564,41.3769,3.71875,22.348
 sfsarp-15-30-5,3.93448,2.12485,0.0877235,1.90184,8.04889,48.8822,26.3993,1.08988,23.6286
 sfsarp-20-10-1,2.68235,2.04613,0,2.24428,6.97275,38.469,29.3446,0,32.1864
 sfsarp-20-10-2,2.52255,3.00592,0.613163,2.56935,8.71098,28.9583,34.5072,7.03897,29.4955
 sfsarp-20-10-3,2.88942,2.06095,0,2.33893,7.2893,39.6392,28.2736,0,32.0872
 sfsarp-20-10-4,2.84197,2.35685,0,2.72426,7.92309,35.8695,29.7467,0,34.3838
 sfsarp-20-10-5,2.3154,3.20747,0.610645,1.88788,8.02139,28.8652,39.9865,7.6127,23.5356
 sfsarp-20-15-1,4.36375,0,0,3.80133,8.16508,53.4441,0,0,46.5559
 sfsarp-20-15-2,2.41683,2.50365,0,2.42011,7.34059,32.9242,34.1069,0,32.9689
 sfsarp-20-15-3,2.12937,2.29821,0.889741,2.06068,7.37799,28.8611,31.1495,12.0594,27.93
 sfsarp-20-15-4,2.62062,3.08253,0.244076,2.77803,8.72526,30.0348,35.3288,2.79735,31.839
 sfsarp-20-15-5,2.68034,2.38149,0,2.31197,7.3738,36.3495,32.2967,0,31.3538
 sfsarp-20-20-1,2.3905,3.32823,2.07961,2.53377,10.3321,23.1366,32.2125,20.1277,24.5233
 sfsarp-20-20-2,2.2002,1.82421,0,2.22284,6.24725,35.2187,29.2002,0,35.5811
 sfsarp-20-20-3,2.32618,2.05135,0.617281,2.01995,7.01476,33.1611,29.2434,8.79973,28.7957
 sfsarp-20-20-4,3.04731,2.15914,0.19469,2.23702,7.63816,39.8959,28.2678,2.54892,29.2874
 sfsarp-20-20-5,2.38006,1.78985,0,2.35479,6.52471,36.4777,27.4319,0,36.0904
 sfsarp-20-30-1,2.18709,3.30691,0.727133,2.47304,8.69417,25.1558,38.036,8.36346,28.4448
 sfsarp-20-30-2,2.35532,2.71845,0.773413,2.30295,8.15014,28.8991,33.3547,9.48957,28.2566
 sfsarp-20-30-3,2.45328,2.35781,0.226837,2.48325,7.52118,32.6183,31.3489,3.01597,33.0168
 sfsarp-20-30-4,2.48064,3.22139,0.522418,2.61639,8.84084,28.0589,36.4376,5.90914,29.5944
 sfsarp-20-30-5,2.58519,2.82993,1.01852,2.19415,8.62778,29.9635,32.8002,11.8051,25.4312
 sfsarp-30-10-1,3.75836,2.26647,0.720779,4.63066,11.3763,33.0369,19.9228,6.33581,40.7045
 sfsarp-30-10-2,3.14089,2.68259,0.749045,3.36535,9.93788,31.6053,26.9936,7.53727,33.8639
 sfsarp-30-10-3,3.18113,3.32117,0.638221,3.53994,10.6805,29.7845,31.0958,5.9756,33.1441
 sfsarp-30-10-4,3.03603,3.02843,1.09882,4.38182,11.5451,26.2971,26.2313,9.51761,37.9539
 sfsarp-30-10-5,2.51636,3.51201,1.61531,3.56158,11.2053,22.4569,31.3425,14.4156,31.7849
