 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-20-A-1,0.811381,1.50022,0.520394,2.52886,5.36086,15.1353,27.9848,9.70728,47.1727
 sarp-10-20-A-2,0.556943,2.08739,0.764043,2.19149,5.59986,9.94566,37.2756,13.644,39.1347
 sarp-10-20-B-1,0.811573,1.88339,0.830184,2.03285,5.558,14.6019,33.8862,14.9367,36.5752
 sarp-10-20-B-2,1.57581,0,0,2.81195,4.38776,35.9139,0,0,64.0861
 sarp-10-20-C-1,1.2054,3.33282,2.82212,2.27845,9.6388,12.5057,34.5771,29.2788,23.6383
 sarp-10-20-C-2,1.92255,3.0193,2.81858,3.33015,11.0906,17.335,27.224,25.4142,30.0268
 sarp-10-30-A-1,0.34964,2.41796,0.795537,2.14981,5.71295,6.12013,42.3242,13.9252,37.6305
 sarp-10-30-A-2,0.768168,1.11493,0.533588,2.97699,5.39368,14.242,20.6711,9.89284,55.194
 sarp-10-30-B-1,0.684814,1.81457,0.695436,2.50997,5.70479,12.0042,31.8079,12.1904,43.9976
 sarp-10-30-B-2,0.594783,2.13781,0.944759,2.42392,6.10127,9.74851,35.0388,15.4846,39.7281
 sarp-10-30-C-1,1.59055,4.02299,2.2937,2.57143,10.4787,15.1789,38.3922,21.8892,24.5397
 sarp-10-30-C-2,1.37679,3.89733,2.8399,2.95454,11.0685,12.4387,35.2108,25.6573,26.6931
 sarp-20-15-A-1,1.53975,2.92439,1.14057,4.56529,10.17,15.1401,28.7551,11.2151,44.8897
 sarp-20-15-A-2,0.768305,3.37849,1.70531,3.27351,9.12561,8.41922,37.0221,18.687,35.8717
 sarp-20-15-B-1,1.36018,3.87166,1.77938,4.59101,11.6022,11.7235,33.3699,15.3365,39.5701
 sarp-20-15-B-2,1.77766,3.60022,1.34759,4.06132,10.7868,16.48,33.3762,12.493,37.6509
 sarp-20-15-C-1,7.6606,0,0,7.35939,15.02,51.0027,0,0,48.9973
 sarp-20-15-C-2,3.54181,4.5675,5.14754,4.22594,17.4828,20.2588,26.1257,29.4435,24.172
 sarp-20-20-A-1,1.54262,2.93161,1.07544,4.03507,9.58474,16.0945,30.5862,11.2204,42.0989
 sarp-20-20-A-2,2.45482,0,0,5.10356,7.55838,32.4781,0,0,67.5219
 sarp-20-20-B-1,1.77636,3.87952,1.25339,5.15984,12.0691,14.7182,32.1442,10.3851,42.7525
 sarp-20-20-B-2,2.8984,0,0,5.59065,8.48905,34.1428,0,0,65.8572
 sarp-20-20-C-1,3.13886,5.08196,4.51739,5.10527,17.8435,17.5911,28.4808,25.3168,28.6114
 sarp-20-20-C-2,2.47296,5.85652,5.16393,4.45555,17.949,13.7777,32.6287,28.7701,24.8234
