 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-10-1,0.712722,1.41006,0.496002,1.31901,3.9378,18.0995,35.8084,12.5959,33.4961
 sfsarp-10-10-2,0.57987,2.05012,0.595419,2.17808,5.40349,10.7314,37.9406,11.0192,40.3088
 sfsarp-10-10-3,0.41541,1.80216,0.865818,1.47124,4.55463,9.12062,39.5677,19.0096,32.3021
 sfsarp-10-10-4,0.438393,1.70769,0.652381,1.51997,4.31844,10.1517,39.5442,15.1069,35.1972
 sfsarp-10-10-5,0.958557,1.67312,0.943648,2.39577,5.9711,16.0533,28.0203,15.8036,40.1228
 sfsarp-10-15-1,0.486702,2.2151,0.759205,1.97177,5.43277,8.95863,40.7729,13.9745,36.294
 sfsarp-10-15-2,0.429402,1.7654,1.19178,1.55497,4.94155,8.68963,35.7256,24.1175,31.4672
 sfsarp-10-15-3,0.392897,1.58647,0.822729,1.29354,4.09564,9.59306,38.7355,20.088,31.5835
 sfsarp-10-15-4,0.179803,2.30709,1.64411,1.48513,5.61613,3.20154,41.0796,29.2748,26.444
 sfsarp-10-15-5,0.548701,1.33452,0.537568,1.14525,3.56603,15.3869,37.4231,15.0747,32.1154
 sfsarp-10-20-1,0.890876,2.15161,0.734074,1.81102,5.58758,15.9439,38.507,13.1376,32.4115
 sfsarp-10-20-2,0.756096,2.49777,0.85646,2.04785,6.15818,12.2779,40.5602,13.9077,33.2542
 sfsarp-10-20-3,0.885529,1.69173,1.20476,1.44474,5.22677,16.9422,32.3667,23.0498,27.6412
 sfsarp-10-20-4,0.755135,1.80789,1.14398,0.888612,4.59562,16.4316,39.3394,24.8929,19.3361
 sfsarp-10-20-5,0.622388,2.03107,2.07084,1.55554,6.27984,9.91089,32.3427,32.976,24.7704
 sfsarp-30-15-1,1.24538,4.10508,2.37496,3.48776,11.2132,11.1064,36.6094,21.1801,31.1041
 sfsarp-30-15-2,2.52947,3.63313,2.20473,4.72703,13.0944,19.3172,27.7458,16.8372,36.0998
 sfsarp-30-15-3,2.11433,3.44338,2.41979,4.08682,12.0643,17.5255,28.5419,20.0574,33.8753
 sfsarp-30-15-4,2.97092,3.10154,2.61714,4.81447,13.5041,22.0002,22.9674,19.3804,35.652
 sfsarp-30-15-5,2.08504,4.04319,2.17902,4.34642,12.6537,16.4777,31.9527,17.2205,34.3491
 sfsarp-30-20-1,1.83063,3.61348,2.2221,4.45652,12.1227,15.1008,29.8075,18.33,36.7617
 sfsarp-30-20-2,2.24834,3.51454,2.2956,3.67271,11.7312,19.1655,29.959,19.5683,31.3072
 sfsarp-30-20-3,2.10191,3.26801,2.57892,3.85379,11.8026,17.8088,27.6888,21.8504,32.652
 sfsarp-30-20-4,1.85223,4.60386,3.82137,3.76585,14.0433,13.1894,32.7833,27.2113,26.816
 sfsarp-30-20-5,1.53092,3.70501,2.78167,4.30203,12.3196,12.4267,30.074,22.5791,34.9201
 sfsarp-30-30-1,1.7287,4.05099,2.34404,3.59205,11.7158,14.7553,34.5772,20.0076,30.6599
 sfsarp-30-30-2,1.38138,4.04477,2.35858,3.82083,11.6056,11.9027,34.852,20.3229,32.9224
 sfsarp-30-30-3,2.26342,4.20112,3.31012,5.30368,15.0784,15.0111,27.862,21.9528,35.1741
 sfsarp-30-30-4,2.36197,3.31302,2.39938,4.35665,12.431,19.0006,26.6512,19.3015,35.0466
 sfsarp-30-30-5,1.73979,3.45032,2.36066,3.93428,11.4851,15.1483,30.0419,20.5542,34.2557
 sfsarp-5-15-1,0.107172,1.20703,0.837413,0.867297,3.01891,3.55001,39.9823,27.7389,28.7288
 sfsarp-5-15-2,0.0919693,0.970668,0.391386,0.485252,1.93928,4.74245,50.0531,20.1821,25.0223
 sfsarp-5-15-3,0.669166,1.40004,0.270854,1.02677,3.36683,19.8752,41.5833,8.04479,30.4967
 sfsarp-5-15-4,0.125745,1.36359,0.601356,0.877231,2.96792,4.23681,45.9442,20.2619,29.5571
 sfsarp-5-15-5,0.786748,1.23882,0.210416,1.43685,3.67283,21.4207,33.7294,5.72898,39.1209
 sfsarp-5-20-1,0.708711,0.811311,0.3103,0.678432,2.50875,28.2495,32.3392,12.3687,27.0426
 sfsarp-5-20-2,0.0838764,1.18753,0.865462,0.944785,3.08165,2.7218,38.5354,28.0844,30.6584
 sfsarp-5-20-3,0.673528,0.833748,0.267246,0.86014,2.63466,25.5641,31.6453,10.1435,32.6471
 sfsarp-5-20-4,0.188593,1.2707,0.705245,1.068,3.23254,5.83419,39.3097,21.817,33.039
 sfsarp-5-20-5,0.0994951,1.31605,0.854978,0.862847,3.13337,3.17534,42.001,27.2862,27.5374
 sfsarp-5-30-1,0.127002,0.916171,0.396593,0.628109,2.06787,6.14166,44.3049,19.1788,30.3746
 sfsarp-5-30-2,0.633139,0.547651,0.33208,0.596657,2.10953,30.0133,25.9608,15.7419,28.2839
 sfsarp-5-30-3,0.178064,1.59522,0.898958,1.14096,3.8132,4.66967,41.8341,23.5749,29.9213
 sfsarp-5-30-4,0.133244,1.51463,0.834707,1.14286,3.62544,3.67526,41.7777,23.0236,31.5234
 sfsarp-5-30-5,0.087597,0.769724,0.402858,0.362334,1.62251,5.39884,47.4402,24.8293,22.3317
