 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,0.854631,2.24197,0.894514,3.37786,7.36897,11.5977,30.4245,12.1389,45.8389
 sarp-10-10-A-2,0.614792,2.80081,0.860075,2.96068,7.23636,8.49587,38.7047,11.8855,40.9139
 sarp-10-10-B-1,1.10832,1.54454,0.837915,2.67049,6.16127,17.9884,25.0686,13.5997,43.3433
 sarp-10-10-B-2,1.08677,2.03254,0.650445,2.76879,6.53855,16.621,31.0855,9.94785,42.3456
 sarp-10-10-C-1,2.05207,3.2813,2.31098,2.26158,9.90594,20.7155,33.1246,23.3293,22.8306
 sarp-10-10-C-2,1.49253,3.61217,3.01529,2.22849,10.3485,14.4227,34.9053,29.1375,21.5345
 sarp-10-15-A-1,0.509137,3.15524,0.921937,2.26504,6.85135,7.43119,46.0527,13.4563,33.0598
 sarp-10-15-A-2,0.922325,1.80727,0.571901,2.57617,5.87766,15.692,30.7481,9.73007,43.8298
 sarp-10-15-B-1,1.93494,0,0,3.70131,5.63625,34.3303,0,0,65.6697
 sarp-10-15-B-2,1.67132,0,0,3.61058,5.2819,31.6424,0,0,68.3576
 sarp-10-15-C-1,1.79681,4.08926,2.01025,1.86238,9.7587,18.4124,41.9037,20.5996,19.0843
 sarp-10-15-C-2,1.85547,4.08715,2.68763,2.52387,11.1541,16.6348,36.6425,24.0954,22.6273
 sarp-20-30-A-1,2.37522,0,0,5.08713,7.46235,31.8293,0,0,68.1707
 sarp-20-30-A-2,0.97581,4.11904,1.45208,3.88374,10.4307,9.35519,39.4897,13.9212,37.2338
 sarp-20-30-B-1,1.09277,3.67735,1.64087,3.88166,10.2926,10.617,35.7279,15.9421,37.7129
 sarp-20-30-B-2,2.30187,2.34562,0.654371,4.49303,9.7949,23.5007,23.9474,6.68074,45.8711
 sarp-20-30-C-1,7.68312,0,0,5.05862,12.7417,60.2988,0,0,39.7012
 sarp-20-30-C-2,7.57385,0,0,4.98787,12.5617,60.2931,0,0,39.7069
 sarp-30-10-A-1,3.96104,0,0,6.30744,10.2685,38.5747,0,0,61.4253
 sarp-30-10-A-2,2.70768,3.04628,1.25359,7.62882,14.6364,18.4997,20.8131,8.56488,52.1224
 sarp-30-10-B-1,2.97767,4.47769,1.87741,6.39816,15.7309,18.9288,28.4642,11.9345,40.6725
 sarp-30-10-B-2,3.41725,4.1422,1.30031,5.85382,14.7136,23.2251,28.1522,8.83746,39.7852
 sarp-30-10-C-1,8.19641,4.62763,4.5553,6.13942,23.5188,34.8505,19.6763,19.3688,26.1043
 sarp-30-10-C-2,8.21424,5.07684,4.83968,5.77796,23.9087,34.3567,21.2343,20.2423,24.1667
 sarp-30-15-A-1,2.04534,3.87477,1.64523,6.40047,13.9658,14.6453,27.7447,11.7804,45.8296
 sarp-30-15-A-2,2.85726,2.99527,1.31034,5.65373,12.8166,22.2934,23.3702,10.2238,44.1126
 sarp-30-15-B-1,2.56756,3.84824,1.72317,4.71667,12.8556,19.9723,29.9343,13.404,36.6895
 sarp-30-15-B-2,2.27616,4.35998,2.07743,4.43534,13.1489,17.3106,33.1585,15.7993,33.7316
 sarp-30-15-C-1,4.50573,8.22304,8.79677,5.71697,27.2425,16.5393,30.1846,32.2906,20.9855
 sarp-30-15-C-2,12.4798,0,0,6.86486,19.3447,64.5129,0,0,35.4871
