 1A
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-10-1,10,10,5,48.2527,23.2211,27.1168,2,0.02,44.357,Optimal,15.4842,15.4842,0
 sfsarp-10-10-2,10,10,5,46.8408,49.982,54.7598,2,0.04,42.063,Optimal,17.7591,17.7591,0
 sfsarp-10-10-3,10,10,4,51.3146,32.9519,41.8936,2,0.02,42.3729,Optimal,14.9744,14.9744,0
 sfsarp-10-10-4,10,10,5,43.2717,32.3998,34.2957,2,0.03,41.3758,Optimal,14.2309,14.2309,0
 sfsarp-10-10-5,10,10,5,77.5384,50.9967,65.4649,3,0.04,63.0702,Optimal,32.8136,32.8136,0
 sfsarp-10-15-1,10,15,5,49.823,48.3378,55.3121,2,0.05,42.8486,Optimal,18.6298,18.6298,0
 sfsarp-10-15-2,10,15,6,65.6708,39.6327,42.9043,3,0.06,62.3992,Optimal,26.2012,26.2012,0
 sfsarp-10-15-3,10,15,5,48.5442,30.4789,30.0937,3,0.04,48.9295,Optimal,17.3386,17.3386,0
 sfsarp-10-15-4,10,15,5,74.2322,46.9845,58.7702,3,0.04,62.4466,Optimal,32.9094,32.9094,0
 sfsarp-10-15-5,10,15,5,43.0815,21.9386,20.1054,2,0.05,44.9146,Optimal,18.9897,18.9897,0
 sfsarp-10-20-1,10,20,6,65.83,47.804,55.0885,2,0.05,58.5455,Optimal,25.5878,25.5878,0
 sfsarp-10-20-2,10,20,6,65.3066,56.3724,65.8499,4,0.06,55.829,Optimal,28.3746,28.3746,0
 sfsarp-10-20-3,10,20,4,85.4813,34.2881,54.5702,2,0.05,65.1992,Optimal,20.529,20.529,0
 sfsarp-10-20-4,10,20,4,77.408,18.4233,42.6667,2,0.03,53.1646,Optimal,11.3309,11.3309,0
 sfsarp-10-20-5,10,20,6,110.943,31.7825,68.1444,3,0.03,74.5814,Optimal,26.1644,26.1644,0
 sfsarp-30-15-1,30,15,13,144.512,68.8391,76.3171,6,0.18,137.034,Optimal,44.7132,44.7132,0
 sfsarp-30-15-2,30,15,14,191.55,56.3089,108.653,5,0.29,139.206,Optimal,45.2429,45.2429,0
 sfsarp-30-15-3,30,15,14,183.101,53.4586,89.2263,4,0.18,147.333,Optimal,41.2308,41.2308,0
 sfsarp-30-15-4,30,15,12,227.609,68.5964,122.667,4,0.28,173.538,Optimal,59.992,59.992,0
 sfsarp-30-15-5,30,15,13,171.696,64.2867,103.485,4,0.25,132.498,Optimal,38.955,38.955,0
 sfsarp-30-20-1,30,20,15,162.772,62.9132,87.1847,6,0.39,138.5,Optimal,48.1059,48.1059,0
 sfsarp-30-20-2,30,20,13,183.515,72.1841,86.0869,6,0.25,169.613,Optimal,55.7515,55.7515,0
 sfsarp-30-20-3,30,20,13,189.296,52.4021,87.4342,6,0.21,154.264,Optimal,42.0419,42.0419,0
 sfsarp-30-20-4,30,20,14,231.221,54.4427,126.55,7,0.56,159.114,Optimal,41.3103,41.3103,0
 sfsarp-30-20-5,30,20,13,173.746,92.8141,97.185,4,0.41,169.375,Optimal,70.7281,70.7281,0
 sfsarp-30-30-1,30,30,11,163.617,52.0276,92.083,3,0.28,123.561,Optimal,42.2776,42.2776,0
 sfsarp-30-30-2,30,30,14,149.563,69.8005,80.5741,6,0.31,138.79,Optimal,44.8122,44.8122,0
 sfsarp-30-30-3,30,30,14,226.996,87.936,146.071,6,0.21,168.861,Optimal,59.4815,59.4815,0
 sfsarp-30-30-4,30,30,13,192.697,63.5691,99.2857,6,0.35,156.98,Optimal,53.1517,53.1517,0
 sfsarp-30-30-5,30,30,15,164.787,72.2499,75.1581,6,0.44,161.879,Optimal,56.3274,56.3274,0
 sfsarp-5-15-1,5,15,3,38.494,24.6904,31.79,2,0.03,31.3944,Optimal,13.2544,13.2544,0
 sfsarp-5-15-2,5,15,3,19.0163,16.6237,11.4281,2,0.02,24.2119,Optimal,12.9412,12.9412,0
 sfsarp-5-15-3,5,15,3,38.3012,31.6373,38.3517,2,0.02,31.5868,Optimal,11.8205,11.8205,0
 sfsarp-5-15-4,5,15,3,29.3097,26.7675,30.8283,2,0.02,25.2489,Optimal,10.5513,10.5513,0
 sfsarp-5-15-5,5,15,2,40.7144,35.2078,47.2663,3,0.01,28.6558,Optimal,7.14931,7.14931,0
 sfsarp-5-20-1,5,20,2,41.637,14.8002,25.3118,2,0.02,31.1255,Optimal,10.2103,10.2103,0
 sfsarp-5-20-2,5,20,3,38.6947,11.6253,32.9732,2,0.01,17.3468,Optimal,8.14785,8.14785,0
 sfsarp-5-20-3,5,20,2,38.333,14.586,27.6864,2,0.02,25.2326,Optimal,7.30866,7.30866,0
 sfsarp-5-20-4,5,20,3,36.3509,28.9602,35.8191,2,0.06,29.492,Optimal,16.1368,16.1368,0
 sfsarp-5-20-5,5,20,3,38.9116,30.2988,33.9487,2,0.03,35.2617,Optimal,17.1644,17.1644,0
 sfsarp-5-30-1,5,30,3,20.7156,16.5051,13.8535,2,0.03,23.3673,Optimal,12.3663,12.3663,0
 sfsarp-5-30-2,5,30,2,39.3653,9.84774,17.7823,2,0.03,31.4308,Optimal,8.78795,8.78795,0
 sfsarp-5-30-3,5,30,3,44.0868,30.9869,46.7703,1,0.04,28.3034,Optimal,16.4323,16.4323,0
 sfsarp-5-30-4,5,30,4,39.4808,37.39,40.0859,3,0.03,36.7849,Optimal,20.5131,20.5131,0
 sfsarp-5-30-5,5,30,2,19.3161,12.1843,8.59727,1,0.05,22.9031,Optimal,8.65184,8.65184,0
